train_id,engine_temperature,brake_pressure,vibration,wheel_condition,engine_hours,last_service_days,maintenance_count,failure
TRN3519,77.78,93.48,5.28,88,14523,57,13,1
TRN5498,78.66,110.67,2.9,95,3542,23,5,0
TRN4532,80.47,88.38,4.51,67,14031,110,8,0
TRN3352,101.37,74.94,4.25,78,2831,318,7,0
TRN1788,80.04,101.67,3.45,79,9896,364,14,0
TRN5819,89.92,82.39,4.21,92,11987,202,6,1
TRN5662,100.06,108.15,6.35,100,8751,264,6,0
TRN3092,93.39,89.03,5.63,64,14170,113,6,0
TRN3039,72.42,94.87,5.45,53,6984,74,6,0
TRN4186,59.65,92.67,2.05,76,10094,271,13,1
TRN5747,80.78,89.97,6.12,62,7943,71,10,0
TRN4069,61.42,90.26,2.93,91,7602,76,7,0
TRN1670,81.36,89.42,2.1,80,6113,254,12,0
TRN2957,96.3,94.48,3.26,97,6515,297,2,0
TRN5514,73.3,96.09,2.93,84,1745,261,7,0
TRN3711,64.02,95.46,2.88,96,10698,6,5,0
TRN4928,92.4,115.19,5.89,83,11343,69,12,0
TRN5057,103.24,104.1,5.93,67,2544,87,5,0
TRN1784,73.65,107.95,3.71,92,3585,301,2,1
TRN4056,114.08,102.37,2.35,56,8958,105,6,1
TRN3007,75.56,97.51,4.06,81,13310,318,5,0
TRN2882,91.07,80.05,3.33,53,2223,33,14,1
TRN3055,92.92,108.54,1.4,86,6886,315,9,1
TRN2801,72.9,104.4,3.62,73,9788,94,1,0
TRN5722,76.71,92.02,4.65,96,14076,207,10,0
TRN3413,88.22,95.64,5.92,58,13140,158,14,1
TRN3272,69.4,87.98,3.86,73,14342,251,12,0
TRN1583,70.97,99.46,3.18,68,9332,315,4,1
TRN5646,80.43,80.24,1.74,77,11448,61,8,1
TRN2874,77.66,77.93,6.31,95,3770,118,13,1
TRN5662,63.48,102.9,3.09,99,7045,307,0,0
TRN4602,77.45,95.02,1.54,94,8231,170,10,0
TRN5689,84.42,87.99,3.87,80,13581,278,4,0
TRN4757,63.26,105.41,2.49,99,6627,23,9,0
TRN5507,95.01,91.99,6.34,79,1769,189,5,0
TRN4159,40.37,110.7,5.32,57,1893,311,10,0
TRN5549,103.3,89.34,5.72,51,1675,123,7,0
TRN4678,68.24,81.32,4.45,56,9212,200,8,0
TRN2161,89.93,75.87,5.13,70,14014,172,12,0
TRN3890,72.6,92.61,2.56,50,13496,44,8,1
TRN2995,104.98,91.69,4.02,75,12184,6,2,0
TRN2728,85.97,110.18,3.82,52,11729,201,2,1
TRN5115,89.65,99.7,4.42,73,14317,106,6,0
TRN4651,71.84,98.64,2.71,86,1068,230,14,0
TRN2833,92.44,81.24,4.12,70,12536,155,14,1
TRN3721,87.45,95.94,4.24,85,3266,13,3,0
TRN2576,72.91,97.65,4.24,79,2862,318,13,0
TRN5475,102.1,88.37,3.8,87,3566,246,3,0
TRN2733,91.32,90.17,2.56,71,7842,129,0,0
TRN3079,76.76,93.13,4.78,82,4141,47,5,0
TRN2226,66.67,89.15,5.89,80,2888,221,2,0
TRN4666,93.07,93.31,5.03,62,5629,232,13,0
TRN4891,115.55,93.63,3.42,89,7300,110,10,1
TRN1360,70.69,94.33,1.07,62,4308,345,4,1
TRN4731,82.83,90.14,3.41,63,12585,224,9,1
TRN2132,89.94,98.24,2.29,66,13586,116,2,0
TRN4867,93.26,83.91,3.39,91,10580,80,10,0
TRN2688,85.61,95.35,3.14,65,8802,9,8,0
TRN1897,74.79,98.53,4.01,60,13214,109,2,0
TRN4854,70.5,88.27,3.9,55,10231,104,1,0
TRN1353,63.6,98.01,6.79,78,6978,256,7,0
TRN4088,99.44,89.5,2.93,60,2423,265,11,0
TRN1610,79.67,93.44,4.43,90,13298,141,0,0
TRN3519,84.81,83.17,6.59,76,13376,215,6,0
TRN2161,86.57,95.95,5.98,100,11754,152,7,0
TRN4086,69.97,106.05,6.53,84,9080,214,6,0
TRN2292,97.87,106.03,3.43,90,12116,169,11,0
TRN5354,99.21,99.47,2.95,83,3260,256,4,1
TRN2752,65.82,97.61,4.68,67,13518,276,4,0
TRN4376,69.82,82.81,1.81,92,1006,40,11,1
TRN3933,54.41,87.2,3.31,82,10371,118,4,0
TRN2419,80.92,100.85,6.57,57,12423,279,4,1
TRN2849,100.61,100.89,4.1,98,11155,260,7,0
TRN2427,84.05,91.51,3.27,99,1822,225,2,0
TRN2387,58.1,90.86,5.18,82,14662,319,5,1
TRN4219,92.36,87.09,6.27,73,3989,215,2,0
TRN5246,80.14,90.89,2.17,96,5320,151,8,0
TRN1774,92.19,95.36,3.19,51,5279,195,1,1
TRN1942,81.83,89.07,2.08,51,11748,103,9,0
TRN5871,72.51,86.77,4.08,82,10335,275,5,0
TRN4955,106.07,94.89,4.44,66,13183,83,3,1
TRN3182,78.23,85.46,3.46,85,3799,147,13,0
TRN1665,71.21,95.93,7.31,69,2856,88,9,1
TRN1983,77.16,84.95,5.38,81,4259,259,5,0
TRN2510,93.46,90.83,4.08,83,1704,309,4,0
TRN2760,91.99,99.23,1.64,83,14886,66,10,0
TRN3467,79.78,82.52,4.32,72,1946,24,3,0
TRN3420,98.9,89.16,5.64,64,7201,53,8,0
TRN1351,99.2,92.15,5.05,54,9797,67,7,0
TRN1200,68.03,106.73,5.57,88,3263,313,8,0
TRN2192,85.64,94.77,5.52,51,11740,225,5,1
TRN4128,76.25,107.82,3.02,76,10687,183,5,0
TRN2075,68.34,88.04,2.73,100,3901,256,12,1
TRN1596,104.89,87.33,4.16,50,7786,176,2,0
TRN3558,90.52,103.32,4.9,87,8976,299,6,0
TRN1165,100.37,96.55,6.26,98,3581,170,7,1
TRN2297,82.32,97.55,4.71,72,9933,273,12,1
TRN5031,84.31,103.72,1.93,93,4672,279,10,0
TRN3960,94.05,97.07,5.52,87,8194,198,3,0
TRN5646,80.74,104.03,1.7,67,3624,343,4,0
TRN5304,86.89,83.36,5.43,92,13032,353,9,0
TRN1877,99.65,83.36,4.35,64,4555,346,6,1
TRN3795,80.31,87.29,5.67,51,7018,244,13,0
TRN4190,73.0,108.47,5.38,97,3623,58,12,0
TRN4674,102.0,97.56,3.58,90,8420,294,13,0
TRN1053,83.9,84.61,5.55,72,12127,289,5,1
TRN4076,72.45,101.62,2.34,84,11901,342,2,0
TRN3010,76.9,107.4,6.36,85,6972,176,7,0
TRN5989,99.07,88.4,4.4,59,7137,187,7,0
TRN3153,84.54,87.22,3.27,86,2449,197,6,0
TRN2662,89.1,96.06,3.82,63,1026,87,5,0
TRN5549,80.27,93.67,5.23,54,12757,60,14,1
TRN4313,81.21,80.75,3.88,67,13038,210,2,0
TRN1655,86.32,89.22,5.85,78,7118,121,9,1
TRN1865,98.66,95.77,3.12,79,11520,188,14,0
TRN1989,72.58,93.13,3.88,85,14685,261,7,1
TRN1492,80.0,85.85,4.17,76,5404,261,5,0
TRN3677,88.64,82.8,4.26,72,8575,56,4,0
TRN1163,90.3,101.75,5.27,85,2921,249,14,0
TRN1936,109.02,102.27,2.39,69,14915,133,5,0
TRN3606,78.46,83.45,4.15,79,12851,265,3,1
TRN5320,103.47,90.2,3.17,80,6102,213,11,1
TRN3157,100.94,71.37,6.27,73,14301,175,6,1
TRN3461,111.71,102.88,4.75,93,12337,174,9,0
TRN4513,100.48,84.03,2.0,100,14576,231,11,0
TRN2350,100.79,86.8,5.94,55,7067,161,5,1
TRN1183,93.45,96.47,3.5,71,7956,125,5,0
TRN4722,74.43,102.16,1.18,84,13475,304,1,0
TRN1757,61.55,85.35,2.17,57,2238,111,2,0
TRN2138,95.62,94.25,4.16,84,8308,363,14,0
TRN4943,106.79,98.58,5.22,97,10853,232,7,0
TRN1446,70.75,103.1,6.97,65,4557,148,2,1
TRN5256,69.23,78.61,4.04,92,6449,27,10,0
TRN1709,79.97,75.09,7.71,67,6145,347,10,0
TRN1463,104.44,89.65,5.73,75,9584,262,9,0
TRN5495,75.77,100.04,3.97,52,6212,302,13,1
TRN3996,80.24,109.44,3.09,85,11540,133,13,1
TRN3176,97.68,95.73,4.09,62,6181,80,1,0
TRN3317,68.52,88.1,3.05,97,11123,301,11,1
TRN3238,75.54,89.63,1.72,79,8114,127,13,0
TRN5915,93.09,85.88,5.24,89,3986,348,5,0
TRN4959,60.28,92.17,3.21,52,5809,248,1,1
TRN3432,93.21,98.17,3.91,59,4771,55,0,0
TRN1408,88.89,75.68,4.92,61,14251,164,0,0
TRN3532,110.13,94.22,4.78,91,8531,238,10,1
TRN2793,74.53,83.28,2.82,72,2890,28,4,0
TRN3228,76.83,76.59,5.99,83,9753,129,1,1
TRN1013,73.89,95.32,4.44,86,6936,68,13,0
TRN2438,85.56,93.15,4.31,52,7555,345,14,0
TRN4051,83.94,93.49,6.34,53,1327,274,6,0
TRN4875,86.18,91.09,3.0,57,12758,65,5,1
TRN3369,116.15,96.82,4.88,93,7976,282,3,1
TRN4225,84.71,88.59,6.32,73,9130,162,10,0
TRN4846,85.94,114.31,4.77,91,6565,309,12,1
TRN3780,96.19,114.19,3.69,65,7073,222,1,0
TRN2784,90.68,107.17,3.86,74,9992,291,7,1
TRN2453,96.01,110.91,3.95,64,5549,338,9,1
TRN4563,94.79,104.85,5.53,61,11391,129,7,1
TRN4208,73.16,114.92,2.02,97,13663,118,1,1
TRN5947,69.91,96.93,5.57,75,13952,223,8,1
TRN1987,58.42,91.86,2.48,69,1104,232,5,0
TRN5739,79.66,90.36,4.5,59,9145,289,2,1
TRN3791,76.46,93.86,3.62,91,12970,322,10,0
TRN3653,81.13,91.19,5.62,59,1106,342,7,0
TRN3233,77.75,111.48,3.3,90,9074,220,11,0
TRN4477,101.98,103.21,3.73,61,10896,247,14,1
TRN3943,89.25,92.64,-0.24,76,1138,151,13,0
TRN3560,81.74,93.96,4.22,70,7553,52,11,0
TRN2087,96.04,94.1,5.63,76,12172,290,12,0
TRN3042,90.85,89.85,1.32,98,2149,35,4,0
TRN3164,92.41,85.13,5.23,55,2283,101,1,0
TRN3782,79.12,104.73,4.73,60,5159,190,3,0
TRN2036,99.39,99.81,4.99,91,8691,10,6,0
TRN3466,82.33,102.26,3.21,99,9941,167,10,0
TRN3594,78.88,86.39,1.66,56,9262,52,7,0
TRN2588,109.29,94.97,1.96,93,10451,307,14,0
TRN5769,93.43,82.52,4.32,58,14938,88,11,0
TRN1403,83.11,81.96,2.89,80,9212,279,0,1
TRN5706,91.17,98.44,3.35,63,1548,273,11,1
TRN4987,94.45,89.23,3.77,57,6230,311,12,0
TRN1785,83.43,85.1,2.05,51,7433,224,0,0
TRN4294,89.67,104.72,4.62,78,12763,84,7,0
TRN2834,78.2,103.2,4.79,59,14115,283,11,1
TRN2799,85.41,103.06,3.42,75,3371,138,8,0
TRN3347,94.42,87.2,2.84,65,9113,163,10,0
TRN3528,100.79,88.61,1.92,78,3175,239,3,0
TRN5338,103.9,94.67,3.77,93,7254,250,11,0
TRN3539,87.78,101.03,3.24,73,11119,107,0,0
TRN5258,86.11,87.5,4.24,69,13126,43,7,0
TRN5866,95.13,103.9,3.72,88,5289,3,11,0
TRN4713,88.03,87.91,4.02,71,7506,116,6,0
TRN3670,118.68,93.76,3.06,89,10771,99,3,0
TRN5962,77.36,84.05,2.48,65,6849,218,1,0
TRN3171,104.57,107.98,1.4,62,9545,269,3,1
TRN5449,91.91,87.18,5.02,91,8462,300,2,1
TRN4103,94.71,90.09,4.92,79,8265,239,0,0
TRN3893,75.75,98.36,6.83,62,5121,162,10,0
TRN1213,78.5,103.36,4.45,66,1880,42,0,0
TRN2944,94.43,101.8,4.6,97,9211,136,1,0
TRN3898,77.5,99.22,4.51,52,13065,262,14,1
TRN1533,91.04,78.79,6.4,87,14583,243,6,0
TRN3751,90.39,92.62,3.85,100,3884,94,3,0
TRN1792,94.84,96.18,4.3,58,7158,130,0,1
TRN3377,92.71,90.9,4.39,97,2075,121,1,0
TRN2553,77.84,99.48,4.61,78,9807,119,9,0
TRN1202,75.59,90.39,4.06,50,5975,326,2,0
TRN1593,62.8,94.98,4.76,65,2333,162,4,0
TRN3814,80.69,91.87,2.08,86,7230,174,5,0
TRN5742,68.39,94.47,3.95,94,6298,79,13,0
TRN3073,99.54,92.81,2.76,55,13438,50,12,1
TRN4305,59.26,93.05,2.71,73,1269,38,8,0
TRN1068,74.48,86.69,4.95,79,6442,39,12,0
TRN4761,88.6,107.7,5.03,86,5236,301,2,0
TRN1787,87.55,93.42,4.68,80,14841,220,3,0
TRN3938,66.14,103.0,4.85,90,2076,80,10,0
TRN3094,85.07,105.87,8.15,95,1343,312,13,1
TRN1136,88.68,87.34,3.6,78,7492,256,4,0
TRN4704,69.46,85.11,4.4,57,12119,59,14,0
TRN1424,93.32,95.29,5.72,93,3519,115,0,0
TRN5844,83.93,99.49,5.5,52,1574,168,9,0
TRN2097,88.14,95.99,2.91,60,9695,26,13,0
TRN1472,74.83,95.23,5.61,97,14199,128,5,0
TRN1300,80.58,91.29,6.35,88,7228,16,1,1
TRN3342,83.19,95.13,3.34,58,9205,291,9,0
TRN4954,96.08,97.53,4.14,76,14702,275,4,1
TRN2632,91.41,92.69,3.34,90,8849,231,5,0
TRN1661,76.46,93.02,0.83,94,3416,364,11,0
TRN5484,105.32,102.42,4.1,80,11167,285,9,1
TRN1236,90.96,93.53,2.14,54,1998,102,7,0
TRN1409,80.12,98.66,4.58,51,4428,70,3,0
TRN3435,82.89,96.61,4.21,92,9515,90,12,0
TRN5202,92.08,90.4,2.81,100,7084,14,8,0
TRN4829,80.28,99.57,5.5,53,11863,76,10,0
TRN3227,78.6,93.5,6.28,83,14376,243,4,0
TRN1917,71.0,90.93,3.26,75,8880,277,10,1
TRN4320,79.45,97.13,2.19,70,10633,204,0,0
TRN2911,90.61,91.69,4.75,78,9557,78,7,0
TRN5599,76.79,91.02,1.23,53,2400,223,11,1
TRN3046,81.0,102.38,0.06,65,6156,285,12,0
TRN2890,71.01,106.24,3.68,78,14573,4,0,1
TRN1233,76.62,97.02,3.66,98,8641,226,1,0
TRN1651,103.21,98.47,2.25,66,11589,275,10,0
TRN5207,79.09,84.37,5.57,65,6731,188,4,1
TRN3798,89.93,93.35,2.49,58,6296,250,13,0
TRN5601,108.53,101.05,3.74,91,6696,115,11,0
TRN5593,67.33,87.67,4.4,77,7385,163,1,0
TRN3855,87.68,102.0,6.3,99,14733,144,1,0
TRN3616,62.86,91.47,0.24,73,11762,93,8,0
TRN3883,78.18,88.29,3.46,76,7435,96,10,0
TRN2359,92.01,88.05,3.78,55,2498,213,1,1
TRN1532,85.08,100.84,3.09,77,9816,164,4,0
TRN5980,104.45,102.6,4.02,70,8013,233,12,0
TRN3212,73.7,107.1,4.97,57,6309,191,9,1
TRN4807,76.71,105.38,5.36,59,2813,170,10,0
TRN3984,94.79,100.95,3.83,77,1582,127,10,0
TRN4943,87.93,88.59,4.74,55,14833,155,3,0
TRN4486,77.61,100.7,2.55,67,11966,188,11,0
TRN1200,74.04,101.11,3.84,54,6563,183,4,0
TRN1146,73.99,102.94,4.92,97,6951,157,0,0
TRN4883,102.11,102.87,2.96,57,7652,25,7,0
TRN1944,60.47,99.09,1.6,57,11274,204,3,0
TRN2408,91.03,93.94,4.29,92,14610,232,0,0
TRN2450,83.82,84.87,2.55,60,1330,272,9,1
TRN4029,84.14,82.85,5.04,94,14268,246,13,0
TRN4713,60.8,99.75,3.39,77,5266,61,12,0
TRN2335,92.46,109.1,3.96,50,5735,214,11,1
TRN1668,72.77,96.32,4.92,55,2280,157,4,0
TRN4638,58.11,101.4,5.11,91,12956,116,9,0
TRN3114,85.58,85.3,3.0,98,9386,321,9,0
TRN1573,92.11,81.4,3.7,84,6264,140,1,0
TRN4711,77.82,107.81,2.28,68,11561,253,12,1
TRN1718,108.05,118.11,4.12,96,9408,123,5,0
TRN5113,88.76,99.57,5.65,52,4244,187,9,0
TRN4104,90.01,92.29,2.29,52,12843,28,12,1
TRN5621,96.91,95.93,3.25,81,11067,120,6,1
TRN3823,102.01,88.85,5.5,73,9406,338,7,0
TRN2288,105.37,109.79,3.8,93,3699,186,7,1
TRN4310,90.83,94.53,1.04,64,7162,267,1,0
TRN4369,92.07,101.45,0.57,99,9978,230,9,0
TRN4441,78.73,104.95,2.44,83,1849,61,9,0
TRN3106,92.77,91.51,2.09,67,2299,67,7,0
TRN4862,87.92,100.47,3.63,81,5824,338,0,0
TRN3361,79.0,102.11,3.99,66,1389,207,2,0
TRN5801,110.21,107.41,1.06,72,1054,189,12,1
TRN4608,82.76,97.85,2.4,65,11770,192,13,1
TRN4376,106.35,119.4,4.58,50,12008,240,3,0
TRN5083,73.34,90.47,2.41,72,3321,263,4,0
TRN1873,88.24,82.45,5.15,61,3541,47,7,1
TRN5684,80.75,89.25,0.97,89,7234,349,1,0
TRN2972,85.79,90.51,4.32,96,13791,275,9,0
TRN4414,97.75,91.23,4.67,74,1199,255,14,0
TRN2488,82.14,100.91,4.2,95,14999,89,13,0
TRN1581,71.82,80.56,2.38,59,2830,250,4,1
TRN3935,87.8,96.3,3.14,88,8678,206,4,0
TRN4939,60.92,88.89,2.8,63,10635,318,11,0
TRN3649,92.75,93.34,2.39,79,2727,153,14,0
TRN2419,91.83,91.03,3.67,76,3127,357,10,1
TRN5866,96.72,106.5,4.38,68,14033,89,6,1
TRN3216,102.41,82.87,5.75,78,12971,98,4,1
TRN5863,85.12,93.51,3.02,89,3525,10,2,0
TRN1075,91.78,102.36,5.5,79,14500,291,12,1
TRN1034,83.25,94.41,3.27,71,12260,41,8,0
TRN1666,98.47,87.4,5.56,60,3745,21,8,0
TRN4640,68.25,105.01,4.17,71,2352,5,7,0
TRN3943,110.44,89.62,1.21,74,14168,50,7,0
TRN2950,81.4,96.69,6.87,61,9557,333,9,0
TRN3583,93.06,89.69,4.72,93,11660,21,14,1
TRN4885,94.86,100.6,5.84,70,3355,50,7,0
TRN5076,82.95,95.35,8.21,89,3191,163,9,0
TRN4062,85.06,98.11,3.41,89,5790,77,10,0
TRN4528,84.54,106.45,1.22,70,3830,302,7,1
TRN1681,79.82,95.05,4.81,57,13181,306,14,1
TRN5971,83.33,93.78,3.48,74,9077,104,10,0
TRN5240,85.77,94.01,4.51,87,8490,38,9,0
TRN3192,85.33,102.4,3.73,57,11696,269,13,0
TRN4060,90.42,101.5,2.49,52,8776,19,14,0
TRN3626,110.99,96.03,3.37,67,6539,105,13,0
TRN3972,87.51,101.82,3.47,81,9715,39,2,0
TRN4296,107.27,81.52,5.24,69,7511,329,10,1
TRN4962,77.58,99.14,4.86,74,3362,73,12,0
TRN1086,99.95,91.74,6.05,66,7558,50,5,0
TRN1160,85.56,93.75,6.87,70,3697,137,11,1
TRN4239,85.83,96.56,4.88,82,6602,221,10,0
TRN3322,99.24,95.92,5.58,100,13438,174,3,0
TRN2137,79.74,101.97,4.32,85,8878,224,4,0
TRN3678,104.96,97.3,4.77,88,4329,228,0,0
TRN3888,89.06,98.72,2.15,89,2994,139,9,0
TRN1746,112.31,98.96,1.79,84,10149,8,9,0
TRN5447,103.82,101.68,4.77,91,8060,75,10,1
TRN5392,75.83,92.63,4.35,84,1405,23,7,0
TRN1523,87.64,97.19,5.38,97,7501,85,14,0
TRN2903,89.54,108.68,7.79,72,10725,254,14,1
TRN1418,93.99,102.14,4.52,65,11779,321,3,1
TRN5448,95.69,94.21,4.3,85,2510,229,4,0
TRN1522,76.2,92.06,2.49,64,5740,293,3,0
TRN2825,86.41,91.65,3.55,94,10350,12,3,0
TRN3457,90.05,84.63,2.45,77,12196,342,2,1
TRN1811,94.98,95.92,3.84,63,5159,223,14,0
TRN3097,80.7,97.71,3.19,100,9343,259,5,1
TRN3312,93.19,90.43,2.7,95,12023,31,4,1
TRN2160,95.41,103.1,5.63,92,13770,81,9,0
TRN4133,88.07,84.8,4.73,91,10872,337,11,1
TRN5878,93.4,95.6,4.43,78,1042,280,11,1
TRN3593,96.36,88.54,5.57,71,13866,208,9,0
TRN4189,86.4,96.44,4.53,76,2972,142,12,0
TRN3087,85.99,91.78,1.09,82,6823,353,14,0
TRN2546,65.31,98.64,4.63,78,13447,360,1,0
TRN3549,86.89,103.21,3.83,79,5276,84,5,0
TRN2223,100.49,97.38,4.51,85,10333,147,5,0
TRN2705,76.28,103.81,3.78,64,9341,86,7,0
TRN3155,81.05,101.67,4.34,74,3236,333,13,0
TRN1232,69.9,119.34,2.65,99,6485,320,3,0
TRN1485,97.07,98.61,2.85,97,6101,316,0,0
TRN5902,89.29,87.71,6.52,88,3794,63,4,0
TRN1890,86.12,77.45,3.18,73,12077,10,13,0
TRN1530,79.01,82.17,4.97,88,12553,298,1,0
TRN2475,95.62,100.49,2.89,100,12368,244,9,0
TRN4684,98.43,98.6,5.45,55,14446,336,1,0
TRN1680,59.7,86.01,2.42,63,3041,315,1,0
TRN4656,91.36,91.42,2.65,60,2608,162,0,0
TRN3638,88.35,95.15,1.94,67,10798,275,9,0
TRN4847,99.48,86.42,5.94,79,13237,323,8,0
TRN4564,82.28,87.39,4.8,79,13866,282,9,1
TRN2021,90.16,104.91,2.81,87,14954,203,2,0
TRN2830,118.85,98.59,4.6,91,13365,16,8,0
TRN4456,89.69,101.82,1.52,60,9292,187,2,0
TRN4920,75.51,89.68,2.18,78,1909,242,3,0
TRN2805,81.35,99.58,4.49,57,14988,171,8,0
TRN1973,106.36,90.2,1.72,89,3183,187,3,0
TRN3541,64.41,104.83,4.19,71,12888,333,11,0
TRN3504,69.53,88.9,4.72,55,14943,87,7,0
TRN3843,85.57,81.04,5.25,59,9648,72,13,1
TRN3634,84.7,93.15,3.16,86,1507,114,9,0
TRN2624,66.73,93.34,5.54,64,11428,227,10,1
TRN3786,84.44,98.64,3.39,88,2549,291,12,1
TRN4698,80.53,85.94,5.89,75,7595,248,13,0
TRN2411,88.77,95.16,4.79,71,1973,12,14,0
TRN3142,82.73,100.02,4.56,95,5753,75,9,0
TRN3819,87.46,88.61,3.47,72,13033,105,13,0
TRN4599,89.5,98.53,4.31,80,11088,305,14,0
TRN2717,86.05,76.6,4.03,52,1263,40,13,0
TRN1628,81.4,100.06,4.74,92,5348,232,6,0
TRN5962,105.78,96.46,5.14,95,8273,228,3,0
TRN2275,90.39,83.07,5.91,74,7190,81,1,0
TRN1293,68.09,89.57,2.95,50,1109,125,7,0
TRN3635,88.49,80.44,7.17,95,10318,278,2,0
TRN4942,78.27,95.12,5.89,63,2550,179,2,0
TRN2747,76.64,105.18,1.32,85,10873,301,7,1
TRN2260,74.59,89.62,3.24,59,9568,245,13,0
TRN1591,93.94,93.16,3.37,99,8843,265,10,0
TRN1757,77.5,102.57,3.92,56,6005,188,12,0
TRN4973,102.06,92.38,6.58,73,7587,342,3,1
TRN4462,70.13,96.21,6.7,54,7652,276,6,1
TRN2265,88.21,83.1,6.15,65,8834,65,2,0
TRN4064,95.73,96.97,3.39,99,9705,140,1,0
TRN5770,84.1,93.03,2.51,66,7917,30,5,0
TRN3256,93.08,82.84,3.34,52,8770,124,4,1
TRN3961,83.23,108.57,4.46,79,4139,105,10,0
TRN1667,99.11,81.48,4.9,85,9473,241,12,0
TRN5393,69.34,89.3,3.79,95,12618,80,1,0
TRN3655,69.03,98.07,6.12,63,4575,69,10,0
TRN5078,79.18,93.77,6.12,88,14338,104,2,0
TRN5175,90.73,95.78,3.1,96,13993,257,7,0
TRN1277,84.48,118.6,4.96,59,9331,116,11,0
TRN3626,86.81,95.96,5.62,86,1160,116,0,0
TRN3375,103.3,86.24,5.61,90,4019,160,10,0
TRN1436,84.44,108.57,3.42,77,9593,238,14,0
TRN5637,101.54,79.94,2.44,93,3133,157,3,0
TRN5782,81.24,104.45,2.79,92,2235,125,13,0
TRN3319,77.13,86.37,6.17,92,5109,198,5,0
TRN4374,94.63,106.95,4.11,50,3456,217,0,1
TRN3480,92.06,98.54,4.02,75,1497,334,7,0
TRN5385,91.56,91.63,2.1,81,7635,10,0,1
TRN1958,77.64,100.81,3.92,74,3564,199,6,0
TRN5963,93.62,91.03,2.74,70,5617,338,12,0
TRN1621,97.88,96.23,4.03,74,9210,28,0,0
TRN2807,99.92,90.0,2.5,73,10939,319,0,0
TRN3178,98.61,106.07,2.79,66,11484,212,9,0
TRN4204,93.11,73.36,4.81,53,1971,79,9,1
TRN2325,83.12,91.61,2.97,99,12553,54,5,1
TRN4486,80.02,85.68,6.34,99,14298,34,9,0
TRN5145,85.83,87.96,5.69,89,5029,143,5,1
TRN2842,103.36,78.83,4.91,88,7110,5,14,1
TRN2849,79.25,93.73,3.96,90,14786,290,4,1
TRN4511,70.28,111.52,7.01,100,12764,250,14,0
TRN4924,76.61,81.76,4.94,63,2344,13,8,1
TRN3633,112.27,88.91,3.67,54,6417,212,3,0
TRN1179,85.04,94.16,3.99,82,9821,156,3,0
TRN4605,96.04,98.6,2.42,54,13363,218,4,0
TRN1040,87.8,94.05,6.6,71,1894,111,4,1
TRN4632,71.05,99.37,4.41,80,13815,21,1,1
TRN4207,85.37,99.8,1.67,50,5314,264,11,1
TRN2302,120.46,89.26,5.73,75,14591,15,4,0
TRN1245,91.2,85.62,5.07,87,9912,116,14,0
TRN5866,73.56,101.36,4.96,84,7295,24,14,0
TRN2892,81.34,91.73,7.33,76,5741,27,13,0
TRN1433,101.5,104.22,4.43,97,3228,119,0,0
TRN1551,77.82,85.79,2.62,95,5880,341,11,1
TRN2765,87.74,93.86,6.85,62,3648,270,12,0
TRN4821,78.86,106.73,4.48,95,13817,160,3,0
TRN3341,65.41,98.9,1.86,76,7889,44,13,0
TRN2443,92.75,106.98,4.33,66,7920,137,2,0
TRN3883,71.59,100.12,2.73,50,12848,193,6,1
TRN1260,67.5,89.01,3.24,53,1423,353,8,0
TRN4133,90.93,90.13,5.34,54,13806,130,9,1
TRN3069,102.53,90.45,3.33,65,10022,72,7,1
TRN5998,89.97,104.93,6.11,71,4540,216,6,1
TRN4336,60.54,95.31,3.5,54,13139,134,1,0
TRN3589,77.24,85.1,1.86,85,13062,22,10,0
TRN1077,96.66,80.4,3.46,95,10505,289,13,0
TRN5495,80.73,93.14,4.55,90,2937,355,1,0
TRN3454,83.1,108.04,5.88,64,9540,240,7,1
TRN3701,81.28,84.86,2.49,53,1465,211,3,0
TRN3013,82.67,98.3,1.75,95,12267,343,13,1
TRN3874,110.02,92.84,2.8,65,8914,181,13,1
TRN5206,81.41,97.72,2.66,61,3891,188,11,1
TRN4262,78.64,103.53,5.99,68,3911,87,11,0
TRN2037,92.16,98.58,4.38,92,7284,264,2,0
TRN5784,100.3,93.71,1.28,69,5384,335,3,0
TRN4587,72.28,90.43,7.29,91,12399,282,1,1
TRN1816,103.99,96.89,3.02,81,5128,360,0,0
TRN5001,98.72,92.11,6.02,72,13949,100,0,0
TRN3582,83.32,93.93,3.6,87,5668,82,11,0
TRN5556,76.29,104.49,2.71,54,5901,98,11,0
TRN5169,84.18,88.65,1.96,82,3342,201,6,0
TRN4620,80.97,92.85,3.82,59,10125,315,11,1
TRN5359,91.0,82.57,4.32,70,7266,254,4,1
TRN2962,92.83,81.33,4.99,77,3281,275,9,0
TRN5844,89.98,94.74,3.53,75,10063,311,4,0
TRN3994,83.93,78.31,1.07,94,5422,12,6,0
TRN3125,92.6,91.92,2.47,88,1966,273,1,0
TRN4721,93.22,93.82,3.49,89,9120,109,12,0
TRN5377,91.7,90.0,2.84,60,10568,100,2,0
TRN2197,76.5,80.62,4.16,73,3687,96,8,0
TRN5943,110.62,100.17,3.69,91,5377,207,12,0
TRN1790,53.17,97.49,3.87,100,6243,86,13,0
TRN1493,80.21,86.39,3.65,60,9306,105,10,0
TRN2897,90.75,81.13,4.62,72,2600,74,5,0
TRN5893,92.77,91.01,3.29,87,6171,126,11,0
TRN5967,91.88,87.22,5.18,92,10576,97,11,1
