date,station,train_id,hour,day_of_week,holiday,weather,special_event,passenger_count
276,8,2290,6,5,0,3,1,760
341,9,197,14,0,1,1,0,711
234,6,2404,11,5,0,0,1,863
312,1,794,23,6,0,0,0,327
27,8,1844,22,1,0,4,1,712
153,4,115,10,1,0,0,0,577
310,8,2962,11,4,0,0,0,330
205,0,1618,7,4,0,0,0,495
16,0,271,4,4,1,0,0,640
266,6,1143,5,2,0,4,0,260
258,3,912,11,1,0,1,0,454
52,6,989,18,5,0,0,0,754
205,5,1797,3,4,1,0,0,604
257,6,2723,20,0,0,0,0,758
323,6,733,1,3,0,1,0,310
319,0,2608,17,6,0,0,0,744
157,5,413,10,5,0,4,0,671
152,6,1696,9,0,0,0,1,675
326,4,2276,21,6,0,0,0,650
333,7,911,0,6,0,0,0,410
109,3,2719,16,6,0,0,0,528
292,2,2128,21,0,0,0,0,601
320,0,671,12,0,0,0,0,354
200,7,1438,5,6,1,0,0,443
328,9,910,6,1,0,4,0,256
260,6,280,1,3,0,4,1,602
329,1,2114,23,2,0,0,0,274
195,2,1816,23,1,0,0,1,572
75,1,1327,10,0,0,0,0,551
304,7,2657,4,5,0,4,0,308
69,9,141,23,1,0,2,0,290
337,1,2604,6,3,0,4,0,108
245,1,1189,0,2,0,4,0,278
45,8,2192,6,5,0,1,0,434
145,4,2907,21,0,0,1,0,623
62,5,2568,22,1,0,0,0,209
327,5,2223,23,0,0,1,0,281
101,2,2216,20,5,0,0,0,732
270,8,1463,4,6,0,4,0,422
159,1,2034,16,0,0,0,0,391
135,3,1217,3,4,0,0,1,640
9,3,2009,19,4,0,1,0,688
349,2,1651,15,1,0,1,0,372
56,6,2718,19,2,0,0,1,926
146,1,2297,22,1,0,1,0,346
182,2,2938,11,2,0,4,0,370
158,4,3136,7,6,0,3,0,634
171,1,2738,5,5,0,4,0,333
87,3,310,14,5,0,1,0,541
362,6,1823,21,0,0,0,0,397
124,7,2984,2,0,0,1,0,266
323,2,432,0,3,1,0,0,611
103,5,1103,17,0,1,0,0,723
362,7,477,19,0,0,4,0,518
329,5,598,3,2,0,0,0,350
111,8,1299,14,1,1,0,0,704
122,2,358,2,5,0,1,0,477
141,1,2016,9,3,0,4,0,416
42,2,3115,18,2,0,1,0,575
196,5,1328,23,2,0,0,0,307
238,9,2546,5,2,0,0,1,652
165,3,1590,22,6,0,0,0,451
187,4,2676,8,0,0,1,0,698
84,4,2319,5,2,1,1,1,1040
78,1,822,21,3,0,0,0,443
177,3,1024,10,4,0,0,0,462
88,6,2871,8,6,0,4,1,977
295,9,1698,22,3,0,0,0,314
235,9,2924,8,6,1,0,0,744
364,3,333,17,2,0,0,0,569
120,5,1577,18,3,0,0,0,569
230,0,1767,1,1,0,3,0,194
115,9,2859,22,5,0,3,1,772
194,9,2079,9,0,0,1,0,466
212,7,2829,17,4,1,0,0,875
295,3,1266,11,3,0,4,0,304
203,5,648,13,2,0,1,1,741
188,9,2672,1,1,0,0,0,364
308,7,2485,9,2,0,0,0,550
173,2,1391,4,0,0,0,0,331
23,4,1395,23,4,0,0,0,287
57,7,1080,11,3,0,0,0,473
280,1,2222,20,2,0,0,0,481
46,8,1215,6,6,0,0,0,415
194,0,1323,5,0,0,1,0,363
303,2,23,19,4,0,1,0,640
159,0,2624,19,0,0,1,0,669
88,3,583,14,6,0,0,0,467
87,2,752,4,5,0,0,0,352
110,1,1738,9,0,0,2,0,661
57,8,2116,1,3,0,4,0,200
66,5,97,12,5,0,0,0,497
123,6,1114,9,6,0,0,0,686
59,6,294,1,5,0,0,0,447
296,5,808,14,4,0,0,0,462
138,6,1397,21,0,0,1,0,615
27,2,2410,14,1,0,1,0,380
184,3,2855,17,4,0,3,0,646
109,3,288,16,6,0,0,0,531
229,0,419,10,0,0,1,0,525
71,1,700,1,3,0,1,0,301
289,7,1550,2,4,0,0,1,579
246,0,81,6,3,0,0,0,284
217,7,185,3,2,0,0,0,326
117,8,2932,4,0,0,1,0,304
141,2,1638,12,3,0,3,0,336
327,9,3012,21,0,0,2,0,551
134,4,1116,22,3,0,3,0,291
22,3,1974,22,3,0,0,1,777
0,7,149,16,2,0,0,0,261
216,2,1842,1,1,0,4,1,596
359,8,1947,12,4,0,0,0,465
284,4,198,5,6,0,0,0,241
347,9,449,6,6,0,4,0,477
299,3,2638,22,0,0,0,0,308
245,5,465,11,2,0,3,0,368
150,6,2421,16,5,0,0,0,571
166,4,3170,17,0,1,2,0,897
133,5,2782,8,2,0,0,0,740
351,5,1901,8,3,0,0,0,525
11,2,152,17,6,0,0,0,777
180,4,803,12,0,0,0,0,408
292,1,1219,14,0,0,0,1,725
62,4,2626,13,1,0,1,0,463
249,6,1231,16,6,0,0,0,521
141,9,126,18,3,0,0,0,575
60,3,1651,0,6,0,4,0,354
149,1,1649,0,4,0,1,0,326
339,3,2062,18,5,0,0,0,808
28,2,1010,4,2,0,0,0,261
52,4,2541,8,5,0,0,0,617
129,5,157,7,5,0,1,0,803
59,6,582,22,5,0,0,0,319
193,5,673,19,6,0,0,0,663
7,6,1234,21,2,0,0,0,663
340,4,414,7,6,0,0,0,612
32,8,950,18,6,0,0,0,804
82,3,1941,19,0,0,0,0,549
25,0,567,3,6,0,0,0,515
116,9,1305,19,6,0,0,0,716
25,3,2090,23,6,0,1,0,342
361,7,114,6,6,0,0,0,484
235,2,2289,16,6,0,0,0,509
216,7,1073,7,1,0,0,0,399
199,6,249,6,5,0,1,1,903
79,2,2417,15,4,0,0,0,517
178,1,3063,1,5,0,1,0,393
351,5,2418,20,3,1,1,0,850
231,8,1259,7,2,0,0,0,520
153,3,3022,3,1,0,4,0,152
217,7,2446,10,2,0,0,0,425
176,6,2849,0,3,0,4,0,236
161,0,2837,13,2,0,0,0,362
223,3,2336,0,1,0,0,0,312
132,9,1664,17,1,0,0,0,655
254,5,1171,7,4,0,0,0,600
238,6,2251,2,2,1,0,0,568
189,8,740,23,2,1,1,0,519
97,7,2916,18,1,1,0,0,828
125,2,2398,7,1,0,0,0,492
342,6,1899,13,1,0,0,0,407
269,0,21,9,5,0,0,0,840
53,3,2110,23,6,0,4,0,366
59,1,1498,11,5,0,0,0,546
329,7,1111,10,2,0,3,0,475
226,5,1567,23,4,1,0,0,552
138,0,2872,12,0,0,1,0,403
306,6,937,17,0,0,0,0,462
223,0,3165,1,1,0,0,0,315
23,4,2956,7,4,0,1,0,513
39,4,2479,22,6,0,0,0,310
103,7,511,12,0,0,2,0,307
223,9,2199,15,1,0,0,0,350
180,6,442,4,0,0,0,0,303
146,4,1031,2,1,0,1,0,276
300,1,1264,6,1,0,4,0,267
48,4,2936,8,1,1,0,0,709
342,5,206,2,1,0,3,0,349
279,8,1927,0,1,0,0,0,240
157,7,855,22,5,0,4,0,250
324,4,2646,5,4,1,4,0,579
179,3,11,18,6,0,4,0,749
51,1,529,20,4,0,0,0,566
62,7,1314,22,1,0,1,1,663
62,7,827,6,1,0,0,0,262
192,2,737,17,5,0,0,0,772
364,0,375,19,2,0,0,0,668
29,6,618,17,3,0,1,0,602
154,8,1267,0,2,0,1,1,557
12,0,2245,9,0,0,1,0,667
243,8,2401,21,0,1,0,1,1137
230,6,688,14,1,0,1,1,738
128,5,133,13,4,1,1,0,629
324,5,1059,7,4,0,1,0,414
288,9,576,14,3,0,0,0,304
337,8,2978,22,3,0,3,0,256
244,6,2575,22,1,0,0,0,271
206,2,1480,8,5,0,3,0,645
267,4,2187,11,3,0,0,0,454
136,2,133,19,5,0,1,0,777
167,8,974,2,1,0,1,0,240
228,8,2578,1,6,0,1,0,470
331,1,716,9,4,0,2,0,522
153,8,785,23,1,0,3,0,246
196,7,1988,10,2,0,0,0,527
359,9,2315,9,4,0,3,0,580
180,3,478,9,0,1,0,0,708
351,2,400,4,3,0,0,0,434
136,1,2437,2,5,1,0,0,679
317,9,385,8,4,0,1,0,504
129,9,2293,17,5,0,0,0,656
3,6,361,6,5,0,4,0,354
338,2,2958,9,4,0,3,0,520
72,0,290,5,4,0,1,0,389
30,2,1085,11,4,0,0,0,354
119,1,1256,15,2,0,4,0,385
73,1,648,1,5,0,0,0,416
353,9,506,7,5,0,1,0,673
135,6,205,16,4,0,1,0,394
103,9,2889,11,0,0,0,0,325
67,2,2772,19,6,0,1,0,631
2,6,91,0,4,0,0,1,736
206,2,768,23,5,0,1,1,680
101,8,2777,22,5,0,2,1,637
216,6,2025,23,1,0,1,0,375
114,6,760,10,4,0,0,0,554
110,0,2160,18,0,0,1,0,552
16,1,2103,6,4,0,3,0,286
215,6,1417,10,0,0,0,0,429
207,1,1566,18,6,0,1,0,747
189,0,2750,11,2,0,1,0,482
144,4,1602,10,6,1,2,1,1250
37,9,1876,0,4,0,1,0,286
197,5,668,19,3,1,0,0,711
33,5,3067,3,0,0,0,0,285
229,6,59,13,0,0,1,0,553
25,7,653,10,6,0,1,0,627
109,9,2700,16,6,0,0,0,418
144,9,1475,9,6,0,0,0,791
35,9,2205,23,2,0,3,0,135
42,3,1212,19,2,1,0,0,914
290,1,56,21,5,0,0,1,1071
118,8,1780,19,1,0,1,0,627
187,6,272,8,0,0,0,0,573
108,1,1945,19,5,0,1,0,836
19,3,1396,4,0,0,0,0,375
360,6,708,21,5,0,2,0,624
80,8,2541,7,5,0,0,0,589
222,7,666,6,0,0,0,0,182
232,6,1968,11,3,0,0,0,340
125,2,2544,20,1,0,1,0,601
64,1,2507,4,3,0,0,0,255
123,2,1778,7,6,0,4,0,668
242,6,652,0,6,0,0,1,737
150,3,1169,23,5,0,0,0,435
117,0,418,20,0,1,1,0,807
42,8,1190,20,2,0,0,0,516
210,9,629,11,2,0,0,0,362
73,6,35,18,5,0,1,0,761
79,0,2773,12,4,0,0,0,503
17,4,3142,16,5,0,0,0,532
109,8,460,16,6,0,0,0,512
223,7,1648,4,1,0,0,0,109
227,3,2136,5,5,0,4,0,295
9,8,1464,8,4,0,0,0,620
236,3,587,12,0,0,3,0,447
71,2,2755,16,3,0,1,0,365
126,4,1668,3,2,0,0,0,184
170,4,2769,1,4,1,0,0,523
204,5,2451,12,3,0,1,0,429
361,8,2258,21,6,0,1,1,952
4,2,2254,9,6,0,1,0,738
248,3,2242,14,5,0,0,0,562
254,6,1311,0,4,0,0,0,282
147,6,1597,12,2,0,1,0,476
264,3,2353,23,0,1,3,0,523
183,3,1807,8,3,0,0,0,366
110,8,2804,0,0,0,0,0,180
326,2,3109,3,6,0,0,0,412
232,8,344,5,3,0,4,0,210
8,3,128,6,3,0,4,0,257
51,9,1049,19,4,0,0,0,625
39,0,2393,13,6,0,0,0,576
77,6,1404,8,2,0,0,0,626
101,2,3,2,5,0,1,0,474
117,3,1057,20,0,0,0,0,585
133,6,1469,7,2,0,0,0,609
85,2,2649,1,3,0,0,0,289
197,4,486,12,3,0,0,0,369
350,0,2078,13,2,0,4,0,342
104,5,2118,12,1,0,0,0,338
363,7,1475,12,1,0,4,0,218
257,5,2799,19,0,1,1,0,852
50,3,1716,22,3,0,1,0,278
257,1,925,4,0,0,1,0,380
316,9,2771,5,3,0,4,0,272
155,7,2498,7,3,0,0,0,636
221,2,1022,7,6,0,0,0,709
299,1,1428,4,0,0,4,0,306
264,0,2253,14,0,1,1,0,649
34,0,3132,3,1,0,0,0,235
85,3,2895,13,3,0,1,0,428
161,0,2816,17,2,0,0,0,585
150,7,995,8,5,1,1,1,1313
232,6,2958,3,3,0,0,0,359
162,6,2746,6,3,0,0,0,246
244,5,1858,14,1,0,1,0,478
165,3,2412,1,6,0,4,0,508
76,3,2654,17,1,0,0,0,594
226,0,2025,6,4,0,0,0,352
339,1,1523,14,5,0,0,0,544
57,4,2356,8,3,1,3,0,624
335,3,2376,5,1,0,4,0,217
216,2,991,1,1,0,1,0,199
288,7,2242,1,3,0,0,0,309
67,5,2327,18,6,0,0,0,847
31,6,2516,21,5,0,0,0,607
165,9,1375,1,6,0,4,0,376
73,7,563,5,5,1,1,0,619
180,3,2298,16,0,0,0,0,445
84,4,1895,14,2,0,1,1,843
309,0,972,14,3,0,0,0,396
14,8,2439,22,2,0,4,0,174
274,8,1700,14,3,0,0,0,467
141,4,1334,16,3,0,0,0,344
241,3,2724,16,5,0,1,0,663
324,6,2637,21,4,0,2,0,657
119,2,403,17,2,0,0,0,602
100,8,470,5,4,1,0,0,544
324,7,1476,15,4,1,0,0,787
160,9,1530,1,1,0,3,0,346
188,7,3134,1,1,0,0,0,258
66,2,2738,14,5,0,1,0,576
172,1,1968,1,6,0,1,0,427
8,9,807,2,3,1,4,0,528
180,1,2308,17,0,0,2,0,600
147,8,3076,17,2,0,0,0,554
107,5,1931,12,4,0,0,0,359
349,4,1461,3,1,0,4,0,266
192,6,89,5,5,0,0,0,454
84,5,2706,9,2,0,0,0,534
201,3,3097,7,0,0,3,0,519
348,5,783,2,0,0,4,0,193
315,8,1748,17,2,1,1,0,878
40,6,1047,16,0,0,0,0,372
112,4,257,22,2,0,0,0,406
327,8,616,23,0,0,1,0,381
362,5,1978,14,0,0,0,0,450
356,0,1932,21,1,0,1,0,558
124,0,1129,2,0,0,4,0,220
34,2,443,14,1,0,0,0,335
284,2,1267,16,6,0,0,0,449
102,5,1839,18,6,0,0,0,584
5,0,3141,9,0,0,2,0,402
88,2,1163,15,6,0,2,0,490
132,3,1922,18,1,0,1,0,623
212,8,2955,5,4,0,0,0,323
126,7,1574,3,2,0,0,0,269
4,6,284,21,6,0,0,0,701
172,0,2080,17,6,0,0,0,745
327,0,2953,18,0,0,0,1,870
223,7,1136,20,1,0,0,0,640
166,7,2468,18,0,0,1,0,675
293,4,1744,17,1,0,0,0,593
117,9,2802,23,0,1,0,0,498
155,6,543,7,3,0,4,0,366
303,5,2334,5,4,0,0,0,228
53,7,505,9,6,0,0,0,572
38,8,1093,15,5,0,1,0,629
280,0,2149,18,2,0,0,0,678
113,3,2137,19,3,0,0,1,954
225,0,20,5,3,0,0,0,280
192,0,589,2,5,0,0,0,488
61,1,2924,14,0,0,0,0,369
79,0,497,7,4,1,0,0,844
236,1,2047,8,0,0,3,0,429
140,3,1041,11,2,1,1,0,636
360,8,2005,11,5,0,0,0,460
326,8,2787,23,6,0,1,0,359
147,7,440,6,2,0,1,0,341
233,2,2693,23,4,0,1,0,351
281,0,1370,2,3,0,4,0,146
31,3,3107,11,5,0,4,0,461
11,9,2383,11,6,0,0,0,574
243,4,1506,21,0,1,0,0,823
173,2,2497,17,0,0,3,0,605
31,3,2167,11,5,0,0,0,459
325,7,2819,4,5,0,0,0,488
159,6,2092,5,0,0,4,0,331
336,4,1501,1,2,0,0,0,177
295,7,233,16,3,0,3,0,409
316,0,669,13,3,0,1,0,305
65,8,572,10,4,0,0,0,574
283,5,1096,19,5,0,0,0,715
84,7,2551,16,2,0,0,0,477
176,0,3105,3,3,0,2,0,251
223,6,2086,17,1,0,4,0,486
290,2,2293,9,5,0,0,0,580
299,6,1932,9,0,0,3,0,495
130,6,9,2,6,0,0,0,496
213,8,959,7,5,0,1,0,741
68,2,1870,12,0,1,1,0,605
322,7,2673,14,2,0,2,0,420
34,5,2940,15,1,0,0,0,394
285,5,2853,0,0,0,0,0,366
132,7,349,16,1,0,0,1,698
151,3,1244,0,6,0,0,0,438
230,4,1465,20,1,0,0,0,662
166,9,2117,21,0,0,0,0,700
248,4,1444,19,5,0,0,0,751
165,3,1077,0,6,0,0,0,344
81,0,987,19,6,0,0,0,804
328,6,1482,12,1,0,0,0,471
36,4,159,15,3,0,4,0,362
348,4,2467,21,0,0,1,0,562
351,6,2708,2,3,0,0,0,407
243,2,42,16,0,0,1,0,422
352,1,1232,12,4,0,1,0,441
250,6,2343,9,0,0,2,0,485
285,5,1773,2,0,1,4,0,483
242,6,1634,14,6,0,0,0,447
71,2,1849,17,3,0,2,0,578
304,8,1311,6,5,1,0,0,680
148,0,1307,9,3,0,0,0,502
118,5,2791,4,1,0,0,0,302
17,6,692,12,5,0,4,0,591
272,9,1302,19,1,0,0,0,545
67,2,1585,2,6,0,0,0,361
348,0,292,19,0,0,1,0,677
335,0,593,4,1,0,0,0,381
39,4,3019,10,6,0,3,0,582
185,6,10,15,5,0,0,0,531
258,4,1218,13,1,0,0,0,464
261,2,457,23,4,0,1,0,387
143,9,1736,4,5,1,0,0,586
360,8,2803,3,5,0,0,0,461
272,3,2974,21,1,0,0,0,623
72,1,1608,21,4,0,2,0,642
306,8,590,12,0,0,0,0,383
268,8,1156,3,4,0,0,0,273
121,3,2537,12,4,0,4,0,199
359,5,577,15,4,0,1,0,427
253,0,2645,12,3,0,1,0,448
290,2,847,7,5,0,1,0,593
212,8,2235,21,4,0,4,0,658
313,1,2884,5,0,0,1,0,328
343,5,277,22,2,0,1,0,416
247,6,28,19,4,0,1,0,657
274,5,2457,14,3,0,4,0,313
303,2,292,12,4,0,0,0,512
214,4,628,15,6,0,1,0,647
315,9,602,23,2,0,1,0,228
230,6,1056,0,1,0,0,0,285
303,1,193,23,4,0,0,0,332
275,0,2710,22,4,0,0,0,390
106,3,1039,6,3,1,4,0,554
67,2,1514,17,6,0,0,0,715
167,0,1821,5,1,0,1,0,201
162,4,1874,20,3,0,1,0,550
30,3,2035,5,4,0,0,0,353
123,1,1209,22,6,0,0,0,443
360,5,1499,23,5,0,1,0,469
279,2,2606,21,1,0,1,0,585
93,9,1004,13,4,0,2,1,716
201,5,2230,9,0,0,1,1,895
350,5,321,20,2,0,4,0,650
332,0,180,13,5,0,3,0,524
176,1,2187,10,3,0,0,0,515
176,4,1617,23,3,0,0,0,398
55,0,2283,11,1,0,3,0,313
169,8,545,19,3,0,0,0,450
126,9,1801,15,2,0,2,0,469
362,6,2027,0,0,0,0,0,247
151,8,56,18,6,1,0,0,912
285,8,2696,16,0,0,1,0,373
187,0,923,9,0,0,1,0,551
253,5,556,13,3,0,1,0,467
162,8,837,11,3,0,0,1,737
208,6,640,11,0,0,0,1,725
126,9,1340,23,2,0,1,0,343
245,7,2572,18,2,0,1,0,493
288,8,176,4,3,1,0,0,513
289,7,1297,13,4,0,0,0,547
296,9,1333,6,4,0,0,0,169
191,0,888,20,4,0,3,0,530
55,1,2937,9,1,1,0,0,709
147,4,1604,1,2,0,1,1,672
24,2,518,20,5,0,0,0,731
90,0,3116,0,1,1,1,0,577
14,8,1461,2,2,0,0,0,354
137,3,2548,9,6,0,0,0,680
312,3,2494,4,6,1,1,0,677
292,5,2571,10,0,0,4,0,566
355,7,575,19,0,0,4,0,536
22,6,1886,11,3,0,0,0,348
252,0,1450,9,2,1,0,0,778
34,7,724,3,1,0,1,0,233
41,7,2175,12,1,1,0,0,715
262,8,2195,2,5,0,0,0,431
229,8,2528,1,0,0,2,0,313
168,3,737,3,2,0,0,0,360
349,4,1636,13,1,0,0,0,466
259,2,1366,11,2,0,1,0,404
182,5,2472,22,2,0,0,1,669
140,3,2943,6,2,1,0,0,562
31,2,761,17,5,0,0,0,754
310,3,1258,10,4,0,1,0,434
95,9,233,5,6,0,4,1,852
189,4,270,8,2,0,0,0,554
303,4,1570,18,4,0,0,0,573
234,4,1662,23,5,0,4,0,429
136,0,1494,20,5,0,1,0,839
183,0,2604,13,3,0,0,0,407
193,5,302,13,6,1,0,0,701
227,5,1882,13,5,1,4,0,715
276,9,1788,8,5,0,0,0,681
100,3,2046,13,4,0,0,0,317
259,7,2522,9,2,0,0,0,496
45,6,3126,22,5,0,1,0,412
158,0,2742,6,6,0,0,0,377
317,3,2999,14,4,0,1,1,759
205,0,1468,10,4,0,4,0,571
246,6,629,21,3,0,3,0,600
122,9,1136,10,5,0,3,1,984
328,1,1871,2,1,0,0,1,585
361,9,2974,21,6,0,0,0,743
94,1,2166,22,5,0,0,1,721
53,0,1715,16,6,1,4,0,896
337,2,2208,13,3,0,1,0,484
227,3,1622,1,5,0,0,0,318
22,7,1724,22,3,0,1,1,593
31,1,2559,8,5,0,0,0,669
145,7,419,8,0,0,0,0,523
245,2,1038,10,2,0,0,0,486
131,8,2988,22,0,1,0,0,585
326,0,3080,10,6,0,0,0,676
304,9,2247,0,5,0,0,0,407
114,2,197,5,4,1,0,0,586
211,7,1081,12,3,0,0,0,364
137,8,411,19,6,0,0,0,822
144,6,1252,17,6,0,4,0,626
51,1,947,2,4,0,1,0,290
144,6,726,7,6,0,0,0,660
40,7,3174,10,0,0,0,0,567
117,3,2926,5,0,1,0,0,526
194,5,2705,23,0,0,0,0,249
363,4,1207,1,1,0,2,0,331
277,9,1335,11,6,0,0,0,551
253,6,1164,22,3,0,4,0,184
227,2,1313,4,5,0,0,0,323
341,7,648,14,0,0,3,0,272
160,3,2905,7,1,0,0,0,430
214,1,1299,0,6,0,1,0,474
271,1,1820,6,0,0,0,0,229
321,4,1766,15,1,0,1,0,431
156,4,2197,10,4,0,3,0,499
149,0,1735,6,4,0,1,0,300
133,4,3033,2,2,0,0,0,291
182,6,2231,4,2,0,4,0,257
305,2,722,4,6,0,1,0,349
324,4,2590,18,4,0,0,0,520
249,5,1180,3,6,0,0,0,367
243,7,2994,1,0,0,1,0,357
331,9,1159,12,4,0,1,0,367
255,5,337,16,5,0,2,0,458
194,0,2103,20,0,0,0,0,761
142,6,965,22,4,0,2,0,230
265,7,893,4,1,0,4,1,725
22,9,2379,7,3,0,0,0,467
2,9,971,5,4,0,2,0,294
321,0,1801,11,1,0,0,0,283
258,2,323,0,1,0,0,0,348
287,8,433,2,2,1,0,0,502
20,2,562,20,1,0,4,0,492
239,2,1254,15,3,1,0,0,588
161,4,1706,14,2,0,1,0,389
232,7,3037,18,3,0,0,0,635
259,8,913,13,2,0,2,0,359
44,4,2879,3,4,0,3,0,358
136,4,614,21,5,0,0,0,798
85,5,2753,4,3,1,1,0,580
186,0,1460,6,6,0,0,0,313
42,3,64,13,2,1,1,0,636
135,3,1576,6,4,0,1,0,469
158,0,588,3,6,0,3,1,740
95,1,1204,19,6,1,0,0,886
245,5,683,11,2,0,0,0,356
139,2,2909,7,1,0,0,0,599
50,6,2566,19,3,0,0,0,637
332,2,1882,7,5,0,0,0,643
45,2,1652,7,5,0,0,0,712
296,5,1312,1,4,0,1,0,324
3,2,3040,1,5,0,3,1,809
348,4,1422,7,0,0,4,0,553
31,8,804,9,5,0,0,1,1017
197,3,735,19,3,0,3,0,607
352,1,2121,5,4,0,0,0,260
254,7,1586,1,4,0,1,0,450
347,3,2777,16,6,0,0,0,481
347,8,858,8,6,0,1,0,718
221,1,642,10,6,0,1,0,762
214,7,407,21,6,0,0,0,738
349,2,1725,22,1,0,0,0,321
51,5,674,15,4,0,0,0,353
350,7,591,2,2,0,0,0,223
175,4,811,10,2,1,2,0,753
283,6,701,11,5,0,3,0,524
144,1,874,21,6,0,3,0,633
28,7,840,1,2,0,1,0,298
204,5,1781,5,3,0,0,0,228
19,9,1520,17,0,0,0,0,662
358,1,75,8,3,0,3,0,381
256,9,1081,6,6,0,1,0,435
258,6,2326,16,1,0,1,0,412
142,6,2600,1,4,0,1,0,400
323,8,2128,9,3,0,0,0,500
296,6,379,22,4,0,0,0,349
58,1,1806,22,4,1,1,0,677
99,3,2668,21,3,0,0,0,590
219,5,1322,1,4,0,0,0,211
329,9,2760,10,2,0,0,0,581
314,0,820,17,1,1,0,0,759
0,9,846,17,2,0,1,0,526
293,4,1734,8,1,1,4,0,794
326,5,2616,9,6,0,3,0,526
23,2,1596,8,4,0,0,1,958
50,3,174,8,3,1,0,0,686
83,2,1918,0,1,0,0,0,218
101,9,2756,0,5,1,3,0,701
258,9,2255,10,1,1,1,0,793
261,5,11,22,4,0,0,1,703
197,4,3090,8,3,0,1,0,534
276,3,2580,14,5,0,1,0,553
114,0,1214,3,4,0,1,0,328
147,0,1154,13,2,0,0,0,398
111,6,678,9,1,0,0,0,628
149,2,301,19,4,1,0,0,828
115,5,212,2,5,0,0,0,514
76,1,1915,15,1,0,1,0,343
7,8,2191,5,2,0,1,0,387
232,9,1321,19,3,0,0,0,607
121,5,3055,15,4,0,3,0,340
212,8,3156,6,4,0,0,0,247
305,3,841,9,6,0,0,0,760
258,5,977,21,1,0,0,0,669
272,0,611,7,1,0,1,0,577
132,3,1746,17,1,0,3,0,430
358,3,1213,12,3,1,1,0,591
264,1,1850,6,0,0,4,0,153
290,1,3151,19,5,0,0,0,745
135,2,579,10,4,0,0,0,480
111,0,2847,18,1,0,0,0,481
280,9,1380,19,2,0,0,1,991
363,7,1052,4,1,0,3,0,343
206,5,102,22,5,1,0,0,742
261,4,550,11,4,0,0,0,444
86,7,472,5,4,0,4,0,275
352,6,1949,18,4,0,0,1,988
95,8,2260,10,6,0,0,0,709
126,8,515,2,2,0,1,0,270
243,8,1241,3,0,0,0,0,214
221,7,1625,13,6,0,1,0,514
346,8,34,0,5,0,2,0,388
178,8,1075,9,5,0,4,0,760
44,2,2903,5,4,0,0,0,222
89,8,2992,11,0,0,1,0,347
44,2,2192,5,4,1,0,0,629
155,9,1360,16,3,0,1,0,286
192,7,470,3,5,0,1,0,308
174,3,1014,7,1,0,4,0,446
320,2,982,17,0,0,4,0,568
334,5,1991,22,0,0,3,1,707
64,0,787,5,3,0,0,0,289
288,7,72,13,3,0,0,0,473
359,6,1050,20,4,0,0,0,623
349,0,2806,21,1,0,3,0,564
121,1,2750,9,4,1,3,0,703
239,9,1286,1,3,0,4,0,337
91,9,2599,14,2,0,1,1,913
286,3,2854,2,1,0,0,0,343
144,3,2414,18,6,0,0,0,720
235,1,2362,7,6,0,2,0,739
68,8,958,23,0,0,0,0,267
221,0,2922,1,6,0,0,0,550
83,9,3118,0,1,0,0,0,269
11,1,117,11,6,0,4,1,800
126,8,2414,21,2,0,0,0,657
76,7,2357,15,1,0,4,0,366
2,3,889,4,4,1,1,0,560
132,9,1615,6,1,0,4,0,349
154,2,1453,21,2,0,0,0,608
301,1,19,9,2,0,2,0,568
261,4,175,8,4,0,0,1,891
213,6,2358,16,5,0,1,0,458
80,9,30,14,5,1,0,0,968
253,7,1063,2,3,0,0,0,388
231,4,2993,8,2,0,4,0,454
35,4,2096,20,2,0,0,0,654
67,1,2730,18,6,0,1,0,674
3,0,1879,2,5,0,3,0,368
281,2,2297,6,3,0,1,0,424
346,8,2525,0,5,0,0,0,332
140,6,1229,15,2,0,0,0,362
91,8,2979,21,2,1,2,0,758
224,1,2026,14,2,0,0,0,325
350,4,2508,1,2,0,0,0,322
16,8,2076,7,4,0,0,0,522
8,0,2688,1,3,0,0,0,260
31,2,1824,0,5,0,0,0,485
158,4,49,1,6,0,0,1,882
159,5,474,9,0,0,4,0,441
188,6,1138,2,1,0,0,0,308
237,6,201,23,1,0,4,0,303
163,3,1546,0,4,0,0,0,325
108,8,1274,11,5,0,1,0,568
114,7,1812,13,4,0,1,0,466
157,1,2233,3,5,1,0,0,739
54,4,778,5,0,0,1,0,269
343,6,741,9,2,0,0,0,469
264,4,1860,1,0,0,4,0,213
298,2,1288,7,6,0,4,0,578
79,9,842,15,4,0,0,0,391
191,5,920,7,4,0,0,0,566
188,7,1315,4,1,0,3,0,82
362,3,903,23,0,0,1,0,277
113,2,1311,21,3,0,4,0,575
328,8,2405,12,1,0,0,0,395
216,1,1271,17,1,0,1,0,619
268,6,1052,23,4,0,0,0,273
190,3,1972,3,3,0,4,0,257
71,3,2967,4,3,0,2,0,282
186,7,1373,8,6,0,0,0,639
251,8,2179,1,1,0,1,0,422
234,5,2203,4,5,0,0,0,405
108,2,744,11,5,0,0,0,578
266,4,285,9,2,0,0,0,508
111,2,2177,12,1,0,0,0,355
201,7,3078,13,0,0,0,1,679
331,3,2465,1,4,1,0,0,536
214,7,858,20,6,0,1,0,630
110,0,783,19,0,0,0,0,566
137,3,1408,17,6,0,0,0,664
20,0,2115,22,1,0,0,0,312
314,4,413,4,1,0,0,0,285
83,5,138,5,1,0,4,0,257
122,6,2231,23,5,0,0,0,363
