date,station,train_id,hour,day_of_week,holiday,weather,special_event,passenger_count
2025-07-31,Guntur,TRN4161,13,3,0,Cloudy,0,431
2025-11-11,Nellore,TRN3936,17,1,0,Clear,0,567
2025-10-27,Nellore,TRN3928,4,0,0,Clear,0,276
2025-10-30,Visakhapatnam,TRN2733,9,3,0,Clear,0,565
2025-05-05,Nizamabad,TRN5293,22,0,0,Cloudy,0,298
2025-07-28,Warangal,TRN1987,0,0,0,Cloudy,0,341
2025-10-24,Hyderabad,TRN1904,12,4,0,Clear,0,348
2025-09-17,Nizamabad,TRN5354,14,2,0,Clear,0,424
2025-09-14,Nizamabad,TRN2859,22,6,0,Clear,0,388
2025-02-13,Vijayawada,TRN3800,14,3,1,Clear,1,1150
2025-02-26,Nizamabad,TRN5876,17,2,0,Clear,0,563
2025-06-08,Nizamabad,TRN4092,15,6,1,Clear,0,903
2025-10-02,Tirupati,TRN4604,10,3,1,Cloudy,0,621
2025-11-10,Secunderabad,TRN5535,14,0,0,Fog,0,294
2025-03-20,Secunderabad,TRN4589,18,3,0,Clear,0,589
2025-07-16,Vijayawada,TRN1936,5,2,1,Fog,1,811
2025-06-16,Nellore,TRN2584,20,0,0,Rain,1,915
2025-10-20,Secunderabad,TRN1119,10,0,0,Clear,0,655
2025-08-29,Kurnool,TRN3294,4,4,0,Clear,0,224
2025-02-21,Nizamabad,TRN2441,21,4,0,Clear,0,538
2025-03-02,Nizamabad,TRN4408,3,6,0,Clear,0,385
2025-04-02,Nellore,TRN3753,21,2,0,Clear,0,559
2025-06-19,Warangal,TRN4711,7,3,0,Clear,0,636
2025-03-16,Kurnool,TRN1370,20,6,0,Clear,0,653
2025-01-10,Secunderabad,TRN3623,5,4,1,Clear,0,662
2025-04-30,Hyderabad,TRN3256,12,2,0,Clear,1,693
2025-11-14,Guntur,TRN5231,6,4,0,Clear,0,241
2025-12-11,Guntur,TRN2013,16,3,0,Clear,0,321
2025-11-21,Nizamabad,TRN4716,11,4,0,Cloudy,0,361
2025-06-11,Secunderabad,TRN1642,10,2,0,Clear,0,565
2025-09-14,Nizamabad,TRN4633,5,6,0,Fog,0,412
2025-05-12,Kurnool,TRN2616,7,0,0,Cloudy,0,564
2025-11-17,Vijayawada,TRN5377,15,0,0,Clear,0,443
2025-03-02,Secunderabad,TRN3051,8,6,0,Clear,0,676
2025-07-12,Hyderabad,TRN4317,6,5,0,Clear,1,798
2025-08-19,Nizamabad,TRN4742,1,1,0,Rain,0,241
2025-07-10,Warangal,TRN2339,19,3,0,Cloudy,0,621
2025-08-06,Nizamabad,TRN1276,1,2,0,Clear,0,238
2025-05-03,Visakhapatnam,TRN2766,22,5,0,Heavy Rain,0,370
2025-12-31,Nellore,TRN1157,2,2,1,Clear,1,917
2025-07-24,Vijayawada,TRN1222,2,3,0,Cloudy,0,218
2025-01-27,Tirupati,TRN3404,9,0,1,Cloudy,0,743
2025-03-20,Tirupati,TRN1051,9,3,0,Cloudy,0,602
2025-10-12,Nellore,TRN5258,15,6,0,Clear,0,624
2025-08-25,Visakhapatnam,TRN3129,11,0,0,Rain,0,383
2025-08-25,Nizamabad,TRN2269,1,0,0,Clear,0,209
2025-09-14,Tirupati,TRN2162,19,6,0,Clear,0,706
2025-07-19,Vijayawada,TRN5475,14,5,0,Cloudy,0,456
2025-05-23,Nizamabad,TRN5068,6,4,0,Clear,0,370
2025-08-04,Guntur,TRN4371,5,0,0,Clear,0,367
2025-02-25,Vijayawada,TRN3917,3,1,0,Clear,0,245
2025-09-17,Vijayawada,TRN3553,16,2,0,Cloudy,0,352
2025-04-22,Hyderabad,TRN2434,15,1,0,Cloudy,0,263
2025-04-04,Kurnool,TRN4589,23,4,0,Clear,0,363
2025-06-15,Warangal,TRN2358,1,6,0,Rain,0,358
2025-12-08,Guntur,TRN4233,3,0,0,Clear,0,326
2025-04-07,Secunderabad,TRN5262,0,0,0,Cloudy,0,338
2025-04-15,Secunderabad,TRN1281,20,1,0,Heavy Rain,1,814
2025-06-23,Hyderabad,TRN5357,7,0,0,Cloudy,0,472
2025-04-17,Secunderabad,TRN4966,2,3,0,Rain,0,291
2025-05-27,Secunderabad,TRN2025,18,1,0,Clear,0,555
2025-12-12,Warangal,TRN2547,20,4,1,Clear,1,1039
2025-08-23,Nizamabad,TRN1372,7,5,0,Clear,0,727
2025-06-05,Nizamabad,TRN1505,4,3,0,Rain,0,261
2025-06-22,Hyderabad,TRN2376,14,6,0,Clear,0,519
2025-10-23,Guntur,TRN4369,21,3,0,Clear,0,682
2025-04-02,Guntur,TRN4720,2,2,0,Clear,0,357
2025-10-09,Visakhapatnam,TRN3560,11,3,0,Clear,0,521
2025-01-02,Guntur,TRN1407,22,3,0,Cloudy,0,222
2025-09-19,Guntur,TRN4928,9,4,1,Cloudy,0,809
2025-01-12,Tirupati,TRN5268,14,6,0,Heavy Rain,0,465
2025-08-03,Vijayawada,TRN3059,22,6,0,Clear,0,326
2025-03-04,Guntur,TRN4754,15,1,0,Clear,0,341
2025-12-22,Tirupati,TRN3226,18,0,0,Rain,0,559
2025-10-28,Visakhapatnam,TRN3635,15,1,0,Rain,0,430
2025-08-20,Tirupati,TRN5996,16,2,0,Clear,0,180
2025-07-30,Nellore,TRN3770,13,2,0,Clear,0,425
2025-07-01,Secunderabad,TRN5289,9,1,0,Clear,0,492
2025-12-19,Guntur,TRN4220,17,4,0,Clear,0,560
2025-08-15,Tirupati,TRN1731,14,4,1,Rain,0,465
2025-10-16,Warangal,TRN1872,13,3,0,Clear,0,457
2025-02-01,Warangal,TRN1497,14,5,0,Cloudy,0,486
2025-08-10,Nellore,TRN2334,18,6,0,Cloudy,0,764
2025-08-02,Secunderabad,TRN2744,1,5,0,Clear,0,331
2025-01-11,Visakhapatnam,TRN4252,21,5,0,Cloudy,0,817
2025-03-02,Tirupati,TRN2373,20,6,0,Rain,0,732
2025-10-30,Nizamabad,TRN2380,1,3,0,Clear,0,433
2025-08-25,Secunderabad,TRN5870,13,0,0,Clear,0,373
2025-02-17,Nellore,TRN3177,22,0,1,Cloudy,0,470
2025-06-26,Vijayawada,TRN5673,4,3,0,Fog,0,275
2025-10-19,Nellore,TRN3986,22,6,0,Clear,0,391
2025-05-08,Vijayawada,TRN4492,23,3,0,Clear,0,306
2025-02-25,Nellore,TRN3909,21,1,1,Clear,0,807
2025-11-11,Visakhapatnam,TRN5566,5,1,0,Clear,0,237
2025-01-12,Hyderabad,TRN4561,16,6,0,Cloudy,0,676
2025-11-16,Secunderabad,TRN3682,18,6,0,Clear,0,681
2025-07-06,Nizamabad,TRN2221,15,6,0,Cloudy,0,506
2025-03-31,Tirupati,TRN5663,15,0,0,Rain,0,398
2025-11-12,Visakhapatnam,TRN5894,6,2,0,Clear,0,175
2025-12-11,Nizamabad,TRN1767,9,3,0,Heavy Rain,0,470
2025-09-11,Hyderabad,TRN4525,19,3,1,Clear,0,872
2025-02-06,Vijayawada,TRN3522,17,3,0,Clear,0,541
2025-05-22,Nellore,TRN4179,8,3,0,Clear,0,620
2025-12-11,Nizamabad,TRN2759,10,3,0,Cloudy,0,549
2025-03-08,Warangal,TRN2977,11,5,0,Rain,0,519
2025-05-01,Visakhapatnam,TRN3833,8,3,0,Clear,0,495
2025-08-16,Tirupati,TRN1904,18,5,0,Fog,0,735
2025-02-14,Visakhapatnam,TRN5112,21,4,0,Cloudy,0,729
2025-03-22,Nizamabad,TRN3429,4,5,0,Cloudy,0,327
2025-05-30,Nizamabad,TRN1075,7,4,0,Clear,0,682
2025-10-10,Tirupati,TRN5591,10,4,0,Cloudy,0,569
2025-06-28,Warangal,TRN4857,13,5,0,Clear,1,884
2025-10-11,Visakhapatnam,TRN5080,6,5,0,Cloudy,0,425
2025-01-31,Kurnool,TRN1979,9,4,0,Clear,1,798
2025-01-02,Hyderabad,TRN2605,17,3,1,Heavy Rain,1,1136
2025-05-05,Hyderabad,TRN5569,4,0,0,Rain,0,121
2025-01-23,Guntur,TRN2106,10,3,0,Clear,0,493
2025-01-19,Warangal,TRN5791,4,6,0,Cloudy,0,474
2025-01-06,Secunderabad,TRN4206,18,0,0,Cloudy,0,703
2025-09-12,Visakhapatnam,TRN4381,13,4,0,Cloudy,0,555
2025-03-02,Nizamabad,TRN4849,23,6,0,Cloudy,0,530
2025-01-25,Nellore,TRN5579,21,5,0,Clear,0,831
2025-12-30,Warangal,TRN1286,17,1,0,Clear,0,550
2025-09-06,Vijayawada,TRN2736,3,5,0,Clear,0,487
2025-03-02,Tirupati,TRN1274,0,6,0,Clear,1,729
2025-05-22,Hyderabad,TRN3948,10,3,1,Heavy Rain,0,731
2025-04-20,Secunderabad,TRN4316,20,6,0,Clear,0,789
2025-10-07,Hyderabad,TRN1746,17,1,0,Heavy Rain,0,609
2025-07-04,Nizamabad,TRN3439,20,4,0,Fog,0,698
2025-06-18,Secunderabad,TRN1588,11,2,0,Cloudy,0,444
2025-03-31,Hyderabad,TRN4786,23,0,0,Clear,0,175
2025-02-17,Nellore,TRN4009,2,0,0,Rain,0,191
2025-01-25,Nizamabad,TRN2412,12,5,0,Rain,0,510
2025-05-31,Hyderabad,TRN5088,17,5,0,Heavy Rain,0,693
2025-01-10,Visakhapatnam,TRN2420,5,4,1,Clear,0,391
2025-01-07,Vijayawada,TRN5739,10,1,0,Clear,0,522
2025-06-12,Guntur,TRN5060,1,3,0,Rain,0,265
2025-10-29,Hyderabad,TRN2041,5,2,0,Rain,0,314
2025-11-10,Secunderabad,TRN3750,15,0,0,Heavy Rain,0,381
2025-02-24,Hyderabad,TRN2772,19,0,0,Clear,0,501
2025-10-21,Warangal,TRN5298,4,1,0,Cloudy,0,253
2025-09-29,Visakhapatnam,TRN1459,9,0,0,Rain,0,394
2025-01-24,Tirupati,TRN5313,7,4,0,Clear,1,881
2025-02-04,Vijayawada,TRN3860,4,1,0,Clear,0,256
2025-12-20,Kurnool,TRN3133,16,5,0,Clear,0,497
2025-05-17,Vijayawada,TRN1023,12,5,0,Clear,0,453
2025-01-20,Visakhapatnam,TRN4129,15,0,0,Clear,0,428
2025-09-11,Vijayawada,TRN1982,18,3,0,Cloudy,0,598
2025-10-09,Guntur,TRN5971,23,3,0,Cloudy,0,253
2025-03-24,Nizamabad,TRN2847,5,0,1,Cloudy,0,584
2025-03-15,Visakhapatnam,TRN3314,17,5,1,Clear,0,1049
2025-01-12,Vijayawada,TRN3633,18,6,0,Clear,0,695
2025-10-05,Hyderabad,TRN2589,11,6,1,Clear,0,724
2025-12-17,Warangal,TRN3116,6,2,0,Cloudy,0,276
2025-06-13,Warangal,TRN4913,10,4,0,Rain,0,454
2025-04-03,Tirupati,TRN4199,13,3,0,Clear,0,485
2025-06-08,Nizamabad,TRN5006,14,6,0,Clear,0,545
2025-08-19,Hyderabad,TRN1901,2,1,0,Rain,0,148
2025-11-29,Vijayawada,TRN2778,10,5,0,Clear,1,1061
2025-07-28,Visakhapatnam,TRN3297,6,0,0,Clear,0,267
2025-11-14,Guntur,TRN1778,8,4,0,Clear,0,581
2025-07-29,Nellore,TRN5877,11,1,0,Clear,0,376
2025-06-26,Vijayawada,TRN3119,18,3,0,Cloudy,0,612
2025-03-09,Guntur,TRN3635,17,6,0,Heavy Rain,0,687
2025-04-06,Hyderabad,TRN4599,19,6,0,Clear,0,718
2025-09-26,Tirupati,TRN5378,16,4,0,Fog,0,351
2025-02-03,Nellore,TRN3020,11,0,0,Clear,0,281
2025-05-17,Tirupati,TRN4494,10,5,0,Heavy Rain,0,550
2025-11-11,Vijayawada,TRN4797,1,1,0,Clear,0,433
2025-04-11,Nellore,TRN2855,8,4,0,Heavy Rain,0,559
2025-07-22,Guntur,TRN2729,11,1,0,Fog,0,388
2025-09-09,Warangal,TRN1375,20,1,0,Clear,0,527
2025-07-29,Nizamabad,TRN1710,13,1,0,Heavy Rain,0,347
2025-11-06,Guntur,TRN4485,18,3,0,Rain,0,590
2025-09-25,Vijayawada,TRN5653,16,3,0,Heavy Rain,0,417
2025-05-31,Tirupati,TRN4994,12,5,0,Cloudy,0,403
2025-02-13,Hyderabad,TRN2078,7,3,0,Rain,0,461
2025-02-28,Hyderabad,TRN2523,18,4,0,Cloudy,0,619
2025-08-24,Visakhapatnam,TRN5487,19,6,0,Clear,0,673
2025-01-18,Nizamabad,TRN4091,15,5,0,Clear,0,529
2025-02-08,Tirupati,TRN2784,10,5,1,Clear,0,798
2025-09-06,Nellore,TRN4008,22,5,0,Cloudy,0,384
2025-01-23,Warangal,TRN1561,9,3,0,Clear,0,639
2025-09-04,Visakhapatnam,TRN2173,23,3,0,Clear,0,150
2025-03-11,Secunderabad,TRN2832,19,1,0,Clear,0,557
2025-04-12,Nellore,TRN5582,10,5,1,Clear,0,857
2025-06-21,Hyderabad,TRN4732,10,5,0,Cloudy,0,737
2025-07-03,Warangal,TRN2630,12,3,1,Rain,0,548
2025-10-09,Nizamabad,TRN1030,16,3,1,Clear,0,579
2025-12-24,Visakhapatnam,TRN2271,22,2,0,Clear,0,250
2025-09-14,Hyderabad,TRN2564,17,6,0,Clear,1,1165
2025-09-28,Nellore,TRN2897,20,6,0,Fog,0,708
2025-12-14,Nizamabad,TRN4683,3,6,0,Clear,0,511
2025-05-02,Hyderabad,TRN5920,17,4,0,Rain,0,457
2025-03-27,Vijayawada,TRN2096,19,3,0,Clear,0,560
2025-02-21,Kurnool,TRN4144,23,4,0,Cloudy,0,241
2025-10-06,Kurnool,TRN3166,16,0,0,Cloudy,0,328
2025-05-04,Guntur,TRN1620,16,6,0,Cloudy,0,548
2025-05-25,Nellore,TRN1677,1,6,0,Clear,0,367
2025-11-08,Vijayawada,TRN1164,4,5,0,Clear,0,475
2025-01-27,Kurnool,TRN2679,2,0,0,Clear,0,271
2025-04-19,Nellore,TRN5334,4,5,0,Cloudy,0,382
2025-05-06,Nellore,TRN3131,10,1,0,Cloudy,0,452
2025-05-24,Secunderabad,TRN4910,9,5,0,Cloudy,1,992
2025-10-28,Hyderabad,TRN5636,6,1,0,Clear,1,723
2025-12-24,Visakhapatnam,TRN1723,4,2,0,Clear,0,269
2025-11-03,Tirupati,TRN3001,14,0,0,Cloudy,1,759
2025-01-29,Hyderabad,TRN2977,13,2,1,Cloudy,0,667
2025-06-26,Kurnool,TRN3579,5,3,0,Clear,0,289
2025-06-02,Nizamabad,TRN3663,9,0,0,Clear,0,548
2025-02-22,Secunderabad,TRN5100,16,5,1,Heavy Rain,0,826
2025-01-14,Warangal,TRN2356,10,1,0,Cloudy,0,564
2025-05-08,Vijayawada,TRN2174,5,3,0,Clear,0,181
2025-07-08,Tirupati,TRN2242,0,1,0,Cloudy,0,251
2025-12-13,Vijayawada,TRN5590,6,5,0,Clear,0,556
2025-12-09,Secunderabad,TRN4926,12,1,0,Cloudy,0,504
2025-09-11,Kurnool,TRN1964,20,3,0,Clear,0,490
2025-07-13,Kurnool,TRN4420,15,6,1,Clear,0,787
2025-03-25,Nizamabad,TRN4341,18,1,0,Rain,0,598
2025-04-07,Warangal,TRN4033,10,0,0,Fog,0,484
2025-11-21,Nizamabad,TRN4128,10,4,0,Cloudy,0,522
2025-11-20,Kurnool,TRN4259,17,3,0,Clear,0,598
2025-08-06,Kurnool,TRN5358,14,2,0,Clear,0,333
2025-11-29,Vijayawada,TRN3079,14,5,0,Clear,0,664
2025-05-09,Visakhapatnam,TRN2928,4,4,0,Clear,0,354
2025-12-28,Vijayawada,TRN3425,0,6,0,Clear,0,499
2025-01-24,Nellore,TRN4153,22,4,0,Clear,0,435
2025-10-26,Vijayawada,TRN2722,8,6,0,Heavy Rain,1,1029
2025-01-27,Nizamabad,TRN5248,2,0,0,Clear,0,159
2025-07-05,Nizamabad,TRN1905,18,5,0,Clear,0,660
2025-07-08,Warangal,TRN1738,1,1,0,Cloudy,0,266
2025-05-05,Warangal,TRN1774,12,0,1,Rain,0,651
2025-12-13,Nizamabad,TRN4234,7,5,0,Clear,0,518
2025-02-02,Nellore,TRN2905,4,6,0,Clear,0,438
2025-01-14,Nellore,TRN1160,10,1,0,Clear,0,523
2025-06-04,Hyderabad,TRN4251,14,2,0,Fog,0,373
2025-10-22,Warangal,TRN1590,22,2,0,Heavy Rain,0,217
2025-07-15,Tirupati,TRN5899,10,1,0,Rain,0,369
2025-01-26,Kurnool,TRN4192,9,6,0,Clear,0,547
2025-01-01,Secunderabad,TRN5966,23,2,0,Clear,0,280
2025-01-04,Warangal,TRN5928,5,5,0,Heavy Rain,0,334
2025-08-21,Secunderabad,TRN1104,2,3,0,Rain,0,371
2025-09-07,Guntur,TRN2434,18,6,0,Cloudy,0,722
2025-05-24,Vijayawada,TRN3528,16,5,1,Cloudy,0,636
2025-02-27,Tirupati,TRN2444,5,3,0,Rain,0,229
2025-04-17,Nellore,TRN4106,2,3,0,Clear,0,271
2025-07-25,Warangal,TRN1643,7,4,0,Rain,1,798
2025-12-08,Guntur,TRN3313,4,0,0,Clear,0,210
2025-03-20,Visakhapatnam,TRN4516,8,3,0,Fog,1,880
2025-04-17,Nizamabad,TRN5009,7,3,0,Cloudy,0,499
2025-07-07,Vijayawada,TRN5869,14,0,0,Clear,0,539
2025-08-09,Hyderabad,TRN1583,5,5,0,Rain,1,674
2025-01-23,Secunderabad,TRN1189,3,3,0,Clear,0,396
2025-02-14,Nizamabad,TRN3355,14,4,1,Fog,0,690
2025-02-25,Kurnool,TRN2556,15,1,0,Clear,0,415
2025-03-10,Nellore,TRN4135,10,0,0,Clear,0,594
2025-06-16,Kurnool,TRN2024,20,0,0,Clear,0,623
2025-03-03,Nizamabad,TRN2860,15,0,0,Cloudy,0,377
2025-09-04,Nellore,TRN3086,6,3,0,Cloudy,0,199
2025-02-06,Nellore,TRN2599,3,3,0,Rain,0,423
2025-03-27,Tirupati,TRN3795,0,3,0,Heavy Rain,0,158
2025-09-28,Kurnool,TRN4859,10,6,0,Clear,0,709
2025-09-03,Guntur,TRN5343,19,2,0,Clear,0,607
2025-04-09,Nizamabad,TRN3737,15,2,0,Clear,0,482
2025-01-03,Nizamabad,TRN1481,16,4,0,Rain,0,465
2025-12-07,Hyderabad,TRN1578,1,6,0,Clear,0,431
2025-09-11,Hyderabad,TRN5532,14,3,0,Fog,0,331
2025-03-26,Nellore,TRN4170,19,2,0,Fog,0,633
2025-01-17,Warangal,TRN2094,9,4,0,Clear,0,513
2025-10-24,Warangal,TRN4930,17,4,0,Cloudy,0,691
2025-06-19,Visakhapatnam,TRN1420,12,3,1,Clear,0,605
2025-12-04,Tirupati,TRN4834,18,3,0,Clear,0,643
2025-05-17,Warangal,TRN2914,10,5,0,Heavy Rain,0,594
2025-08-31,Tirupati,TRN4112,18,6,0,Heavy Rain,0,638
2025-08-27,Tirupati,TRN3159,15,2,0,Heavy Rain,0,302
2025-03-31,Guntur,TRN1582,17,0,0,Cloudy,0,624
2025-07-01,Secunderabad,TRN4818,3,1,0,Clear,0,250
2025-09-06,Visakhapatnam,TRN5639,17,5,0,Clear,0,825
2025-11-15,Tirupati,TRN1532,6,5,0,Clear,0,419
2025-12-29,Nellore,TRN1710,5,0,0,Rain,0,308
2025-08-27,Nizamabad,TRN1926,12,2,0,Heavy Rain,0,383
2025-11-22,Visakhapatnam,TRN5645,20,5,0,Clear,0,712
2025-02-27,Nizamabad,TRN4302,17,3,0,Rain,1,857
2025-02-27,Nizamabad,TRN3479,9,3,0,Heavy Rain,0,525
2025-07-12,Hyderabad,TRN5669,10,5,0,Fog,0,737
2025-10-12,Secunderabad,TRN2909,11,6,1,Clear,0,714
2025-08-15,Guntur,TRN2948,15,4,0,Cloudy,0,393
2025-05-31,Warangal,TRN3349,6,5,0,Clear,0,348
2025-10-19,Hyderabad,TRN5972,3,6,0,Clear,0,462
2025-02-21,Visakhapatnam,TRN1710,21,4,0,Cloudy,0,458
2025-10-14,Vijayawada,TRN3594,22,1,0,Clear,0,274
2025-09-27,Vijayawada,TRN4586,22,5,0,Cloudy,1,703
2025-04-02,Guntur,TRN3984,23,2,0,Rain,0,325
2025-04-27,Nizamabad,TRN3452,19,6,0,Rain,0,698
2025-11-06,Nellore,TRN2218,13,3,0,Clear,0,456
2025-05-09,Visakhapatnam,TRN3401,10,4,0,Clear,0,559
2025-11-25,Guntur,TRN5213,21,1,0,Clear,0,513
2025-12-02,Guntur,TRN2637,8,1,0,Clear,0,535
2025-12-21,Visakhapatnam,TRN3057,12,6,0,Rain,0,515
2025-04-02,Tirupati,TRN4609,10,2,1,Fog,0,653
2025-07-09,Nellore,TRN1353,6,2,0,Clear,0,179
2025-08-02,Visakhapatnam,TRN5467,5,5,0,Clear,0,426
2025-02-05,Secunderabad,TRN5746,19,2,0,Cloudy,0,543
2025-04-06,Hyderabad,TRN2573,5,6,1,Clear,0,636
2025-03-24,Warangal,TRN3682,6,0,0,Clear,0,378
2025-12-24,Warangal,TRN2160,8,2,0,Cloudy,0,538
2025-04-07,Nizamabad,TRN4959,14,0,0,Clear,0,415
2025-01-21,Warangal,TRN1561,15,1,0,Clear,0,417
2025-01-24,Nellore,TRN2772,4,4,0,Heavy Rain,0,287
2025-04-12,Nizamabad,TRN5179,8,5,0,Clear,0,703
2025-10-26,Vijayawada,TRN5767,14,6,0,Cloudy,0,433
2025-02-21,Secunderabad,TRN2473,16,4,0,Clear,0,479
2025-10-25,Vijayawada,TRN1167,9,5,0,Clear,0,705
2025-07-15,Kurnool,TRN2808,1,1,0,Rain,0,139
2025-05-03,Vijayawada,TRN2451,4,5,0,Fog,0,517
2025-08-18,Visakhapatnam,TRN2261,18,0,0,Rain,0,500
2025-09-05,Visakhapatnam,TRN5146,9,4,0,Clear,0,426
2025-07-08,Tirupati,TRN1297,7,1,0,Clear,0,495
2025-10-27,Warangal,TRN4214,6,0,1,Clear,0,612
2025-08-14,Nellore,TRN5959,6,3,0,Heavy Rain,0,144
2025-12-19,Nellore,TRN1522,3,4,0,Clear,0,398
2025-02-24,Nellore,TRN1628,23,0,0,Fog,0,254
2025-06-13,Secunderabad,TRN4871,8,4,0,Clear,0,624
2025-11-05,Vijayawada,TRN1295,4,2,0,Heavy Rain,0,353
2025-04-02,Kurnool,TRN3626,4,2,0,Cloudy,0,313
2025-06-11,Kurnool,TRN3416,12,2,1,Heavy Rain,0,596
2025-06-16,Warangal,TRN1668,20,0,1,Clear,0,736
2025-05-04,Kurnool,TRN5626,20,6,0,Heavy Rain,0,761
2025-10-13,Visakhapatnam,TRN5860,9,0,0,Cloudy,0,653
2025-01-28,Vijayawada,TRN2290,3,1,0,Cloudy,0,301
2025-09-02,Secunderabad,TRN3413,18,1,0,Rain,0,629
2025-09-04,Hyderabad,TRN4250,18,3,0,Clear,0,657
2025-12-13,Visakhapatnam,TRN3669,8,5,0,Clear,0,606
2025-08-26,Nizamabad,TRN5462,4,1,0,Heavy Rain,0,194
2025-03-01,Kurnool,TRN4180,0,5,0,Clear,0,529
2025-10-05,Nizamabad,TRN3387,14,6,0,Heavy Rain,0,331
2025-12-11,Hyderabad,TRN1515,6,3,0,Heavy Rain,1,537
2025-10-04,Hyderabad,TRN2475,14,5,0,Clear,0,528
2025-06-30,Secunderabad,TRN1357,18,0,0,Heavy Rain,0,607
2025-07-23,Kurnool,TRN2516,0,2,0,Clear,0,228
2025-01-10,Warangal,TRN5043,20,4,1,Clear,0,836
2025-03-30,Tirupati,TRN5952,9,6,0,Cloudy,0,660
2025-10-08,Vijayawada,TRN1388,1,2,0,Clear,0,434
2025-09-30,Vijayawada,TRN5907,5,1,0,Rain,0,285
2025-08-24,Warangal,TRN4430,14,6,0,Cloudy,0,510
2025-10-26,Vijayawada,TRN5537,0,6,0,Cloudy,0,326
2025-02-20,Guntur,TRN5026,12,3,0,Cloudy,0,453
2025-08-07,Secunderabad,TRN2428,5,3,0,Fog,1,625
2025-05-09,Visakhapatnam,TRN3058,16,4,0,Rain,0,328
2025-02-23,Kurnool,TRN3567,19,6,0,Clear,0,767
2025-03-15,Visakhapatnam,TRN3911,7,5,0,Heavy Rain,0,640
2025-01-21,Kurnool,TRN1468,6,1,0,Clear,0,320
2025-04-17,Warangal,TRN4537,0,3,1,Cloudy,0,692
2025-06-07,Secunderabad,TRN3382,4,5,1,Cloudy,0,729
2025-11-05,Nellore,TRN1136,23,2,0,Clear,0,278
2025-01-01,Kurnool,TRN4661,23,2,0,Clear,0,279
2025-01-06,Guntur,TRN4140,7,0,0,Clear,0,639
2025-11-05,Guntur,TRN4321,5,2,0,Clear,0,228
2025-04-27,Warangal,TRN1192,2,6,1,Cloudy,0,706
2025-01-16,Nellore,TRN2694,8,3,1,Clear,0,881
2025-01-05,Vijayawada,TRN5170,15,6,0,Rain,0,568
2025-04-18,Kurnool,TRN4162,10,4,0,Rain,0,429
2025-06-15,Guntur,TRN3866,16,6,0,Clear,0,483
2025-04-15,Hyderabad,TRN2067,14,1,0,Cloudy,0,374
2025-08-17,Guntur,TRN2669,15,6,0,Clear,1,929
2025-09-15,Visakhapatnam,TRN5426,19,0,0,Clear,0,571
2025-10-04,Visakhapatnam,TRN4026,0,5,0,Heavy Rain,0,451
2025-01-14,Tirupati,TRN4710,9,1,0,Clear,0,682
2025-06-05,Warangal,TRN2792,2,3,0,Clear,0,297
2025-08-01,Kurnool,TRN4033,21,4,0,Rain,0,615
2025-07-28,Tirupati,TRN3867,1,0,0,Cloudy,0,240
2025-07-01,Nizamabad,TRN3260,2,1,0,Cloudy,0,336
2025-09-10,Nizamabad,TRN2011,5,2,1,Heavy Rain,0,459
2025-01-16,Kurnool,TRN4843,4,3,0,Rain,0,267
2025-06-20,Visakhapatnam,TRN3868,23,4,0,Cloudy,1,738
2025-01-11,Vijayawada,TRN4979,0,5,0,Cloudy,0,318
2025-12-28,Nellore,TRN1300,7,6,0,Rain,0,741
2025-12-12,Tirupati,TRN2186,22,4,0,Clear,0,468
2025-12-08,Visakhapatnam,TRN5877,15,0,0,Rain,0,360
2025-07-27,Nizamabad,TRN1575,13,6,1,Clear,0,832
2025-06-05,Tirupati,TRN3844,22,3,0,Clear,0,211
2025-12-29,Kurnool,TRN3898,5,0,0,Cloudy,0,147
2025-11-29,Warangal,TRN2730,20,5,0,Heavy Rain,0,686
2025-02-24,Nizamabad,TRN4423,4,0,0,Cloudy,0,236
2025-02-08,Tirupati,TRN5507,21,5,0,Clear,0,788
2025-02-21,Warangal,TRN4021,5,4,0,Clear,0,251
2025-06-14,Warangal,TRN4756,22,5,0,Clear,1,703
2025-07-21,Hyderabad,TRN4022,12,0,0,Heavy Rain,0,293
2025-10-04,Hyderabad,TRN1371,19,5,1,Clear,0,908
2025-09-15,Vijayawada,TRN1338,1,0,0,Clear,0,270
2025-10-24,Nellore,TRN1617,1,4,0,Clear,0,228
2025-06-09,Vijayawada,TRN3387,20,0,0,Clear,0,592
2025-10-09,Nellore,TRN4062,9,3,0,Clear,0,676
2025-05-07,Secunderabad,TRN1259,16,2,0,Clear,1,658
2025-07-28,Tirupati,TRN5638,18,0,0,Clear,0,750
2025-09-29,Visakhapatnam,TRN4475,3,0,0,Clear,0,266
2025-03-26,Nizamabad,TRN1499,0,2,0,Clear,0,235
2025-06-02,Vijayawada,TRN5915,6,0,0,Cloudy,0,217
2025-07-23,Nellore,TRN3787,3,2,1,Rain,0,485
2025-07-23,Tirupati,TRN2271,7,2,0,Cloudy,0,601
2025-02-15,Guntur,TRN5470,19,5,0,Fog,0,785
2025-09-22,Kurnool,TRN4006,23,0,0,Rain,1,398
2025-12-29,Warangal,TRN2063,1,0,1,Cloudy,0,588
2025-11-16,Guntur,TRN2922,18,6,0,Clear,1,1222
2025-04-07,Guntur,TRN2806,13,0,0,Rain,0,354
2025-04-04,Secunderabad,TRN5131,17,4,1,Rain,0,781
2025-06-13,Nizamabad,TRN4340,4,4,0,Cloudy,0,372
