train_id,train_name,source,destination,distance_km,scheduled_departure,weather,temperature,rainfall,station_delay,previous_delay,delay_minutes
2435,4,1,6,254,0,4,30,53.11,0.0,3.28,10.45
2436,5,5,5,298,21,3,20,18.48,0.27,4.33,23.09
2437,7,0,3,242,1,1,39,60.31,1.83,9.41,9.75
2438,7,1,4,325,20,0,36,61.26,8.55,0.0,21.61
2439,0,1,6,292,4,0,24,72.12,0.0,0.0,2.09
2440,6,4,2,565,12,2,28,62.99,6.41,11.75,26.1
2441,0,3,0,655,0,4,28,28.93,7.73,20.57,35.7
2442,6,0,3,326,3,0,39,40.19,7.34,20.09,18.9
2443,3,2,1,556,21,2,29,27.09,0.0,14.01,29.34
2444,3,4,2,369,12,0,31,37.39,4.48,0.0,11.06
2445,5,4,2,631,7,0,40,69.54,1.62,3.24,18.39
2446,6,1,4,398,4,0,39,26.33,5.52,8.59,14.45
2447,4,2,1,692,14,0,40,6.04,6.77,6.11,20.54
2448,0,5,5,660,10,1,32,43.57,0.0,0.0,19.64
2449,8,3,0,233,21,0,21,74.55,4.28,0.0,11.58
2450,5,5,5,581,3,0,25,53.89,0.0,3.11,3.88
2451,6,1,4,448,11,0,24,15.29,7.6,15.57,24.41
2452,1,5,5,95,12,1,24,43.29,0.0,8.2,10.15
2453,2,0,3,234,6,2,22,37.2,2.43,5.2,25.33
2454,9,1,6,514,17,0,22,63.16,3.31,0.0,15.37
2455,0,1,4,390,21,1,21,50.72,5.07,3.99,17.33
2456,3,4,2,408,22,1,21,53.13,6.3,14.62,20.9
2457,5,1,4,382,21,0,37,2.41,3.16,13.58,12.26
2458,2,1,4,153,20,1,40,11.67,1.75,22.82,18.4
2459,0,0,3,457,3,2,41,28.89,1.18,13.51,28.54
2460,8,0,3,379,1,1,40,0.91,4.41,0.0,12.84
2461,3,1,6,611,18,3,31,62.32,5.61,2.99,34.68
2462,6,5,5,663,13,0,27,70.94,6.78,8.95,17.49
2463,2,1,6,176,6,1,18,77.54,0.89,12.84,7.43
2464,1,0,3,155,20,0,35,17.67,7.45,9.76,13.73
2465,2,3,0,531,5,1,30,71.91,1.55,6.68,9.89
2466,2,1,4,617,9,1,39,69.38,0.0,0.0,9.14
2467,6,2,1,359,19,0,41,46.85,8.05,14.8,17.94
2468,6,1,4,503,10,3,38,27.09,1.76,2.27,33.0
2469,3,1,6,556,18,2,32,7.21,3.42,12.5,27.19
2470,6,3,0,508,12,4,29,32.38,9.83,8.95,26.05
2471,3,4,2,467,20,4,27,56.77,2.47,13.51,29.15
2472,2,2,1,341,12,0,32,76.36,4.39,3.0,6.47
2473,0,5,5,651,12,0,33,8.78,5.89,3.38,12.81
2474,3,4,2,457,0,0,33,41.86,2.66,2.09,14.99
2475,3,0,3,348,1,0,37,63.26,5.47,4.59,8.11
2476,7,1,4,136,15,0,23,58.62,3.49,3.56,4.03
2477,0,1,4,568,4,0,37,56.68,0.0,13.26,14.4
2478,0,1,4,172,20,4,38,27.55,7.75,13.58,24.29
2479,3,4,2,532,20,3,18,71.47,6.17,2.8,31.95
2480,7,5,5,494,11,0,37,18.46,8.98,6.18,16.53
2481,8,1,6,170,18,1,31,10.62,3.08,11.4,14.03
2482,3,3,0,240,20,3,23,60.86,11.3,18.23,46.7
2483,0,3,0,645,1,0,39,0.4,0.0,12.16,16.13
2484,0,2,1,573,19,0,28,34.67,3.38,20.75,31.4
2485,8,1,4,447,14,0,37,7.69,3.12,7.86,9.48
2486,9,1,4,486,12,1,25,42.94,10.32,14.57,27.96
2487,5,5,5,433,14,1,20,7.34,7.64,15.4,14.24
2488,1,2,1,603,18,0,30,15.45,5.19,11.24,23.28
2489,1,4,2,154,17,0,27,5.35,3.55,0.71,11.16
2490,6,4,2,540,8,0,41,78.05,10.32,11.57,34.63
2491,0,5,5,364,19,1,29,61.38,0.0,12.79,16.65
2492,2,0,3,507,20,4,30,27.56,0.47,8.53,22.57
2493,0,2,1,518,17,0,22,79.8,6.58,12.21,23.55
2494,2,5,5,399,11,0,28,34.18,4.99,10.79,15.52
2495,7,1,4,634,17,0,26,12.62,9.16,1.69,19.1
2496,9,1,4,601,7,1,27,48.88,5.89,3.28,26.19
2497,5,3,0,130,14,0,34,72.26,4.84,22.17,14.61
2498,6,1,6,90,11,1,41,39.98,10.88,0.0,13.02
2499,2,1,6,600,19,3,37,17.63,4.98,4.15,33.32
2500,0,0,3,624,13,1,23,39.88,9.73,4.46,17.95
2501,7,1,6,183,11,1,18,40.32,0.0,8.49,8.03
2502,0,3,0,210,4,2,38,72.97,3.55,4.84,17.75
2503,5,5,5,148,10,3,38,10.86,14.98,7.32,38.43
2504,5,1,6,90,2,0,39,15.71,9.21,9.04,10.92
2505,3,5,5,352,16,0,32,59.69,5.07,15.18,23.94
2506,9,0,3,352,14,2,40,18.49,5.92,0.0,26.49
2507,0,1,6,155,19,1,25,1.6,8.77,9.92,28.4
2508,5,3,0,639,23,0,31,48.65,7.89,0.62,13.64
2509,6,1,6,635,0,3,20,51.76,10.69,8.64,34.74
2510,4,2,1,399,7,1,23,54.66,7.83,21.88,34.03
2511,4,5,5,628,9,1,38,13.51,0.0,13.09,23.72
2512,4,1,6,699,8,0,19,10.26,4.03,17.82,26.31
2513,5,4,2,673,18,1,29,61.99,1.03,0.09,18.03
2514,3,2,1,587,5,1,19,21.49,0.0,6.82,8.85
2515,0,2,1,186,12,0,38,64.69,3.54,0.0,6.93
2516,7,1,6,442,1,1,23,67.36,4.82,0.63,12.49
2517,2,1,4,249,5,1,37,26.13,0.0,2.37,6.65
2518,9,3,0,525,15,0,29,61.57,8.61,1.44,16.26
2519,1,1,4,378,18,4,25,69.01,7.17,7.71,22.17
2520,9,3,0,211,18,4,28,36.55,5.44,8.25,23.28
2521,6,1,6,626,2,3,30,55.99,5.32,7.91,30.58
2522,9,0,3,394,21,4,24,67.25,3.1,12.29,29.6
2523,8,5,5,653,6,3,27,33.35,0.83,2.23,24.82
2524,9,3,0,128,18,0,37,66.16,5.96,15.73,9.43
2525,8,4,2,473,8,2,20,34.72,6.97,3.38,26.24
2526,7,3,0,119,17,0,23,10.78,8.24,8.55,19.25
2527,0,1,4,580,11,0,31,36.26,0.61,14.13,13.35
2528,4,4,2,657,15,0,18,35.6,11.92,19.0,25.34
2529,7,4,2,691,14,4,40,60.71,6.49,10.01,24.24
2530,1,2,1,512,18,4,29,4.25,14.54,21.55,45.95
2531,9,3,0,501,15,0,31,44.92,6.94,4.93,13.41
2532,0,1,4,336,4,3,36,40.67,0.0,11.41,26.41
2533,7,5,5,83,18,3,26,51.58,5.76,22.55,38.63
2534,1,3,0,256,17,2,26,74.63,4.17,4.32,26.15
2535,4,1,4,398,21,0,32,53.78,13.8,10.82,27.63
2536,7,1,6,274,1,0,20,35.99,3.13,13.75,7.06
2537,7,0,3,415,22,0,27,32.23,3.35,5.69,13.95
2538,3,1,6,294,21,1,22,21.3,6.38,8.37,23.51
2539,7,5,5,629,23,0,25,6.42,4.7,15.19,18.26
2540,0,4,2,579,17,0,32,50.63,5.0,8.16,11.35
2541,5,3,0,261,19,1,23,43.67,10.23,7.29,16.19
2542,5,1,4,627,8,0,39,69.55,4.94,0.0,19.74
2543,0,2,1,111,22,0,32,50.55,6.93,7.33,7.03
2544,2,1,4,98,4,0,34,16.38,4.43,15.16,10.9
2545,9,1,6,498,11,1,31,36.29,7.7,12.51,28.38
2546,4,1,4,346,12,2,40,8.48,6.41,10.51,24.44
2547,2,1,6,112,7,4,22,53.61,7.56,4.71,26.84
2548,6,2,1,209,12,4,25,74.09,2.25,19.36,25.95
2549,1,2,1,318,11,3,29,49.62,1.32,8.38,27.49
2550,3,1,6,510,4,0,19,55.57,5.03,10.18,7.44
2551,1,0,3,198,13,2,30,47.83,2.69,0.13,11.99
2552,0,1,6,508,9,4,32,39.83,9.64,0.0,41.09
2553,0,0,3,649,2,1,23,22.49,7.22,9.12,19.28
2554,3,3,0,602,13,2,40,12.02,2.59,0.94,14.75
2555,7,1,6,564,19,0,26,15.72,5.1,9.62,24.79
2556,0,5,5,102,2,0,26,63.64,9.87,5.55,5.92
2557,4,1,6,110,5,0,20,73.34,5.28,10.46,2.57
2558,9,5,5,534,3,1,24,17.52,5.9,4.82,26.28
2559,6,1,6,529,15,0,27,2.35,5.53,4.82,17.76
2560,3,2,1,617,13,0,36,15.76,9.11,0.0,21.06
2561,3,1,6,107,18,1,33,65.95,0.56,16.96,13.74
2562,7,0,3,684,16,1,30,63.01,3.61,19.79,18.42
2563,0,4,2,641,20,4,22,61.57,1.52,15.9,17.51
2564,0,5,5,696,20,0,20,5.51,14.83,12.36,29.36
2565,0,2,1,155,12,0,34,54.81,9.96,4.65,18.18
2566,2,2,1,343,6,4,36,47.91,14.47,8.19,26.54
2567,5,1,6,373,22,0,36,55.04,1.72,0.43,0.0
2568,7,1,6,423,19,0,41,24.41,6.79,10.95,25.12
2569,0,2,1,638,9,0,35,75.81,0.0,4.37,13.81
2570,4,1,6,592,23,0,35,63.5,5.6,3.66,11.35
2571,8,0,3,434,20,0,29,45.49,9.29,16.81,22.81
2572,5,5,5,390,0,1,24,22.0,8.45,0.26,10.62
2573,2,1,6,288,9,1,19,79.13,0.0,5.94,17.46
2574,5,4,2,677,14,1,36,9.43,4.32,5.25,15.51
2575,9,3,0,124,14,3,32,77.24,0.51,4.0,16.15
2576,3,2,1,187,5,0,36,40.45,4.43,16.83,20.13
2577,6,1,6,545,20,4,24,30.42,2.67,20.03,31.73
2578,4,3,0,252,21,0,33,77.92,3.69,7.24,20.94
2579,0,4,2,619,14,3,27,76.83,6.08,0.0,23.28
2580,3,0,3,254,9,0,39,62.8,1.74,21.72,21.22
2581,3,3,0,452,20,0,37,54.06,5.55,0.0,17.23
2582,5,4,2,94,8,4,23,35.48,0.42,3.62,13.38
2583,9,5,5,143,19,1,23,71.92,4.58,4.61,11.19
2584,4,0,3,573,13,0,20,65.08,7.23,10.52,18.44
2585,1,5,5,571,1,2,25,72.55,3.13,5.15,24.41
2586,2,1,4,592,11,1,21,0.94,0.52,16.13,17.55
2587,8,1,4,467,5,0,25,69.93,2.57,0.0,14.09
2588,0,0,3,599,3,0,25,76.59,3.8,6.08,9.86
2589,7,0,3,530,3,0,19,68.64,4.59,4.87,10.9
2590,0,2,1,282,9,2,19,21.66,3.05,1.85,21.79
2591,2,5,5,192,20,4,36,55.45,5.06,8.29,22.99
2592,1,3,0,214,20,4,28,21.55,12.29,7.51,29.46
2593,2,5,5,585,19,4,26,50.42,5.03,14.09,26.15
2594,3,3,0,300,8,0,37,70.3,8.59,9.45,22.9
2595,5,2,1,261,20,0,33,21.22,0.97,18.7,15.96
2596,9,1,4,372,17,1,26,19.22,11.12,18.05,30.55
2597,9,3,0,681,5,0,29,0.14,2.94,17.24,19.54
2598,0,2,1,685,19,0,32,17.85,6.16,0.0,19.53
2599,7,3,0,649,10,1,25,50.77,7.16,5.7,25.75
2600,2,5,5,233,9,0,31,7.7,2.78,10.34,19.31
2601,6,1,4,206,13,1,23,37.56,0.0,14.68,9.22
2602,6,5,5,151,22,3,20,13.3,10.79,11.6,35.3
2603,6,5,5,563,0,0,22,19.1,0.0,8.87,8.44
2604,7,1,4,687,11,1,35,76.77,1.74,2.75,11.38
2605,4,1,6,319,15,4,40,63.88,3.29,14.89,15.79
2606,6,2,1,148,17,0,19,42.5,3.15,10.69,24.33
2607,3,1,6,442,23,1,20,49.69,2.66,5.91,9.05
2608,5,1,6,329,17,2,22,15.72,2.55,14.74,30.85
2609,3,1,4,491,21,0,35,31.98,3.44,4.98,14.47
2610,6,2,1,532,12,4,39,75.54,5.39,2.07,25.62
2611,1,2,1,522,23,0,29,60.94,5.69,17.52,14.38
2612,8,1,6,105,3,0,37,21.54,5.08,0.0,8.93
2613,9,5,5,367,11,0,18,30.3,6.19,9.47,19.4
2614,8,1,6,492,1,0,34,11.86,11.27,5.07,13.27
2615,7,1,6,396,7,0,31,32.18,4.39,0.0,12.71
2616,9,4,2,204,13,1,35,49.53,0.0,8.39,8.93
2617,2,4,2,117,12,0,27,17.17,11.82,8.5,12.77
2618,6,3,0,399,11,0,41,30.61,10.2,0.0,16.52
2619,0,1,6,400,1,0,40,56.21,13.06,9.22,18.95
2620,5,5,5,635,19,0,21,51.89,11.34,15.39,28.55
2621,1,4,2,501,4,0,25,4.04,0.0,12.52,13.14
2622,3,0,3,610,18,0,27,78.27,1.12,13.91,22.38
2623,4,0,3,422,13,4,26,51.22,14.59,16.15,33.36
2624,2,1,4,513,16,4,38,57.37,0.0,10.96,18.64
2625,4,5,5,109,8,0,26,51.41,3.41,14.99,23.52
2626,3,4,2,236,7,0,33,39.7,0.88,0.0,16.94
2627,7,2,1,680,0,4,39,57.29,6.79,12.22,22.75
2628,6,1,4,338,18,0,32,74.94,7.5,13.78,24.33
2629,0,2,1,171,8,0,34,17.06,10.27,1.19,28.99
2630,4,1,6,429,0,2,23,37.36,2.79,8.77,14.62
2631,8,0,3,592,13,3,38,29.16,2.59,12.63,32.38
2632,8,5,5,673,19,4,26,32.33,3.15,8.38,20.89
2633,5,3,0,372,21,1,24,75.25,11.5,13.83,24.49
2634,8,5,5,456,19,1,38,45.34,11.66,5.36,30.35
2635,5,3,0,149,12,4,28,43.24,3.66,18.12,20.25
2636,7,1,4,611,17,3,34,54.44,15.73,8.47,41.05
2637,0,0,3,658,6,0,20,27.15,5.98,13.74,13.7
2638,1,5,5,535,17,1,27,69.29,0.0,15.96,14.45
2639,8,0,3,270,1,4,37,50.39,9.15,8.45,21.28
2640,2,3,0,492,14,4,34,56.63,1.35,12.05,22.29
2641,3,3,0,553,13,1,41,19.99,6.14,21.99,18.56
2642,7,5,5,342,15,4,29,58.16,3.86,17.88,22.74
2643,4,1,4,221,19,1,20,61.62,5.05,0.0,19.07
2644,7,1,4,460,5,0,32,47.71,0.4,7.54,9.21
2645,8,2,1,180,21,0,27,17.86,6.84,7.09,16.49
2646,8,1,6,643,21,1,40,26.43,5.02,3.86,20.4
2647,5,1,4,354,11,4,38,60.5,2.57,0.0,10.22
2648,1,2,1,312,15,1,20,45.59,18.19,0.0,15.4
2649,6,3,0,494,21,2,21,22.2,0.0,23.72,32.66
2650,5,1,6,234,17,0,31,27.03,2.28,7.21,11.4
2651,3,1,4,610,2,1,20,70.95,9.26,0.01,13.15
2652,7,1,6,352,21,0,34,14.81,9.98,7.13,20.35
2653,6,3,0,221,12,4,40,14.9,1.97,5.09,10.04
2654,3,4,2,189,1,0,26,21.65,7.4,14.99,23.92
2655,5,2,1,605,12,4,30,34.87,6.32,21.5,27.97
2656,3,3,0,103,21,0,34,10.47,6.01,9.77,19.11
2657,0,2,1,374,17,0,33,67.89,4.87,2.46,13.1
2658,0,2,1,425,7,4,33,53.26,7.74,9.08,26.54
2659,0,4,2,380,1,0,23,37.28,12.8,6.67,25.51
2660,9,5,5,519,2,4,34,35.9,5.64,0.87,15.33
2661,9,3,0,151,0,3,22,0.78,0.0,0.0,15.45
2662,5,4,2,370,5,2,35,40.96,1.98,13.01,27.46
2663,5,0,3,545,5,0,35,9.11,3.39,28.51,27.62
2664,2,0,3,580,9,0,24,60.52,8.62,18.99,31.34
2665,4,3,0,665,18,4,21,5.92,5.41,2.26,23.38
2666,0,2,1,594,0,0,33,22.44,11.52,3.39,18.01
2667,2,2,1,100,18,4,25,17.04,5.95,12.76,29.5
2668,7,0,3,137,23,4,32,50.38,11.76,14.9,23.52
2669,1,3,0,208,2,0,28,20.12,1.67,12.9,5.46
2670,2,5,5,588,18,0,33,53.59,5.1,15.89,24.25
2671,9,1,4,568,9,1,33,30.94,10.98,0.0,29.33
2672,3,2,1,691,7,1,24,43.45,9.13,0.0,23.27
2673,8,4,2,468,4,0,20,43.3,0.0,10.4,10.71
2674,3,5,5,257,15,1,34,21.35,4.07,0.0,1.6
2675,8,4,2,404,3,0,33,76.25,5.11,15.47,13.51
2676,1,3,0,617,23,0,20,7.06,0.99,19.15,13.48
2677,3,2,1,671,13,0,39,68.29,6.12,14.58,21.21
2678,1,1,6,344,11,0,36,78.5,5.59,1.45,8.31
2679,0,0,3,271,10,0,34,0.68,3.94,8.58,19.77
2680,8,1,6,129,11,0,36,10.51,10.46,0.0,7.72
2681,3,5,5,559,16,0,19,10.19,5.62,9.76,16.58
2682,0,1,4,680,23,1,27,49.82,5.82,4.82,26.15
2683,8,3,0,374,22,2,33,9.0,4.52,0.0,20.21
2684,4,1,4,255,1,0,39,37.54,6.97,12.03,11.87
2685,4,2,1,241,3,0,27,44.16,12.7,4.26,11.88
2686,1,4,2,174,0,0,32,77.98,11.08,13.11,18.97
2687,9,2,1,570,4,4,29,18.25,2.06,2.98,10.38
2688,5,1,4,121,12,0,28,44.81,0.0,0.0,0.0
2689,0,1,6,259,23,4,38,22.96,4.73,8.22,26.08
2690,9,3,0,276,12,0,26,67.81,5.29,13.75,18.32
2691,2,1,6,305,18,0,34,48.34,1.37,8.02,15.75
2692,0,0,3,372,11,0,19,20.91,4.1,3.72,13.48
2693,9,1,4,194,17,3,39,36.61,0.23,4.04,29.63
2694,8,1,4,489,9,0,30,26.44,2.16,14.62,25.37
2695,6,0,3,698,20,0,31,55.47,2.4,12.28,29.86
2696,3,5,5,519,6,0,33,43.98,8.0,4.66,15.66
2697,4,2,1,631,12,4,41,57.7,4.16,2.04,19.25
2698,3,1,4,157,9,0,31,15.45,3.02,16.16,24.22
2699,6,3,0,662,19,4,40,60.46,0.0,7.69,27.28
2700,2,1,6,638,16,4,40,28.45,4.14,0.0,17.49
2701,0,2,1,685,15,0,25,64.44,0.0,8.98,11.79
2702,8,1,4,542,21,1,30,8.78,14.79,0.0,27.46
2703,0,0,3,554,19,0,41,24.6,8.01,8.45,27.23
2704,3,2,1,649,11,3,35,7.86,7.68,7.78,39.92
2705,3,1,6,140,8,2,22,71.34,7.78,18.37,31.25
2706,1,3,0,181,22,0,30,17.58,5.16,4.2,13.5
2707,4,0,3,381,19,4,20,36.08,5.4,0.0,25.75
2708,0,4,2,672,8,3,22,65.93,1.42,13.3,31.65
2709,3,2,1,169,13,3,25,64.65,1.65,20.36,25.49
2710,6,2,1,471,21,0,26,28.54,8.38,9.03,25.04
2711,1,0,3,554,8,4,31,46.36,0.93,8.98,19.03
2712,7,1,4,422,5,0,37,16.05,7.27,19.35,18.67
2713,3,0,3,125,17,1,26,25.72,3.02,12.74,17.31
2714,4,1,4,334,19,0,27,78.04,11.15,7.12,23.28
2715,4,4,2,591,4,4,20,75.49,11.31,24.01,33.88
2716,5,2,1,669,10,1,23,79.79,8.26,14.22,30.03
2717,1,3,0,481,4,3,22,49.87,2.41,4.87,20.07
2718,0,3,0,379,6,0,29,23.44,7.12,0.0,5.98
2719,9,4,2,362,1,0,34,51.87,6.01,11.8,14.21
2720,3,0,3,322,12,1,38,52.94,1.5,1.18,8.3
2721,5,0,3,162,15,0,29,62.34,2.58,0.0,6.06
2722,4,5,5,407,19,1,27,13.68,9.61,9.44,22.18
2723,8,4,2,530,20,0,26,72.47,0.94,0.59,15.73
2724,7,1,4,358,14,0,39,41.07,0.46,0.0,11.03
2725,9,1,6,142,7,0,25,59.69,7.22,0.0,13.73
2726,9,1,6,581,4,1,24,50.93,14.17,13.74,23.72
2727,7,3,0,295,5,0,22,53.32,7.1,2.1,11.02
2728,8,3,0,586,20,0,39,57.03,0.0,5.0,4.55
2729,8,1,6,214,10,4,19,51.58,6.81,9.72,32.23
2730,8,2,1,675,15,4,34,78.86,6.39,9.98,20.39
2731,2,4,2,330,21,0,21,33.15,7.32,0.0,12.08
2732,7,1,6,547,1,0,35,60.64,1.54,9.27,13.02
2733,5,3,0,556,13,3,33,77.69,5.37,11.53,28.1
2734,5,5,5,101,14,0,24,2.67,10.0,5.63,19.16
2735,1,1,4,288,19,3,25,72.15,0.0,16.52,24.4
2736,3,5,5,209,8,0,34,68.33,8.52,6.54,20.74
2737,5,1,6,639,6,0,21,60.52,5.85,1.92,19.7
2738,3,4,2,298,10,4,41,74.33,4.93,14.25,37.87
2739,9,0,3,537,18,1,18,24.83,4.03,0.0,22.58
2740,6,0,3,440,18,0,37,7.15,3.3,13.65,15.12
2741,8,1,4,272,2,0,28,36.18,7.72,2.72,11.03
2742,0,0,3,616,16,0,36,11.57,1.28,4.6,8.79
2743,1,1,4,376,21,4,21,54.03,4.01,4.29,24.06
2744,3,2,1,608,18,1,35,64.12,0.0,9.1,15.89
2745,8,3,0,310,8,3,28,50.37,0.0,11.41,25.39
2746,2,2,1,547,3,0,20,27.06,5.4,4.27,6.1
2747,6,3,0,231,10,0,26,69.95,0.0,0.0,7.66
2748,6,4,2,447,8,0,32,35.73,9.65,2.01,28.17
2749,4,3,0,578,5,4,23,22.64,7.14,0.0,16.46
2750,6,2,1,298,16,0,19,26.04,4.23,7.27,11.5
2751,3,4,2,304,20,0,33,14.66,1.89,20.57,13.83
2752,0,1,6,295,18,1,40,12.19,3.21,9.08,16.77
2753,7,2,1,376,0,0,40,20.62,2.85,6.45,1.39
2754,2,2,1,385,13,0,29,15.74,2.32,12.99,11.17
2755,1,2,1,223,0,4,28,32.15,1.28,9.26,10.77
2756,5,1,6,131,18,0,21,2.37,3.38,0.0,10.75
2757,1,1,6,236,22,1,29,38.54,13.97,18.24,24.67
2758,7,0,3,546,12,1,27,79.56,1.38,8.28,10.16
2759,7,3,0,113,6,1,30,56.21,1.25,7.33,2.12
2760,5,0,3,401,19,4,22,54.9,10.88,7.55,28.66
2761,2,1,6,684,4,2,33,37.07,7.63,0.67,23.2
2762,0,1,6,446,22,0,28,55.56,14.29,13.69,27.5
2763,8,4,2,634,10,1,23,3.53,8.71,3.9,34.17
2764,5,1,6,139,17,3,41,63.26,1.54,14.61,30.1
2765,7,1,4,546,4,4,27,37.51,1.04,18.81,20.07
2766,7,0,3,359,19,0,20,49.38,9.68,0.0,15.7
2767,7,0,3,552,11,0,27,44.54,5.53,10.4,18.23
2768,7,5,5,120,17,1,29,35.51,3.01,15.07,11.9
2769,9,4,2,295,1,4,28,70.46,0.29,20.26,14.38
2770,0,1,6,109,0,0,38,1.31,3.42,10.71,13.5
2771,4,2,1,544,22,3,22,53.0,3.43,0.0,18.65
2772,4,3,0,646,14,0,21,26.22,9.94,0.0,13.34
2773,8,1,4,443,19,0,24,55.65,2.11,6.03,22.94
2774,4,1,4,335,6,3,30,78.98,5.01,7.03,26.28
2775,0,5,5,454,21,0,35,17.62,3.3,2.27,18.96
2776,9,1,6,103,3,1,41,11.31,2.35,6.89,6.87
2777,5,1,6,433,3,4,38,75.49,11.27,8.2,22.57
2778,6,5,5,551,12,4,22,23.86,4.62,0.0,23.34
2779,0,1,4,665,6,1,29,73.16,5.98,6.95,22.08
2780,2,4,2,490,2,4,18,14.39,6.39,17.26,26.9
2781,0,4,2,201,9,0,39,27.81,4.95,24.42,27.35
2782,7,3,0,394,14,1,37,6.59,2.3,18.56,8.77
2783,5,2,1,80,8,0,25,59.46,7.34,14.8,20.87
2784,1,2,1,308,4,1,31,67.82,5.74,6.53,13.43
2785,8,1,6,148,11,0,22,66.98,11.12,8.15,14.98
2786,1,0,3,613,5,0,18,18.73,6.03,2.62,12.23
2787,2,1,4,617,19,0,23,3.91,1.89,6.81,18.28
2788,7,1,6,578,5,3,24,34.82,7.13,10.25,33.81
2789,7,2,1,424,15,1,22,14.01,6.05,0.0,7.81
2790,1,2,1,288,10,0,32,66.82,4.16,14.72,19.0
2791,6,5,5,459,19,0,36,73.87,4.33,9.15,21.79
2792,2,1,4,542,12,2,22,1.33,5.88,14.68,25.35
2793,9,1,6,252,23,0,26,68.55,5.37,2.1,17.73
2794,7,3,0,251,3,1,27,60.4,4.83,0.0,4.55
2795,5,2,1,82,19,0,40,32.66,0.0,6.73,10.21
2796,1,2,1,263,0,0,33,67.84,5.06,14.03,17.3
2797,8,1,4,287,17,0,21,29.74,11.11,9.76,27.39
2798,7,4,2,93,12,0,27,62.34,0.0,12.94,5.0
2799,6,3,0,609,18,1,23,19.88,3.22,4.96,19.38
2800,2,4,2,693,20,4,22,5.64,2.72,0.0,27.79
2801,4,1,6,87,7,2,37,70.98,10.3,9.57,33.23
2802,9,1,4,236,5,4,36,68.46,1.62,8.98,15.03
2803,8,3,0,383,7,2,18,10.54,9.66,28.24,45.13
2804,6,0,3,614,4,0,33,40.78,4.45,12.22,12.6
2805,4,3,0,647,18,1,27,49.02,0.52,15.52,24.38
2806,0,1,6,590,17,4,24,32.97,3.94,9.05,20.71
2807,4,4,2,479,21,0,39,32.99,3.98,16.72,23.45
2808,7,1,4,531,2,4,29,25.78,6.72,0.0,21.86
2809,9,2,1,693,14,0,22,7.54,1.55,0.0,14.46
2810,6,0,3,430,16,0,32,21.18,8.85,7.41,13.25
2811,1,1,6,146,9,0,32,37.72,7.87,0.0,13.86
2812,2,4,2,566,4,0,34,6.89,3.02,4.49,7.28
2813,3,1,6,206,19,1,24,50.64,11.62,18.46,31.56
2814,4,4,2,128,10,1,29,67.11,13.84,5.9,28.25
2815,0,0,3,652,3,1,34,72.0,5.58,4.64,16.61
2816,4,1,6,588,11,1,24,48.83,3.25,11.1,19.55
2817,5,1,6,86,21,0,36,14.15,7.71,10.98,20.47
2818,5,1,6,603,7,4,19,52.92,3.68,2.33,28.67
2819,4,3,0,551,2,4,35,70.25,0.0,4.18,14.36
2820,7,3,0,257,23,4,39,48.81,4.15,1.5,16.59
2821,7,2,1,215,1,0,29,10.19,8.69,7.68,16.99
2822,2,2,1,183,1,0,22,69.39,10.06,0.0,4.95
2823,6,4,2,503,19,0,40,53.25,6.54,5.98,28.73
2824,7,4,2,234,11,1,19,14.36,4.37,12.47,3.5
2825,6,4,2,591,8,0,34,23.7,1.64,16.13,26.15
2826,2,5,5,277,15,1,38,24.66,4.74,20.51,13.63
2827,1,1,6,217,1,2,37,53.38,9.29,3.74,20.02
2828,4,0,3,395,4,4,35,15.25,11.07,12.13,33.22
2829,8,1,4,665,4,0,21,68.87,3.49,0.0,6.6
2830,2,2,1,193,8,0,22,29.61,1.4,6.33,11.3
2831,8,0,3,480,9,0,37,64.33,3.02,15.92,23.72
2832,9,3,0,647,20,3,28,50.12,7.55,13.82,45.67
2833,7,5,5,208,13,4,25,29.11,3.92,2.4,6.45
2834,1,1,6,276,10,0,38,30.84,0.0,18.33,14.39
2835,5,0,3,317,10,0,19,11.2,6.41,8.77,30.61
2836,2,4,2,667,2,1,36,61.82,8.08,1.91,12.15
2837,0,4,2,489,5,4,29,56.18,6.14,0.0,19.81
2838,8,2,1,90,16,1,31,31.1,9.28,0.0,13.96
2839,6,3,0,344,14,0,19,21.82,4.61,1.98,5.47
2840,8,4,2,374,10,0,25,77.89,4.86,0.79,13.49
2841,9,3,0,157,12,3,20,59.76,4.22,9.2,22.16
2842,8,1,4,635,8,3,41,56.72,0.4,11.63,29.04
2843,3,2,1,682,22,0,22,7.02,3.84,1.51,9.56
2844,2,1,4,193,3,0,40,31.38,7.02,7.63,13.59
2845,7,3,0,429,11,0,37,53.4,2.74,7.08,8.44
2846,8,1,6,497,3,2,35,29.6,2.44,1.69,17.51
2847,2,5,5,621,8,2,37,30.57,11.4,9.17,36.35
2848,3,4,2,239,11,0,33,16.01,5.82,20.34,12.62
2849,9,1,4,312,4,0,21,47.38,6.83,10.02,14.33
2850,1,5,5,167,15,0,27,51.65,9.39,19.6,22.16
2851,7,5,5,436,14,0,25,23.72,5.67,35.32,33.39
2852,9,5,5,299,0,1,32,55.94,6.45,17.74,19.14
2853,2,1,4,449,12,4,39,19.44,9.42,23.17,27.95
2854,0,2,1,648,20,1,28,69.23,3.1,0.0,15.73
2855,7,4,2,647,4,1,21,43.76,8.64,8.65,17.41
2856,9,4,2,567,9,1,19,58.92,3.07,2.95,24.11
