date,station,hour,day_of_week,holiday,train_frequency,passenger_count,entry_count,exit_count,crowd_level
1,2,2,3,0,2,876,607,321,1
46,5,8,6,1,2,1425,621,439,0
286,3,20,1,0,3,1259,634,282,2
159,0,6,0,0,13,1307,898,450,2
154,3,15,2,0,14,767,338,340,2
276,2,23,5,1,12,962,524,457,0
334,1,17,0,1,7,530,335,129,0
171,6,4,5,0,5,511,353,304,1
319,8,6,6,0,4,674,418,158,1
6,3,11,1,0,14,569,403,311,2
181,5,13,1,0,6,1025,695,460,2
242,6,2,6,0,14,540,253,192,2
89,9,19,0,0,13,751,512,410,0
18,0,8,6,0,7,445,304,253,2
118,0,5,1,0,12,1338,602,512,2
304,3,19,5,0,8,328,207,122,2
144,3,22,6,0,2,324,169,120,1
282,9,12,4,0,7,948,614,343,2
352,4,5,4,0,12,709,390,178,2
149,5,13,4,1,8,316,195,141,2
49,4,17,2,0,8,683,469,156,2
281,9,10,3,0,3,813,483,409,2
183,4,3,3,0,6,1492,1002,544,2
309,8,13,3,0,11,368,256,213,1
71,5,6,3,0,4,360,209,85,1
281,0,7,3,0,9,139,72,64,2
219,2,9,4,0,6,1163,705,574,2
172,5,1,6,0,12,310,203,164,2
303,9,23,4,1,14,675,446,233,0
275,0,12,4,0,7,753,567,430,1
122,9,5,5,0,6,1397,965,588,2
280,4,5,2,0,2,1227,665,700,1
341,5,18,0,0,13,1235,547,414,0
10,1,8,5,1,3,802,330,393,0
192,0,15,5,0,9,960,681,541,2
104,7,1,1,0,13,979,463,312,2
189,1,12,2,1,5,1291,706,320,2
63,4,5,2,0,2,164,116,47,1
328,0,17,1,0,14,839,407,248,0
93,1,22,4,0,10,599,301,278,1
20,6,4,1,0,8,357,262,129,1
153,2,5,1,1,7,586,370,144,2
305,2,19,6,0,2,1046,441,351,0
364,7,22,2,0,6,409,188,125,1
327,6,9,0,0,8,360,229,197,2
118,5,16,1,0,6,256,114,114,1
322,9,21,2,0,10,1062,543,389,0
190,8,16,3,0,3,386,165,175,1
242,4,5,6,0,12,584,408,153,2
305,0,1,6,0,2,964,676,310,2
62,4,12,1,0,5,1380,785,437,2
184,6,8,4,0,5,497,315,239,2
155,4,12,3,0,14,907,662,244,2
315,1,0,2,0,13,1019,577,499,2
264,3,0,0,0,13,739,386,254,2
227,3,13,5,1,7,563,281,241,2
334,1,7,0,0,12,1221,592,311,0
288,1,3,3,0,8,1453,1026,304,2
275,8,21,4,0,5,262,118,127,2
26,7,19,0,0,10,1461,793,808,0
88,6,1,6,0,6,1198,534,702,2
151,1,8,6,0,2,323,253,171,2
171,6,21,5,0,12,495,284,281,0
357,7,11,2,0,6,777,553,441,1
333,4,17,6,0,3,1073,508,318,0
37,5,7,4,0,6,1462,806,485,0
103,9,10,0,0,8,260,201,83,2
45,8,9,5,0,14,992,485,258,0
296,0,9,4,1,5,863,434,412,0
353,2,20,5,0,10,1138,804,305,0
206,1,7,5,0,9,955,483,433,0
49,7,3,2,1,10,988,686,399,0
7,9,0,2,0,11,1346,713,805,2
141,2,4,3,0,4,1369,820,462,2
231,2,15,2,0,10,716,413,184,2
155,1,0,3,0,14,361,169,213,2
360,1,21,5,0,5,259,105,99,2
195,5,22,1,0,10,310,204,185,1
242,2,18,6,0,3,118,77,61,2
151,2,12,6,0,4,1248,927,408,2
323,4,1,3,0,6,465,277,233,1
70,8,3,2,0,13,1325,616,642,2
91,9,4,2,0,5,1321,1024,574,2
74,2,1,6,0,14,930,517,333,0
213,7,22,5,0,14,996,770,320,0
175,1,6,2,0,12,1430,606,579,2
221,7,2,6,0,12,822,562,184,2
153,2,23,1,0,4,558,317,202,1
192,0,1,5,0,7,1002,583,438,2
75,5,0,0,0,2,1252,697,743,2
235,8,15,6,1,9,1107,663,276,0
8,0,0,3,0,9,211,116,122,1
76,7,0,1,0,3,1019,443,469,1
259,2,5,2,0,3,1454,887,319,2
29,9,23,3,1,9,799,429,375,2
269,5,4,5,0,8,936,411,376,2
257,7,11,0,0,11,1027,663,314,2
300,3,0,1,0,2,204,132,112,1
275,1,6,4,1,3,193,118,60,1
342,9,20,1,0,3,545,372,156,2
342,9,11,1,0,11,798,387,302,2
323,9,10,3,0,14,1312,830,359,0
314,7,20,1,0,2,1340,584,600,2
364,6,2,2,0,3,1085,798,534,1
191,6,1,4,0,9,584,261,144,1
131,1,15,0,1,11,1119,550,665,0
186,7,15,6,0,3,464,328,113,1
183,3,4,3,0,2,341,158,142,1
318,8,10,5,0,6,1430,986,297,0
289,1,16,4,0,10,884,448,177,2
207,5,3,6,1,12,943,715,380,0
288,2,17,3,0,12,420,218,208,2
89,8,19,0,0,6,809,583,343,2
81,5,13,6,0,12,1022,494,601,2
269,6,23,5,0,5,1473,938,304,2
349,5,19,1,0,6,211,146,46,2
241,1,23,5,0,8,441,303,184,2
138,4,10,0,0,6,373,240,89,2
122,7,4,5,0,5,436,295,122,1
121,6,17,4,0,10,517,305,217,2
35,3,10,2,0,5,323,255,76,1
140,4,13,2,0,3,817,468,446,1
125,2,4,1,0,5,1443,762,407,2
57,2,18,3,0,7,1005,566,599,2
301,7,1,2,0,3,222,123,55,1
281,4,18,3,0,7,945,660,198,2
170,0,3,4,0,5,538,385,304,1
319,6,14,6,0,10,670,310,311,2
227,6,22,5,0,12,1007,586,520,2
91,3,19,2,0,5,1030,413,328,2
60,3,3,6,0,12,639,334,239,2
330,0,18,3,0,8,1134,858,470,0
306,4,12,0,0,5,1241,754,258,2
157,5,5,5,0,5,566,289,311,1
113,6,8,3,0,9,285,177,83,2
266,8,22,2,0,7,776,390,452,1
208,0,20,0,0,2,817,578,370,2
216,0,12,1,0,2,923,709,264,1
220,4,18,5,0,12,458,240,111,0
54,3,21,0,0,8,1200,512,298,0
166,4,18,0,0,13,1164,808,515,0
362,4,18,0,0,6,334,221,179,2
247,9,15,4,0,4,531,212,149,1
86,1,12,4,1,3,777,479,234,2
135,7,12,4,1,13,698,323,327,0
364,9,0,2,0,6,1410,1000,719,2
155,5,21,3,0,13,1248,723,465,0
131,4,14,0,0,14,627,323,209,2
255,7,23,5,0,13,1486,925,831,0
156,0,17,4,1,6,344,229,170,2
108,7,22,5,0,6,641,316,175,2
192,4,22,5,0,11,995,606,414,2
39,7,2,6,0,8,924,664,234,2
134,8,15,3,0,6,1207,757,716,2
343,4,18,2,0,2,641,364,285,2
118,0,17,1,0,8,1396,695,286,0
56,0,6,2,0,3,767,473,349,1
245,5,8,2,0,2,398,168,103,1
236,1,15,0,0,7,493,268,116,1
246,3,1,3,1,9,1209,888,454,0
205,5,20,4,1,5,1297,605,460,0
95,5,12,6,0,14,446,184,149,2
17,3,21,5,0,5,203,160,83,2
202,5,21,1,0,10,974,670,378,0
230,6,14,1,0,14,538,383,225,2
196,5,10,2,1,7,944,620,194,0
93,4,21,4,0,10,792,485,432,2
340,7,2,6,0,11,1222,797,390,0
347,1,23,6,0,9,556,318,173,2
182,5,0,2,1,10,263,199,103,2
199,0,3,5,0,13,145,78,30,2
45,8,11,5,0,10,1073,614,535,2
190,2,1,3,0,9,592,464,202,1
347,9,4,6,0,9,1238,920,295,2
59,7,16,5,0,12,1028,786,410,2
237,7,18,1,0,10,376,260,218,2
90,4,7,1,0,6,378,212,113,2
241,0,1,5,0,2,391,252,169,1
24,5,3,5,0,5,1133,508,259,2
258,7,9,1,0,8,366,210,130,2
46,4,12,6,0,9,965,495,303,2
291,0,23,6,0,14,259,167,91,2
55,3,11,1,1,11,847,398,483,0
204,6,3,3,0,6,394,309,230,1
145,0,5,0,0,8,556,265,282,1
304,4,18,5,0,8,1277,627,543,0
56,3,10,2,0,3,602,452,248,2
167,4,18,1,0,2,817,481,270,2
99,3,5,3,0,10,853,557,366,2
223,9,11,1,0,7,292,189,86,1
236,8,12,0,0,3,848,463,472,1
221,9,7,6,0,11,1483,809,821,0
263,0,16,6,0,10,1113,747,467,2
72,4,17,4,0,6,1278,927,700,0
216,8,8,1,0,2,1007,604,267,2
289,5,16,4,0,11,1359,694,668,2
138,1,23,0,0,6,936,708,296,2
100,6,5,4,0,2,348,155,181,1
277,8,18,6,0,8,639,436,256,0
122,1,8,5,0,8,1191,658,269,0
31,6,12,5,0,7,434,333,153,1
48,4,14,1,0,13,939,423,553,2
302,8,7,3,0,7,444,241,146,2
159,6,22,0,0,12,258,129,110,1
188,9,15,1,0,2,592,376,301,1
290,4,14,5,0,12,1321,758,280,0
335,0,5,1,0,12,1061,636,586,2
138,0,15,0,0,8,884,374,256,2
149,6,0,4,0,13,906,658,252,2
171,8,23,5,0,14,106,50,49,2
51,8,11,4,1,7,852,356,275,2
194,5,23,0,0,3,905,439,454,1
305,5,20,6,0,11,1098,496,492,0
262,1,12,5,0,12,1053,485,331,0
50,0,12,3,1,2,568,345,175,2
93,2,20,4,0,6,582,456,211,2
262,3,11,5,0,7,794,333,431,2
130,7,16,6,0,13,599,297,269,2
251,7,12,1,1,14,985,770,213,0
207,6,4,6,0,5,585,323,343,1
329,4,7,2,1,5,480,305,191,2
277,5,10,6,0,11,1084,498,297,0
247,8,21,4,0,10,1189,726,504,0
126,4,20,2,0,8,370,273,206,2
76,0,4,1,0,12,1150,806,331,2
16,2,1,4,0,8,299,226,157,1
195,3,9,1,0,5,853,458,316,2
340,7,18,6,0,4,897,369,260,0
89,1,16,0,0,6,1350,608,363,2
230,5,15,1,0,5,834,430,463,1
8,5,16,3,0,5,1299,793,436,2
179,5,19,6,0,3,130,101,47,2
113,7,4,3,0,14,375,213,173,2
120,3,14,3,0,13,977,594,573,2
113,0,6,3,0,12,1055,613,398,2
357,7,21,2,0,3,497,344,184,2
223,6,3,1,0,5,1423,725,588,2
118,4,23,1,1,10,611,313,235,2
134,1,14,3,0,6,237,142,61,1
73,3,21,5,0,9,1066,463,291,0
152,1,9,0,0,4,125,84,64,1
266,0,20,2,0,14,1303,521,544,0
175,4,16,2,0,7,806,571,214,1
227,5,14,5,0,6,1345,988,549,2
315,5,5,2,0,10,567,280,204,1
302,0,21,3,0,8,773,322,181,2
346,7,21,5,1,6,1150,486,598,0
27,0,7,1,1,14,390,220,106,0
46,9,3,6,0,6,334,172,80,1
247,6,19,4,0,3,1356,1053,774,2
227,1,15,5,0,5,558,290,125,1
97,5,5,1,0,12,770,322,412,2
201,8,1,0,0,11,1358,930,283,2
251,8,8,1,0,14,1129,686,368,0
145,0,11,0,0,10,694,349,266,2
179,3,11,6,0,12,1012,524,292,2
101,7,23,5,0,8,526,231,195,2
33,2,14,0,0,2,610,283,213,1
101,3,19,5,1,4,899,611,472,0
199,7,22,5,1,2,248,137,94,2
297,0,1,5,1,2,593,468,133,2
174,2,15,1,0,11,1111,611,572,2
195,6,2,1,0,7,845,411,381,2
323,4,8,3,0,5,386,179,199,1
297,7,3,5,0,4,1470,1154,303,2
354,8,12,6,0,14,1162,871,591,0
178,0,21,5,0,14,1279,638,730,0
165,4,2,6,0,10,709,513,337,2
282,2,21,4,0,8,592,429,286,2
32,1,15,6,1,6,374,237,131,2
67,3,3,6,0,11,312,128,136,2
79,4,18,4,0,4,364,185,201,2
292,5,8,0,0,10,1148,827,535,0
44,7,9,4,0,14,476,349,261,2
164,8,7,5,0,9,542,224,187,2
138,5,20,0,0,3,1242,577,556,2
186,7,2,6,0,10,358,221,113,2
111,8,21,1,0,8,585,308,295,2
363,4,21,1,0,10,487,289,249,2
267,9,19,3,0,13,1152,736,628,0
89,7,15,0,0,5,930,641,550,1
310,6,12,4,0,6,1360,876,482,2
154,1,9,2,0,7,213,165,53,1
363,9,9,1,0,8,1165,690,455,0
266,2,9,2,1,13,1268,956,708,0
143,9,5,5,0,3,475,299,273,1
238,6,4,2,0,6,1197,503,401,2
137,6,17,6,0,4,1360,835,644,0
79,4,2,4,0,4,817,379,230,1
68,5,3,0,0,2,823,506,444,1
211,6,20,3,0,8,512,400,111,2
178,5,6,5,0,3,1312,905,519,2
271,6,10,0,0,8,1141,540,229,2
221,5,13,6,1,6,509,206,196,2
141,5,10,3,0,3,132,89,55,1
281,8,3,3,1,9,405,166,175,2
175,0,18,2,0,10,1246,625,610,0
351,2,11,3,1,14,892,648,519,0
232,6,5,3,0,11,1459,1047,323,2
195,3,17,1,0,12,1410,1050,828,0
243,6,5,0,0,12,131,57,77,1
280,4,15,2,0,9,847,460,362,2
328,1,5,1,0,2,999,604,559,1
175,8,23,2,0,14,1175,779,273,2
71,2,6,3,0,3,1277,808,708,2
106,6,0,3,0,13,361,237,118,2
141,2,17,3,0,12,711,414,168,0
308,2,0,2,0,13,1162,484,690,2
190,3,11,3,0,4,412,195,108,1
39,8,22,6,1,11,983,559,442,0
22,4,5,3,0,6,809,378,308,1
304,7,16,5,1,7,1050,699,232,0
263,0,17,6,1,2,1319,899,503,0
104,7,4,1,0,7,403,303,97,1
188,1,18,1,0,8,193,118,109,2
218,6,5,3,0,8,234,150,64,1
257,7,23,0,0,4,1391,831,789,2
113,4,14,3,0,2,489,306,106,1
177,7,22,4,0,2,1210,615,307,1
8,7,4,3,1,12,710,312,391,2
109,5,14,6,0,2,1222,501,668,2
264,5,10,0,0,13,310,239,172,2
59,6,22,5,0,7,212,107,101,1
275,0,1,4,0,5,1163,810,322,2
355,7,6,0,0,13,1183,817,479,2
258,7,7,1,0,9,1226,757,323,0
197,0,21,3,0,5,795,480,350,2
18,5,20,6,0,13,1131,720,537,0
19,0,2,0,0,7,1174,859,242,2
183,4,3,3,0,13,722,539,378,2
347,3,16,6,0,7,111,81,65,1
318,4,7,5,1,3,1469,622,371,0
281,1,17,3,0,11,1089,855,550,0
332,5,23,5,0,2,794,399,412,1
163,0,8,4,0,4,867,607,225,2
283,0,14,5,0,5,701,282,365,2
193,2,3,6,1,8,790,570,344,0
34,2,5,1,0,9,871,369,367,2
220,3,16,5,0,4,1173,715,580,2
292,4,2,0,0,10,1177,510,285,2
73,9,14,5,1,3,1113,691,510,0
30,6,0,4,0,12,420,241,217,1
173,5,16,0,0,10,611,452,123,2
10,8,16,5,0,3,1189,913,371,2
145,9,22,0,0,12,166,83,56,1
88,8,14,6,0,8,324,194,68,1
80,1,10,5,0,10,1448,877,467,0
6,1,0,1,0,10,1224,719,558,2
36,9,1,3,0,8,598,347,270,1
226,4,22,4,1,12,295,176,93,2
337,9,6,3,0,5,940,743,317,1
359,5,13,4,0,14,724,326,205,2
361,5,19,6,0,9,380,289,168,2
32,8,17,6,0,14,215,121,70,0
9,9,22,4,0,2,1032,789,515,1
164,5,17,5,1,2,215,168,49,2
305,8,22,6,1,14,1123,668,463,0
333,1,0,6,0,8,951,680,225,2
162,0,7,3,1,2,845,645,242,2
76,3,21,1,0,9,1431,1043,751,0
282,9,18,4,0,12,669,405,362,0
78,4,0,3,0,11,1332,910,432,2
175,3,13,2,0,12,325,143,87,1
342,1,15,1,0,13,602,314,271,2
129,5,19,5,0,4,953,635,299,0
44,4,16,4,0,3,118,53,49,1
292,6,20,0,0,12,1018,467,253,0
31,0,12,5,0,2,627,476,148,1
102,3,7,6,0,12,579,424,316,0
275,6,6,4,0,12,1326,533,272,2
276,4,0,5,0,9,991,596,353,2
146,8,13,1,0,8,1326,760,646,2
288,2,13,3,1,6,667,285,179,2
162,5,5,3,0,9,1108,773,475,2
361,3,20,6,0,2,1051,595,304,0
53,7,23,6,0,10,1245,858,442,0
141,2,10,3,0,5,1269,527,435,2
276,3,17,5,0,8,764,604,268,0
42,4,16,2,1,13,816,646,196,0
305,8,21,6,0,14,499,338,241,0
57,4,22,3,0,2,387,179,98,1
140,3,19,2,0,9,120,62,47,2
22,3,13,3,0,2,1204,837,430,1
91,9,7,2,0,8,1438,801,296,0
121,9,23,4,0,8,1282,831,478,2
228,9,12,6,0,10,581,282,243,2
78,6,8,3,0,13,637,401,331,2
108,7,5,5,0,8,373,188,166,2
248,5,21,5,0,11,177,119,65,2
134,2,19,3,0,9,1460,969,839,0
174,1,9,1,0,12,304,131,62,2
22,5,0,3,0,8,763,380,233,2
58,1,3,4,0,11,119,89,59,1
284,7,18,6,0,12,971,682,392,0
174,0,0,1,0,6,1109,868,513,2
85,3,1,3,0,10,1454,700,495,2
223,6,11,1,0,3,212,123,88,1
8,7,18,3,0,9,1164,678,270,0
10,9,1,5,0,8,235,136,125,1
152,2,4,0,0,6,681,416,293,1
355,3,17,0,0,8,1160,596,345,0
72,7,8,4,0,2,1159,845,385,2
22,5,0,3,0,5,853,477,509,1
211,2,3,3,0,6,675,470,299,1
318,9,5,5,0,7,1165,693,657,2
64,9,21,3,0,12,306,237,174,2
170,4,6,4,0,14,1219,795,268,2
102,5,17,6,0,13,1021,615,272,0
162,1,19,3,0,6,355,266,93,2
114,5,17,4,0,12,255,188,69,2
205,0,1,4,0,14,593,268,175,2
83,3,1,1,0,8,562,295,278,1
68,2,19,0,0,10,666,350,137,2
299,9,8,0,1,9,976,727,568,0
321,0,7,1,1,7,1149,823,288,0
308,1,22,2,0,4,1205,704,592,2
58,9,10,4,0,7,246,172,67,2
118,7,6,1,0,11,739,333,314,2
115,8,9,5,0,11,1067,716,297,0
99,8,6,3,0,8,743,487,433,1
86,2,22,4,0,12,292,166,98,1
53,5,11,6,0,14,453,222,101,2
167,4,2,1,0,6,591,286,197,1
245,3,8,2,0,9,1388,880,651,0
170,6,20,4,0,14,843,441,281,0
177,6,4,4,0,14,1122,508,499,2
43,1,22,3,0,12,664,434,392,2
143,8,12,5,0,10,423,328,229,2
257,9,23,0,0,9,292,212,169,1
270,3,19,6,0,8,426,192,159,2
363,3,9,1,0,10,122,71,33,2
163,5,16,4,0,2,295,128,142,1
100,4,13,4,0,8,396,292,94,1
163,6,6,4,0,2,1357,772,332,2
44,4,14,4,0,12,636,493,265,2
114,7,9,4,0,4,932,715,280,2
195,6,17,1,1,3,325,132,185,2
263,3,12,6,0,12,371,296,169,2
191,8,14,4,0,8,1158,555,345,2
299,3,3,0,0,4,440,322,190,1
262,7,22,5,0,10,226,160,120,2
99,6,17,3,0,7,1395,1069,539,0
300,0,17,1,0,5,681,442,180,2
167,9,20,1,0,2,329,157,162,1
266,4,7,2,0,11,747,430,312,2
188,8,14,1,0,4,648,455,203,1
213,9,9,5,0,3,1033,490,502,2
94,1,0,5,0,9,1199,572,601,2
166,7,4,0,0,9,692,388,182,2
143,4,4,5,0,6,420,329,179,1
262,9,4,5,0,13,848,372,469,2
162,0,12,3,1,9,951,518,479,2
115,9,14,5,0,12,510,327,282,2
351,0,2,3,0,13,1130,660,439,2
113,3,13,3,0,4,1499,1013,388,2
101,0,12,5,0,6,847,533,395,2
245,7,17,2,0,14,322,217,133,2
300,1,2,1,0,3,1174,601,685,2
198,7,14,4,0,14,155,79,41,1
97,0,19,1,0,14,155,116,88,2
235,9,0,6,0,4,927,659,310,2
118,5,23,1,0,4,1091,757,382,2
248,9,23,5,0,11,474,367,158,2
264,5,2,0,0,3,1424,831,594,2
281,9,7,3,0,8,461,311,171,2
351,1,14,3,1,10,1192,629,683,0
84,7,16,2,0,11,706,465,378,2
231,5,3,2,0,5,1351,881,346,2
136,5,8,5,0,4,1097,490,426,0
39,8,16,6,1,12,1218,637,642,0
324,9,20,4,1,7,187,88,65,2
14,6,5,2,0,2,613,276,249,1
34,9,12,1,0,11,323,251,138,1
111,4,9,1,0,13,867,526,209,0
137,8,16,6,0,14,140,66,35,2
116,2,1,6,0,2,694,529,210,1
276,2,21,5,0,11,1159,893,426,0
162,7,12,3,0,14,955,486,359,2
203,1,16,2,1,10,1483,864,885,0
213,7,13,5,0,7,1007,478,509,2
261,9,14,4,0,8,743,372,419,1
150,6,13,5,0,2,621,376,324,1
199,1,2,5,1,13,1437,689,702,0
341,2,4,0,1,10,996,717,234,0
337,4,17,3,0,11,574,320,139,2
64,0,10,3,0,10,642,319,238,2
82,6,6,0,0,4,1184,498,498,2
207,0,14,6,0,14,977,529,383,0
284,6,22,6,0,9,735,505,385,2
351,9,19,3,0,11,533,388,284,2
5,7,16,0,1,11,1478,902,586,0
182,8,23,2,0,14,1141,704,427,2
260,5,7,3,0,12,180,88,100,2
54,6,14,0,0,7,717,486,391,1
34,8,17,1,0,8,1284,1014,495,0
68,8,20,0,0,6,481,308,133,2
80,4,21,5,0,9,632,371,366,0
169,3,21,3,0,8,361,256,196,2
285,3,2,0,0,3,882,509,189,1
7,2,5,2,0,2,1412,1024,413,2
14,3,17,2,0,5,1477,1059,355,0
66,6,9,5,0,6,539,307,197,2
68,6,0,0,0,6,1014,641,228,2
214,9,5,6,0,8,685,489,334,2
279,9,9,1,0,14,594,269,136,2
168,1,3,2,0,6,148,85,46,1
12,8,15,0,0,7,681,471,310,1
263,2,0,6,0,4,485,321,228,1
197,9,3,3,0,8,1445,859,766,2
329,1,8,2,0,5,590,327,193,2
233,1,3,4,0,5,403,192,87,1
88,1,9,6,0,4,1450,1055,726,0
323,3,16,3,0,2,348,192,194,1
148,2,16,3,0,4,735,441,292,1
97,7,6,1,0,4,1377,849,777,2
163,6,13,4,0,14,877,557,383,2
151,9,3,6,0,7,1482,819,438,0
194,0,14,0,0,2,621,487,181,1
172,4,16,6,0,6,1227,825,518,2
145,0,21,0,0,4,1254,958,378,2
159,2,8,0,0,12,627,322,150,2
48,7,4,1,0,14,234,140,125,1
305,7,2,6,0,10,855,349,342,2
288,6,22,3,0,7,1302,809,578,2
331,7,3,4,0,7,982,511,554,2
330,1,23,3,0,12,950,643,477,2
90,6,22,1,0,10,1191,675,536,2
235,2,16,6,1,2,1457,694,394,0
55,7,22,1,0,11,1300,1029,444,2
55,7,6,1,0,9,983,632,440,2
41,8,16,1,0,8,604,324,240,1
258,2,19,1,0,3,525,370,114,2
182,0,4,2,0,9,1212,542,267,2
159,2,8,0,0,4,248,104,84,1
90,8,4,1,0,4,1463,1125,745,2
3,4,10,5,0,7,1285,955,542,0
255,1,8,5,0,13,1011,749,579,0
121,5,15,4,1,10,154,93,40,2
214,4,17,6,1,2,706,329,413,0
13,9,16,1,0,7,727,366,395,1
85,5,12,3,0,9,440,270,246,1
43,0,15,3,0,10,1162,863,632,2
0,4,10,2,0,10,277,132,106,2
37,4,14,4,0,4,781,609,179,1
72,8,17,4,1,14,423,300,103,0
358,9,8,3,1,14,1027,736,238,0
204,2,6,3,0,7,503,246,286,1
114,3,22,4,1,8,1232,819,603,0
91,3,1,2,1,9,709,370,240,2
166,4,9,0,0,6,596,462,159,2
64,4,5,3,0,10,1132,779,528,2
232,2,20,3,0,2,1319,556,268,2
231,2,23,2,0,8,1332,643,617,2
99,1,1,3,0,13,677,395,374,2
274,5,19,3,0,10,670,492,165,2
45,9,7,5,0,3,937,493,435,2
243,4,1,0,0,2,609,261,125,1
168,3,1,2,0,8,1342,663,795,2
190,8,15,3,1,9,604,477,233,2
128,1,18,4,0,14,1006,697,474,0
290,0,21,5,0,8,777,559,312,0
350,3,11,2,0,2,1184,854,310,1
243,5,12,0,1,7,937,617,527,2
30,9,10,4,0,5,100,40,37,1
133,8,10,2,0,14,570,413,334,2
302,8,2,3,0,3,1145,883,553,1
124,9,20,0,0,11,1112,840,400,0
249,6,19,6,1,7,997,496,369,0
109,0,8,6,1,8,302,208,66,0
132,3,9,1,0,2,357,259,191,1
163,2,13,4,0,3,674,428,354,1
215,8,3,0,0,4,740,362,204,1
269,5,14,5,0,12,1266,531,736,0
291,5,19,6,0,13,484,211,99,0
289,9,8,4,0,14,1054,646,266,0
23,7,14,4,0,6,538,239,217,1
301,6,7,2,0,7,1484,896,777,0
98,0,23,2,0,7,1042,467,218,2
344,1,15,3,0,3,324,187,141,1
117,8,11,0,0,5,787,434,199,1
301,7,0,2,0,8,1302,808,446,2
148,4,0,3,0,13,1429,902,690,0
109,8,18,6,0,2,1372,1003,397,0
338,5,6,4,0,3,621,337,203,1
287,8,12,2,0,14,1371,863,750,0
264,4,23,0,0,8,698,303,139,1
354,1,1,6,0,13,1494,1107,509,0
203,7,14,2,0,4,490,256,248,1
86,5,19,4,1,3,1203,745,501,0
358,3,6,3,0,10,841,388,454,2
310,8,10,4,0,10,171,109,72,2
101,6,4,5,0,12,224,160,81,2
64,2,7,3,0,11,985,398,449,0
29,9,18,3,0,2,835,582,414,2
16,0,13,4,0,8,1174,924,701,2
265,1,15,1,0,10,169,87,64,1
189,9,5,2,0,13,323,212,88,1
235,5,8,6,0,3,1406,655,484,0
42,9,23,2,0,13,1130,468,663,2
26,3,17,0,0,2,333,263,68,1
289,5,0,4,0,14,255,180,77,1
160,5,1,1,0,12,274,203,114,1
289,1,6,4,0,7,1100,473,288,2
23,5,20,4,0,14,459,219,115,2
177,8,8,4,0,12,1300,831,309,0
334,0,22,0,0,5,907,704,511,1
177,4,0,4,0,8,239,112,139,1
47,6,14,0,0,7,1048,806,613,2
15,3,23,3,0,10,1017,749,226,2
44,2,10,4,0,6,812,387,246,2
157,3,19,5,0,13,725,502,294,0
352,9,17,4,0,11,1093,584,305,0
127,9,10,3,0,13,1474,1063,449,0
240,1,7,4,0,11,153,99,75,2
141,7,19,3,0,8,1189,904,452,0
334,9,11,0,0,8,143,112,51,1
130,0,1,6,0,10,221,153,82,2
266,7,15,2,0,12,1274,939,437,2
76,7,23,1,0,10,176,104,104,1
6,9,22,1,0,12,905,388,238,2
141,7,8,3,0,5,1284,823,450,2
79,9,21,4,0,10,1113,550,488,0
57,1,20,3,0,4,990,522,423,2
49,5,18,2,0,10,1125,514,418,0
13,4,17,1,1,2,1102,840,527,0
287,5,14,2,0,11,984,759,356,2
77,5,21,2,0,9,1063,712,388,0
251,5,1,1,0,4,595,387,306,1
218,9,20,3,0,3,1237,547,360,2
62,4,2,1,0,12,614,288,199,2
28,2,16,2,0,11,777,430,254,2
77,9,3,2,0,3,129,85,26,1
316,8,5,3,0,11,1427,881,490,2
5,5,3,0,1,5,1376,697,384,0
21,1,3,2,0,7,388,278,198,1
122,9,19,5,0,14,833,434,451,0
262,6,21,5,0,9,846,654,343,0
178,0,20,5,0,4,401,193,150,2
304,3,17,5,1,14,1024,663,351,0
337,9,11,3,0,4,964,617,275,1
89,6,7,0,0,6,1441,951,459,0
171,4,13,5,0,3,1216,899,426,2
297,7,10,5,1,11,983,448,435,0
238,1,20,2,0,2,654,431,390,2
148,7,6,3,0,6,391,295,138,1
211,0,10,3,0,13,119,54,66,2
222,1,2,0,0,9,1040,495,375,2
162,9,22,3,0,3,831,637,242,1
348,4,22,0,0,3,461,195,249,1
347,1,21,6,0,5,340,222,147,2
309,8,15,3,0,5,763,526,321,1
182,5,23,2,0,7,277,115,145,1
187,8,1,0,0,4,1332,739,716,2
38,1,12,5,0,14,1196,749,593,0
41,0,21,1,0,13,1156,812,494,0
67,0,13,6,0,4,989,754,389,2
339,5,17,5,0,9,633,295,289,0
307,3,17,1,0,7,572,329,335,2
304,5,3,5,1,12,1260,547,716,0
169,8,2,3,0,14,220,108,82,1
102,4,9,6,0,8,1467,666,567,0
128,7,3,4,0,11,144,76,73,1
112,9,0,2,0,8,651,422,283,1
209,5,20,1,0,9,1037,440,421,0
299,7,13,0,0,12,434,246,94,1
199,4,14,5,0,14,1341,957,486,0
313,5,17,0,0,7,1263,751,387,0
198,3,22,4,0,11,1291,895,486,2
21,0,20,2,0,13,232,175,78,2
150,4,6,5,0,4,374,176,174,1
102,7,1,6,0,8,518,305,242,2
324,8,20,4,1,10,516,288,279,0
121,6,17,4,1,11,807,563,348,0
320,3,2,0,0,3,456,216,194,1
9,2,8,4,0,5,1291,553,667,2
94,5,1,5,0,11,1047,438,450,2
280,7,7,2,0,14,720,546,398,0
346,8,20,5,0,8,272,170,78,2
111,9,6,1,0,12,685,301,339,2
336,8,1,2,0,6,1038,612,210,2
7,7,16,2,0,8,209,111,52,1
243,0,15,0,0,8,427,234,126,1
0,0,10,2,0,3,900,669,524,2
101,5,21,5,0,4,1328,649,620,0
