date,station,hour,day_of_week,holiday,train_frequency,passenger_count,entry_count,exit_count,crowd_level
2025-06-21,Nellore,4,5,0,14,354,215,166,Medium
2025-02-12,Guntur,14,2,0,9,1342,1071,604,Medium
2025-04-17,Nellore,18,3,0,2,928,419,438,Medium
2025-08-22,Nizamabad,0,4,0,9,1302,1015,303,Medium
2025-11-27,Nizamabad,22,3,0,5,961,627,274,Low
2025-02-14,Nellore,6,4,1,7,1418,881,608,High
2025-02-02,Warangal,12,6,0,5,1236,718,703,Medium
2025-01-13,Visakhapatnam,8,0,1,2,1159,707,295,High
2025-05-21,Visakhapatnam,10,2,1,9,550,424,131,High
2025-12-12,Visakhapatnam,15,4,0,6,655,327,300,Low
2025-08-05,Nellore,12,1,0,14,321,155,161,Medium
2025-11-06,Vijayawada,18,3,1,2,1463,1087,329,High
2025-06-23,Guntur,3,0,0,9,1073,689,237,Medium
2025-08-19,Tirupati,22,1,1,11,679,360,318,Medium
2025-01-01,Nizamabad,8,2,0,9,423,329,193,Medium
2025-11-14,Vijayawada,4,4,0,12,300,213,126,Low
2025-09-08,Guntur,3,0,0,11,1478,789,401,Medium
2025-12-15,Guntur,13,0,0,3,1219,567,628,Medium
2025-01-03,Visakhapatnam,5,4,0,11,1268,681,571,Medium
2025-04-28,Guntur,0,0,0,12,799,332,272,Medium
2025-08-26,Vijayawada,0,1,0,12,604,334,247,Medium
2025-10-21,Vijayawada,22,1,1,11,755,549,218,Medium
2025-12-21,Kurnool,22,6,0,3,215,166,56,Low
2025-05-06,Hyderabad,8,1,0,9,757,406,339,Medium
2025-12-24,Warangal,19,2,0,11,149,73,74,Medium
2025-09-22,Nizamabad,15,0,0,4,1099,611,271,Medium
2025-02-15,Kurnool,15,5,0,3,1078,810,404,Medium
2025-08-26,Nizamabad,6,1,0,14,662,311,317,Medium
2025-06-21,Nizamabad,7,5,1,13,987,707,279,High
2025-09-10,Tirupati,7,2,0,9,384,166,108,Medium
2025-08-15,Hyderabad,21,4,0,10,540,368,175,Medium
2025-03-18,Hyderabad,20,1,0,14,1357,616,758,High
2025-06-30,Hyderabad,3,0,0,8,233,163,109,Low
2025-02-20,Secunderabad,8,3,0,14,205,142,58,Medium
2025-05-29,Nizamabad,21,3,0,7,275,136,146,Medium
2025-02-01,Hyderabad,23,5,0,8,517,216,128,Medium
2025-05-28,Hyderabad,19,2,0,9,485,323,175,Medium
2025-02-22,Kurnool,10,5,0,8,299,193,170,Medium
2025-10-04,Visakhapatnam,15,5,0,8,231,152,62,Low
2025-06-26,Hyderabad,15,3,0,3,492,245,190,Low
2025-11-14,Nizamabad,5,4,1,2,514,357,156,Low
2025-06-15,Nellore,0,6,0,13,1234,590,577,High
2025-10-11,Nellore,6,5,0,9,1325,712,590,High
2025-07-09,Nizamabad,19,2,0,12,160,72,74,Medium
2025-06-24,Vijayawada,21,1,1,10,1291,957,639,High
2025-08-23,Tirupati,17,5,0,5,600,399,276,Medium
2025-01-03,Warangal,22,4,0,2,591,278,336,Low
2025-08-22,Kurnool,6,4,0,4,157,101,55,Low
2025-05-04,Nellore,7,6,0,2,1300,577,566,High
2025-09-10,Secunderabad,18,2,0,8,1190,602,501,High
2025-03-09,Kurnool,22,6,0,3,355,167,152,Low
2025-11-06,Nizamabad,12,3,0,12,974,749,418,Medium
2025-07-20,Warangal,1,6,0,14,319,143,83,Medium
2025-12-13,Kurnool,18,5,0,5,490,267,168,Medium
2025-12-09,Guntur,7,1,0,7,1216,919,283,Medium
2025-08-15,Guntur,9,4,0,6,485,216,158,Medium
2025-12-31,Nellore,9,2,0,10,1351,639,652,High
2025-08-18,Kurnool,16,0,0,12,1309,878,649,Medium
2025-02-24,Kurnool,23,0,1,8,489,364,157,Medium
2025-07-24,Nizamabad,21,3,0,2,774,450,336,Medium
2025-01-28,Vijayawada,22,1,0,3,1161,875,275,Medium
2025-04-17,Nellore,5,3,0,8,169,98,85,Low
2025-11-09,Vijayawada,2,6,0,13,1330,1048,297,High
2025-06-21,Tirupati,5,5,0,7,592,331,172,Medium
2025-05-27,Warangal,1,1,0,13,761,565,246,Medium
2025-02-11,Warangal,13,1,0,4,761,316,259,Low
2025-02-16,Kurnool,1,6,0,9,316,212,86,Medium
2025-02-10,Tirupati,10,0,0,7,1468,1173,574,High
2025-03-19,Vijayawada,20,2,0,5,837,623,429,Medium
2025-10-12,Kurnool,14,6,0,7,986,703,258,Medium
2025-11-20,Vijayawada,7,3,0,8,1435,1037,779,High
2025-02-10,Nizamabad,6,0,0,13,1467,1046,726,High
2025-01-23,Hyderabad,6,3,0,2,1476,695,360,Medium
2025-04-12,Visakhapatnam,5,5,0,14,393,222,221,Medium
2025-04-30,Hyderabad,17,2,0,13,926,722,490,High
2025-12-12,Kurnool,13,4,1,6,244,104,130,Medium
2025-04-25,Kurnool,1,4,0,3,211,160,86,Low
2025-04-29,Hyderabad,22,1,0,3,422,298,158,Low
2025-03-17,Nizamabad,20,0,0,2,1491,895,425,High
2025-09-01,Secunderabad,19,0,1,10,106,63,53,High
2025-06-13,Nizamabad,1,4,0,7,215,130,127,Low
2025-09-09,Secunderabad,21,1,1,13,956,540,191,High
2025-04-11,Vijayawada,4,4,0,10,968,472,306,Medium
2025-08-04,Visakhapatnam,19,0,0,2,191,117,95,Low
2025-12-17,Tirupati,19,2,0,14,202,118,99,Medium
2025-02-23,Vijayawada,21,6,0,8,625,414,245,High
2025-01-08,Vijayawada,11,2,0,10,168,111,98,Low
2025-04-09,Secunderabad,4,2,0,11,1293,771,479,Medium
2025-04-11,Nellore,11,4,0,3,1192,760,335,Medium
2025-10-16,Vijayawada,13,3,0,8,1431,804,740,Medium
2025-06-28,Nellore,8,5,0,14,503,279,122,High
2025-10-03,Kurnool,10,4,0,10,1462,838,409,High
2025-01-01,Nizamabad,17,2,0,9,1306,735,696,High
2025-09-10,Nellore,13,2,0,5,458,339,98,Low
2025-01-08,Kurnool,3,2,0,8,370,182,159,Low
2025-03-05,Secunderabad,23,2,0,7,1295,786,398,Medium
2025-05-28,Warangal,20,2,0,10,1245,708,615,High
2025-01-22,Tirupati,2,2,1,2,178,125,42,Low
2025-06-12,Secunderabad,4,3,1,7,853,349,198,Medium
2025-11-09,Secunderabad,14,6,0,4,272,159,67,Low
2025-11-23,Nellore,15,6,0,9,351,197,132,Medium
2025-08-02,Hyderabad,16,5,0,5,1125,835,402,Medium
2025-04-29,Hyderabad,15,1,0,14,1455,1060,773,High
2025-09-14,Visakhapatnam,15,6,0,5,1004,550,474,Medium
2025-02-14,Nizamabad,21,4,0,13,1172,835,359,High
2025-05-23,Vijayawada,20,4,0,9,1058,434,579,High
2025-06-16,Warangal,9,0,0,5,705,296,402,Medium
2025-01-10,Kurnool,11,4,0,10,1271,801,699,Medium
2025-05-30,Vijayawada,23,4,1,11,754,378,321,Medium
2025-10-19,Nizamabad,23,6,1,4,809,502,389,Medium
2025-04-27,Kurnool,21,6,0,12,1481,673,394,High
2025-10-08,Secunderabad,20,2,0,6,882,395,222,Medium
2025-05-31,Kurnool,3,5,0,13,370,222,85,Medium
2025-09-01,Nellore,6,0,0,7,828,567,187,Low
2025-07-06,Visakhapatnam,23,6,0,11,1319,738,719,High
2025-06-13,Vijayawada,7,4,1,10,562,244,262,High
2025-07-08,Nellore,5,1,0,13,1022,643,455,Medium
2025-09-05,Tirupati,5,4,0,8,728,294,294,Low
2025-08-09,Visakhapatnam,15,5,0,3,374,220,161,Low
2025-04-04,Tirupati,21,4,0,4,355,157,207,Medium
2025-11-01,Nizamabad,15,5,0,11,1093,691,481,Medium
2025-06-13,Kurnool,19,4,0,8,478,316,194,Medium
2025-01-21,Nizamabad,8,1,0,7,956,572,411,Medium
2025-06-16,Nellore,11,0,0,12,499,212,128,Medium
2025-11-06,Visakhapatnam,12,3,0,9,1371,699,704,Medium
2025-05-31,Nizamabad,1,5,1,9,1229,556,736,High
2025-11-23,Nellore,16,6,0,10,775,419,246,Medium
2025-12-07,Visakhapatnam,1,6,0,10,849,615,345,Medium
2025-09-21,Hyderabad,5,6,0,12,1393,784,726,High
2025-09-09,Secunderabad,13,1,0,3,415,222,206,Low
2025-04-25,Tirupati,23,4,0,4,1094,748,545,Medium
2025-01-20,Warangal,15,0,0,13,565,397,197,Medium
2025-08-09,Warangal,19,5,0,3,164,114,41,Medium
2025-07-26,Tirupati,20,5,0,6,1471,1080,677,High
2025-01-23,Guntur,11,3,0,2,893,422,259,Low
2025-10-23,Nellore,1,3,0,2,1081,735,352,Low
2025-08-29,Guntur,5,4,0,8,1421,790,802,Medium
2025-12-12,Visakhapatnam,22,4,0,2,445,318,121,Low
2025-11-08,Vijayawada,23,5,0,5,669,426,204,Medium
2025-10-15,Nellore,7,2,0,4,1305,666,485,Medium
2025-12-18,Visakhapatnam,23,3,0,5,777,368,349,Low
2025-02-10,Tirupati,9,0,0,5,1305,603,670,Medium
2025-03-07,Tirupati,13,4,0,13,1221,700,731,Medium
2025-03-11,Visakhapatnam,6,1,0,11,120,87,28,Low
2025-02-02,Kurnool,20,6,0,11,941,717,217,High
2025-04-24,Tirupati,8,3,0,9,513,243,186,Medium
2025-02-16,Hyderabad,16,6,0,2,847,589,478,Medium
2025-02-10,Secunderabad,9,0,0,7,756,478,323,Medium
2025-05-25,Kurnool,23,6,0,14,1022,701,418,High
2025-03-13,Nizamabad,3,3,0,7,421,170,95,Low
2025-06-10,Vijayawada,21,1,0,6,758,445,417,Medium
2025-10-14,Vijayawada,10,1,0,4,951,657,402,Medium
2025-02-23,Kurnool,23,6,0,13,211,149,123,Medium
2025-07-01,Visakhapatnam,9,1,0,11,1344,927,532,High
2025-05-04,Secunderabad,20,6,0,12,296,162,90,High
2025-10-04,Secunderabad,12,5,0,14,225,121,106,Medium
2025-02-11,Kurnool,5,1,1,2,796,601,450,Medium
2025-04-21,Warangal,14,0,0,8,1107,876,254,Medium
2025-02-14,Visakhapatnam,5,4,0,5,845,546,283,Low
2025-01-14,Nellore,15,1,0,10,314,178,106,Low
2025-06-14,Secunderabad,12,5,0,6,295,153,66,Low
2025-08-12,Tirupati,19,1,0,8,413,247,238,Medium
2025-06-16,Hyderabad,6,0,0,13,1078,847,470,Medium
2025-06-24,Warangal,5,1,1,8,817,602,297,Medium
2025-10-06,Nellore,15,0,0,7,1407,876,372,Medium
2025-06-23,Kurnool,23,0,0,11,206,160,85,Low
2025-05-12,Hyderabad,4,0,0,4,709,556,194,Low
2025-03-07,Kurnool,0,4,0,11,629,364,273,Medium
2025-03-20,Tirupati,14,3,0,9,870,349,357,Medium
2025-06-22,Secunderabad,14,6,0,3,869,640,275,Medium
2025-01-22,Kurnool,6,2,0,6,637,489,328,Low
2025-11-20,Nellore,14,3,0,11,1084,783,449,Medium
2025-05-27,Visakhapatnam,15,1,0,3,788,465,171,Low
2025-08-01,Nellore,9,4,0,6,881,501,471,Medium
2025-04-15,Visakhapatnam,8,1,0,6,739,458,393,Medium
2025-06-09,Visakhapatnam,0,0,0,12,299,141,126,Low
2025-05-22,Kurnool,10,3,0,9,268,175,71,Medium
2025-04-15,Visakhapatnam,16,1,0,3,695,424,353,Low
2025-09-05,Guntur,4,4,0,4,1487,798,771,Medium
2025-10-09,Nellore,19,3,0,13,243,100,97,Medium
2025-04-17,Nizamabad,23,3,1,7,328,171,172,Medium
2025-08-21,Warangal,8,3,1,4,849,579,497,High
2025-11-20,Warangal,7,3,1,4,1252,565,618,High
2025-06-24,Guntur,13,1,0,11,800,479,221,Medium
2025-05-01,Nizamabad,2,3,1,12,1043,549,536,High
2025-06-26,Nizamabad,14,3,0,7,686,495,246,Low
2025-03-05,Vijayawada,11,2,0,10,1197,802,323,Medium
2025-04-05,Kurnool,11,5,0,2,1027,703,520,Medium
2025-05-08,Nellore,11,3,0,10,423,272,120,Low
2025-08-31,Tirupati,16,6,0,2,1003,772,556,Medium
2025-10-29,Nellore,16,2,0,7,362,164,181,Low
2025-09-17,Hyderabad,23,2,0,7,128,100,30,Low
2025-06-24,Hyderabad,17,1,0,6,509,276,279,Medium
2025-03-26,Vijayawada,21,2,0,6,986,541,204,Medium
2025-07-01,Hyderabad,7,1,0,7,1156,783,435,Medium
2025-10-05,Tirupati,10,6,1,2,979,589,316,High
2025-04-26,Tirupati,8,5,0,10,293,230,79,Medium
2025-06-22,Vijayawada,0,6,0,4,949,431,214,Medium
2025-04-04,Guntur,16,4,0,4,1045,542,294,Low
2025-03-17,Tirupati,2,0,0,11,466,202,158,Low
2025-03-12,Nellore,7,2,0,12,1098,451,548,High
2025-03-22,Nellore,7,5,0,13,542,382,261,High
2025-07-22,Vijayawada,14,1,1,11,274,125,158,Medium
2025-01-31,Warangal,18,4,0,12,1384,916,666,High
2025-07-30,Secunderabad,18,2,1,4,772,397,251,High
2025-04-26,Secunderabad,5,5,0,7,1126,530,279,Medium
2025-08-10,Kurnool,11,6,0,13,116,50,60,Medium
2025-09-23,Nellore,16,1,0,9,562,263,325,Low
2025-12-30,Secunderabad,8,1,0,10,116,82,28,Medium
2025-08-01,Vijayawada,23,4,0,9,1293,562,529,Medium
2025-06-15,Nizamabad,21,6,1,4,513,379,104,High
2025-09-25,Guntur,23,3,0,12,1365,1022,777,Medium
2025-05-23,Hyderabad,17,4,0,14,483,209,223,High
2025-02-09,Kurnool,6,6,0,9,699,363,171,Medium
2025-10-10,Nellore,10,4,0,6,1233,719,486,Medium
2025-08-30,Visakhapatnam,5,5,0,8,382,163,143,Medium
2025-06-10,Hyderabad,11,1,0,11,1239,849,453,Medium
2025-12-02,Tirupati,1,1,0,9,135,57,38,Low
2025-08-28,Warangal,15,3,0,7,1427,601,728,Medium
2025-10-10,Nellore,4,4,0,11,1251,529,452,Medium
2025-12-05,Secunderabad,4,4,0,11,241,128,83,Low
2025-06-08,Warangal,3,6,1,13,672,287,238,High
2025-08-31,Warangal,0,6,0,5,307,242,126,Low
2025-10-28,Vijayawada,12,1,0,11,1254,795,315,Medium
2025-03-05,Kurnool,20,2,0,4,1382,674,601,High
2025-11-01,Tirupati,3,5,0,4,1187,578,623,Medium
2025-06-21,Nizamabad,17,5,1,10,1091,752,551,High
2025-06-06,Visakhapatnam,4,4,0,6,745,355,381,Low
2025-03-06,Warangal,22,3,0,14,528,403,173,Medium
2025-09-10,Hyderabad,16,2,0,5,1429,716,463,Medium
2025-03-27,Kurnool,4,3,0,4,730,435,324,Low
2025-03-16,Nizamabad,2,6,1,8,491,325,244,Medium
2025-03-03,Nizamabad,20,0,0,12,992,500,373,High
2025-09-19,Vijayawada,15,4,0,14,1032,485,519,Medium
2025-02-10,Hyderabad,0,0,0,3,117,48,65,Low
2025-04-01,Vijayawada,19,1,0,13,293,130,107,Medium
2025-06-08,Tirupati,13,6,0,3,828,656,355,Medium
2025-12-22,Secunderabad,23,0,0,3,1092,842,459,Low
2025-01-13,Nellore,12,0,0,13,843,434,397,Medium
2025-12-11,Vijayawada,8,3,1,8,887,586,512,High
2025-10-10,Nizamabad,9,4,0,4,1078,445,490,Medium
2025-10-14,Hyderabad,19,1,0,7,861,669,493,Medium
2025-06-27,Visakhapatnam,12,4,0,7,715,426,210,Low
2025-04-14,Warangal,18,0,0,14,574,347,179,High
2025-05-13,Warangal,5,1,0,12,203,91,105,Low
2025-01-23,Vijayawada,2,3,0,13,1157,805,463,Medium
2025-10-11,Warangal,0,5,0,6,1254,797,342,Medium
2025-06-03,Nellore,15,1,1,14,1122,830,320,High
2025-03-02,Secunderabad,6,6,0,13,1200,776,285,High
2025-05-04,Warangal,7,6,0,13,156,65,57,Medium
2025-07-09,Guntur,20,2,0,8,978,514,384,High
2025-11-18,Nizamabad,1,1,0,3,1470,1053,348,Medium
2025-01-22,Vijayawada,9,2,1,2,1476,704,589,High
2025-01-30,Visakhapatnam,0,3,0,11,1185,677,439,Medium
2025-08-25,Hyderabad,18,0,1,11,1327,537,630,High
2025-02-25,Kurnool,11,1,1,10,507,355,204,Medium
2025-05-25,Tirupati,5,6,0,3,533,407,248,Low
2025-09-08,Guntur,14,0,0,8,1169,568,650,Medium
2025-08-31,Guntur,5,6,0,5,690,477,396,Medium
2025-08-01,Hyderabad,11,4,0,10,1325,913,457,Medium
2025-12-25,Warangal,12,3,0,12,1448,811,433,High
2025-03-14,Nizamabad,6,4,0,7,1267,721,754,Medium
2025-05-12,Kurnool,3,0,0,3,1451,773,596,Medium
2025-08-28,Guntur,2,3,0,12,1051,457,480,Medium
2025-11-06,Visakhapatnam,5,3,0,7,162,76,55,Low
2025-09-13,Vijayawada,6,5,0,10,558,438,140,Medium
2025-01-10,Visakhapatnam,11,4,0,2,1453,776,783,Medium
2025-10-17,Nizamabad,16,4,0,2,648,336,311,Low
2025-11-30,Nellore,16,6,0,6,595,304,220,Medium
2025-10-01,Visakhapatnam,18,2,1,14,1446,758,415,High
2025-05-23,Vijayawada,17,4,0,4,256,137,72,Low
2025-10-14,Warangal,20,1,1,13,583,294,184,High
2025-03-20,Nellore,2,3,0,5,1121,649,331,Medium
2025-01-26,Secunderabad,14,6,0,2,1466,1142,861,Medium
2025-01-21,Guntur,21,1,0,8,1417,762,597,High
2025-06-19,Visakhapatnam,1,3,0,8,1363,986,599,Medium
2025-01-04,Nellore,20,5,0,6,177,75,76,Medium
2025-04-28,Vijayawada,17,0,0,3,1461,1064,317,High
2025-11-12,Nizamabad,9,2,0,9,402,299,178,Medium
2025-04-07,Nizamabad,12,0,0,8,1431,949,361,Medium
2025-01-24,Tirupati,16,4,0,10,974,501,459,Medium
2025-06-05,Warangal,7,3,0,2,1378,841,333,Medium
2025-11-21,Visakhapatnam,21,4,0,12,119,94,61,Medium
2025-01-24,Tirupati,3,4,0,14,1166,660,551,Medium
2025-01-18,Tirupati,12,5,0,6,651,300,348,Medium
2025-11-24,Warangal,21,0,0,3,1399,566,445,High
2025-02-28,Secunderabad,13,4,0,13,829,412,217,Medium
2025-04-04,Secunderabad,5,4,0,4,989,785,399,Low
2025-05-14,Nizamabad,21,2,0,7,362,218,204,Medium
2025-07-17,Kurnool,21,3,0,9,1004,438,301,High
2025-06-01,Nellore,13,6,0,9,1039,636,598,Medium
2025-01-28,Nizamabad,8,1,0,13,421,227,93,Medium
2025-06-05,Guntur,22,3,1,8,1111,575,300,High
2025-10-21,Hyderabad,6,1,0,4,130,83,33,Low
2025-05-08,Kurnool,7,3,0,4,1012,646,492,Medium
2025-12-12,Kurnool,23,4,0,8,1284,937,765,Medium
2025-05-16,Warangal,5,4,1,3,963,709,216,Medium
2025-01-13,Nellore,9,0,0,5,499,347,274,Medium
2025-06-27,Secunderabad,11,4,0,12,694,327,387,Medium
2025-08-22,Warangal,20,4,0,6,745,469,371,Medium
2025-12-19,Visakhapatnam,3,4,0,2,1433,1030,318,Medium
2025-04-11,Guntur,13,4,0,5,925,545,186,Low
2025-05-05,Nellore,11,0,0,10,962,430,356,Medium
2025-07-19,Nellore,16,5,0,10,1479,1020,855,High
2025-08-31,Hyderabad,2,6,0,14,1032,573,571,High
2025-03-09,Nizamabad,7,6,0,13,909,553,201,High
2025-09-12,Guntur,11,4,1,14,465,231,94,Medium
2025-01-05,Nellore,21,6,1,5,498,208,201,High
2025-08-30,Hyderabad,16,5,0,3,1039,729,492,Medium
2025-04-02,Hyderabad,3,2,0,7,254,129,119,Low
2025-06-12,Warangal,17,3,0,5,943,381,393,Medium
2025-08-03,Hyderabad,14,6,0,6,1397,1040,714,Medium
2025-04-21,Secunderabad,5,0,0,2,102,72,33,Low
2025-10-24,Tirupati,3,4,1,12,638,371,348,Medium
2025-07-07,Nizamabad,9,0,0,8,212,144,93,Medium
2025-09-12,Warangal,3,4,0,14,317,184,65,Medium
2025-10-08,Tirupati,22,2,1,6,423,213,231,Medium
2025-07-19,Kurnool,10,5,0,13,612,372,268,High
2025-06-04,Hyderabad,11,2,0,9,576,418,151,Low
2025-02-16,Hyderabad,10,6,0,6,1089,553,230,High
2025-08-10,Nellore,15,6,0,7,882,451,316,Medium
2025-05-09,Nizamabad,15,4,0,6,748,483,430,Low
2025-03-19,Kurnool,22,2,0,12,280,147,142,Low
2025-09-27,Tirupati,7,5,0,2,336,200,94,Medium
2025-10-18,Nellore,11,5,0,2,1016,792,357,Medium
2025-08-30,Tirupati,17,5,0,4,209,163,114,Medium
2025-10-26,Nizamabad,10,6,0,7,939,698,469,High
2025-04-11,Warangal,16,4,0,11,1424,620,745,Medium
2025-11-15,Tirupati,8,5,0,14,1272,920,509,High
2025-01-26,Nizamabad,8,6,0,12,891,516,337,High
2025-06-23,Vijayawada,12,0,0,4,587,283,249,Low
2025-02-02,Secunderabad,14,6,0,5,1434,665,384,Medium
2025-09-08,Vijayawada,2,0,0,6,890,394,467,Low
2025-03-10,Visakhapatnam,15,0,0,8,623,408,328,Low
2025-10-31,Nellore,19,4,0,4,753,541,153,Medium
2025-09-28,Tirupati,9,6,0,7,582,288,176,Medium
2025-09-25,Nellore,2,3,0,2,1317,979,405,Medium
2025-07-27,Vijayawada,16,6,0,2,494,244,158,Low
2025-10-21,Hyderabad,18,1,0,2,928,445,496,Medium
2025-05-02,Guntur,5,4,0,5,1116,798,441,Medium
2025-02-24,Visakhapatnam,1,0,0,6,775,531,340,Low
2025-12-12,Warangal,20,4,0,2,905,581,253,Medium
2025-10-13,Guntur,8,0,0,9,180,76,99,Medium
2025-11-28,Warangal,5,4,0,6,223,169,73,Low
2025-06-06,Warangal,2,4,0,13,1313,646,562,Medium
2025-02-11,Tirupati,14,1,0,7,1233,702,696,Medium
2025-07-20,Vijayawada,18,6,0,14,743,317,381,High
2025-11-14,Hyderabad,23,4,0,14,1024,649,373,Medium
2025-02-16,Kurnool,16,6,0,6,1003,748,532,Medium
2025-08-25,Secunderabad,13,0,0,12,526,380,254,Medium
2025-09-12,Kurnool,2,4,0,5,1359,902,298,Medium
2025-04-27,Nizamabad,1,6,0,4,684,383,286,Medium
2025-04-02,Nellore,12,2,0,11,223,127,109,Low
2025-08-16,Hyderabad,23,5,0,14,1386,914,369,High
2025-07-25,Secunderabad,6,4,0,2,1282,776,673,Medium
2025-11-19,Tirupati,2,2,0,12,141,62,50,Low
2025-08-23,Nellore,12,5,0,2,922,520,301,Medium
2025-09-20,Guntur,1,5,0,14,616,262,132,Medium
2025-12-25,Secunderabad,5,3,0,11,616,478,256,Medium
2025-11-13,Hyderabad,1,3,0,11,935,640,210,Medium
2025-04-08,Warangal,11,1,0,12,578,418,176,Medium
2025-10-05,Kurnool,12,6,0,2,155,89,60,Low
2025-06-19,Nizamabad,16,3,0,8,1386,788,278,Medium
2025-12-31,Nizamabad,3,2,0,10,946,637,446,Medium
2025-01-13,Guntur,0,0,0,14,290,142,167,Medium
2025-07-04,Tirupati,5,4,0,10,433,288,125,Low
2025-12-04,Vijayawada,11,3,0,7,680,348,144,Low
2025-01-14,Nizamabad,23,1,0,4,748,330,150,Low
2025-05-21,Vijayawada,4,2,0,11,1203,485,526,Medium
2025-07-12,Hyderabad,1,5,0,4,249,178,91,Low
2025-09-28,Tirupati,3,6,0,3,965,705,249,Medium
2025-05-31,Nizamabad,2,5,0,3,933,508,399,Medium
2025-08-09,Kurnool,8,5,0,14,512,338,202,High
2025-01-16,Vijayawada,20,3,0,10,543,263,262,Medium
2025-10-11,Kurnool,15,5,0,12,892,562,231,Medium
2025-03-16,Nizamabad,11,6,1,2,226,180,46,Medium
2025-10-17,Guntur,18,4,0,14,523,229,117,High
2025-09-21,Nizamabad,11,6,0,4,344,140,185,Low
2025-09-19,Nellore,15,4,0,11,733,493,273,Medium
2025-12-05,Visakhapatnam,23,4,0,10,934,428,231,Medium
2025-02-11,Hyderabad,7,1,0,14,315,224,116,Medium
2025-04-21,Kurnool,20,0,0,10,1350,949,289,High
2025-05-03,Guntur,12,5,0,14,1392,1069,476,High
2025-01-21,Nizamabad,1,1,0,13,572,330,308,Medium
2025-04-02,Nellore,16,2,0,9,277,221,130,Low
2025-02-02,Visakhapatnam,9,6,0,3,1238,612,727,High
2025-11-15,Nizamabad,6,5,0,7,510,280,183,Medium
2025-10-11,Vijayawada,3,5,0,7,1280,622,329,Medium
2025-12-14,Hyderabad,19,6,0,4,234,131,60,Medium
2025-01-19,Warangal,9,6,0,6,1103,745,324,High
2025-04-17,Warangal,7,3,0,3,930,381,497,Medium
2025-11-09,Nellore,14,6,0,7,115,76,60,Low
2025-06-26,Nellore,9,3,1,3,174,99,87,Medium
2025-12-12,Visakhapatnam,13,4,0,2,692,295,244,Low
2025-08-10,Hyderabad,5,6,0,8,1169,537,597,Medium
2025-07-10,Vijayawada,17,3,0,5,635,329,299,Medium
2025-05-08,Guntur,1,3,0,7,1246,545,315,Medium
2025-03-07,Nellore,12,4,0,4,1285,868,261,Medium
2025-02-10,Tirupati,13,0,0,9,984,655,198,Medium
2025-12-01,Tirupati,13,0,0,4,1325,591,602,Medium
2025-08-16,Kurnool,12,5,0,14,921,475,525,High
2025-04-11,Kurnool,10,4,0,7,1342,763,608,High
2025-12-12,Warangal,20,4,1,14,1304,715,480,High
2025-04-08,Kurnool,22,1,1,4,1457,1000,693,High
2025-02-20,Nellore,5,3,0,14,1054,635,508,Medium
2025-04-29,Secunderabad,3,1,0,2,720,458,336,Low
2025-11-06,Nellore,11,3,0,12,785,626,326,Medium
2025-07-05,Tirupati,1,5,0,2,1272,799,630,Medium
2025-01-25,Kurnool,18,5,1,14,314,180,138,High
2025-06-12,Warangal,2,3,0,7,529,422,308,Low
2025-09-04,Secunderabad,0,3,0,3,1407,637,761,Medium
2025-11-04,Guntur,8,1,0,7,345,169,96,Medium
2025-10-17,Guntur,7,4,0,3,798,548,384,Medium
2025-12-12,Warangal,15,4,1,4,539,412,257,Medium
2025-04-13,Vijayawada,21,6,0,8,1446,595,451,High
2025-08-28,Warangal,14,3,0,2,362,170,87,Low
2025-07-28,Secunderabad,22,0,0,8,1279,619,476,Medium
2025-10-09,Visakhapatnam,20,3,0,5,907,605,407,Medium
2025-12-23,Nizamabad,22,1,0,8,234,137,107,Low
2025-10-17,Nizamabad,23,4,0,12,112,46,31,Low
2025-11-16,Guntur,21,6,0,6,332,143,79,Medium
2025-10-27,Tirupati,4,0,0,8,966,667,412,Medium
2025-11-17,Nizamabad,12,0,1,13,1467,620,727,High
2025-03-17,Visakhapatnam,4,0,0,7,966,641,213,Medium
2025-04-23,Kurnool,8,2,0,13,522,411,289,Medium
2025-07-13,Nizamabad,11,6,1,8,669,273,185,High
2025-04-14,Hyderabad,5,0,0,8,484,343,143,Low
2025-05-29,Warangal,7,3,0,3,149,71,35,Low
2025-08-04,Guntur,18,0,0,4,316,138,72,Medium
2025-02-06,Tirupati,11,3,0,5,750,354,188,Low
2025-06-07,Nizamabad,13,5,0,6,1322,889,365,Medium
2025-02-14,Visakhapatnam,14,4,0,4,572,451,258,Low
2025-07-23,Visakhapatnam,1,2,0,8,550,311,213,Low
2025-10-25,Vijayawada,17,5,0,10,459,226,254,High
2025-01-18,Vijayawada,8,5,0,4,242,187,124,Medium
2025-04-19,Vijayawada,3,5,0,14,1434,806,788,High
2025-09-22,Vijayawada,9,0,0,6,229,116,90,Low
2025-09-24,Warangal,6,2,0,3,215,151,87,Low
2025-09-04,Nellore,18,3,0,9,1225,815,733,High
2025-12-26,Tirupati,18,4,0,11,1447,1037,862,High
2025-07-28,Hyderabad,3,0,0,3,1368,695,359,Medium
2025-10-23,Kurnool,9,3,0,14,1056,836,504,High
2025-08-07,Nellore,6,3,0,8,1452,1048,300,Medium
2025-06-09,Warangal,1,0,0,5,1435,757,524,Medium
2025-03-11,Vijayawada,7,1,0,11,512,371,156,Medium
2025-11-12,Visakhapatnam,3,2,0,2,1289,989,496,Medium
2025-03-11,Nellore,14,1,0,2,1046,444,505,Low
2025-10-06,Visakhapatnam,16,0,1,12,935,434,373,High
