train_id,train_name,source,destination,distance_km,scheduled_departure,weather,temperature,rainfall,station_delay,previous_delay,delay_minutes
TRN3578,Rajdhani Express,Hyderabad,Warangal,545,20:00,Rain,24,30.42,2.67,20.03,31.73
TRN3579,Jan Shatabdi,Nellore,Chennai,252,21:00,Clear,33,77.92,3.69,7.24,20.94
TRN3580,Deccan Express,Secunderabad,Nizamabad,619,14:00,Heavy Rain,27,76.83,6.08,0.0,23.28
TRN3581,Intercity Express,Guntur,Tirupati,254,09:00,Clear,39,62.8,1.74,21.72,21.22
TRN3582,Intercity Express,Nellore,Chennai,452,20:00,Clear,37,54.06,5.55,0.0,17.23
TRN3583,Krishna Express,Secunderabad,Nizamabad,94,08:00,Rain,23,35.48,0.42,3.62,13.38
TRN3584,Vande Bharat,Vijayawada,Visakhapatnam,143,19:00,Cloudy,23,71.92,4.58,4.61,11.19
TRN3585,Jan Shatabdi,Guntur,Tirupati,573,13:00,Clear,20,65.08,7.23,10.52,18.44
TRN3586,Duronto Express,Vijayawada,Visakhapatnam,571,01:00,Fog,25,72.55,3.13,5.15,24.41
TRN3587,Garib Rath,Hyderabad,Vijayawada,592,11:00,Cloudy,21,0.94,0.52,16.13,17.55
TRN3588,Superfast Express,Hyderabad,Vijayawada,467,05:00,Clear,25,69.93,2.57,0.0,14.09
TRN3589,Deccan Express,Guntur,Tirupati,599,03:00,Clear,25,76.59,3.8,6.08,9.86
TRN3590,Shatabdi Express,Guntur,Tirupati,530,03:00,Clear,19,68.64,4.59,4.87,10.9
TRN3591,Deccan Express,Kurnool,Hyderabad,282,09:00,Fog,19,21.66,3.05,1.85,21.79
TRN3592,Garib Rath,Vijayawada,Visakhapatnam,192,20:00,Rain,36,55.45,5.06,8.29,22.99
TRN3593,Duronto Express,Nellore,Chennai,214,20:00,Rain,28,21.55,12.29,7.51,29.46
TRN3594,Garib Rath,Vijayawada,Visakhapatnam,585,19:00,Rain,26,50.42,5.03,14.09,26.15
TRN3595,Intercity Express,Nellore,Chennai,300,08:00,Clear,37,70.3,8.59,9.45,22.9
TRN3596,Krishna Express,Kurnool,Hyderabad,261,20:00,Clear,33,21.22,0.97,18.7,15.96
TRN3597,Vande Bharat,Hyderabad,Vijayawada,372,17:00,Cloudy,26,19.22,11.12,18.05,30.55
TRN3598,Vande Bharat,Nellore,Chennai,681,05:00,Clear,29,0.14,2.94,17.24,19.54
TRN3599,Deccan Express,Kurnool,Hyderabad,685,19:00,Clear,32,17.85,6.16,0.0,19.53
TRN3600,Shatabdi Express,Nellore,Chennai,649,10:00,Cloudy,25,50.77,7.16,5.7,25.75
TRN3601,Garib Rath,Vijayawada,Visakhapatnam,233,09:00,Clear,31,7.7,2.78,10.34,19.31
TRN3602,Rajdhani Express,Hyderabad,Vijayawada,206,13:00,Cloudy,23,37.56,0.0,14.68,9.22
TRN3603,Rajdhani Express,Vijayawada,Visakhapatnam,151,22:00,Heavy Rain,20,13.3,10.79,11.6,35.3
TRN3604,Rajdhani Express,Vijayawada,Visakhapatnam,563,00:00,Clear,22,19.1,0.0,8.87,8.44
TRN3605,Shatabdi Express,Hyderabad,Vijayawada,687,11:00,Cloudy,35,76.77,1.74,2.75,11.38
TRN3606,Jan Shatabdi,Hyderabad,Warangal,319,15:00,Rain,40,63.88,3.29,14.89,15.79
TRN3607,Rajdhani Express,Kurnool,Hyderabad,148,17:00,Clear,19,42.5,3.15,10.69,24.33
TRN3608,Intercity Express,Hyderabad,Warangal,442,23:00,Cloudy,20,49.69,2.66,5.91,9.05
TRN3609,Krishna Express,Hyderabad,Warangal,329,17:00,Fog,22,15.72,2.55,14.74,30.85
TRN3610,Intercity Express,Hyderabad,Vijayawada,491,21:00,Clear,35,31.98,3.44,4.98,14.47
TRN3611,Rajdhani Express,Kurnool,Hyderabad,532,12:00,Rain,39,75.54,5.39,2.07,25.62
TRN3612,Duronto Express,Kurnool,Hyderabad,522,23:00,Clear,29,60.94,5.69,17.52,14.38
TRN3613,Superfast Express,Hyderabad,Warangal,105,03:00,Clear,37,21.54,5.08,0.0,8.93
TRN3614,Vande Bharat,Vijayawada,Visakhapatnam,367,11:00,Clear,18,30.3,6.19,9.47,19.4
TRN3615,Superfast Express,Hyderabad,Warangal,492,01:00,Clear,34,11.86,11.27,5.07,13.27
TRN3616,Shatabdi Express,Hyderabad,Warangal,396,07:00,Clear,31,32.18,4.39,0.0,12.71
TRN3617,Vande Bharat,Secunderabad,Nizamabad,204,13:00,Cloudy,35,49.53,0.0,8.39,8.93
TRN3618,Garib Rath,Secunderabad,Nizamabad,117,12:00,Clear,27,17.17,11.82,8.5,12.77
TRN3619,Rajdhani Express,Nellore,Chennai,399,11:00,Clear,41,30.61,10.2,0.0,16.52
TRN3620,Deccan Express,Hyderabad,Warangal,400,01:00,Clear,40,56.21,13.06,9.22,18.95
TRN3621,Krishna Express,Vijayawada,Visakhapatnam,635,19:00,Clear,21,51.89,11.34,15.39,28.55
TRN3622,Duronto Express,Secunderabad,Nizamabad,501,04:00,Clear,25,4.04,0.0,12.52,13.14
TRN3623,Intercity Express,Guntur,Tirupati,610,18:00,Clear,27,78.27,1.12,13.91,22.38
TRN3624,Jan Shatabdi,Guntur,Tirupati,422,13:00,Rain,26,51.22,14.59,16.15,33.36
TRN3625,Garib Rath,Hyderabad,Vijayawada,513,16:00,Rain,38,57.37,0.0,10.96,18.64
TRN3626,Jan Shatabdi,Vijayawada,Visakhapatnam,109,08:00,Clear,26,51.41,3.41,14.99,23.52
TRN3627,Intercity Express,Secunderabad,Nizamabad,236,07:00,Clear,33,39.7,0.88,0.0,16.94
TRN3628,Shatabdi Express,Kurnool,Hyderabad,680,00:00,Rain,39,57.29,6.79,12.22,22.75
TRN3629,Rajdhani Express,Hyderabad,Vijayawada,338,18:00,Clear,32,74.94,7.5,13.78,24.33
TRN3630,Deccan Express,Kurnool,Hyderabad,171,08:00,Clear,34,17.06,10.27,1.19,28.99
TRN3631,Jan Shatabdi,Hyderabad,Warangal,429,00:00,Fog,23,37.36,2.79,8.77,14.62
TRN3632,Superfast Express,Guntur,Tirupati,592,13:00,Heavy Rain,38,29.16,2.59,12.63,32.38
TRN3633,Superfast Express,Vijayawada,Visakhapatnam,673,19:00,Rain,26,32.33,3.15,8.38,20.89
TRN3634,Krishna Express,Nellore,Chennai,372,21:00,Cloudy,24,75.25,11.5,13.83,24.49
TRN3635,Superfast Express,Vijayawada,Visakhapatnam,456,19:00,Cloudy,38,45.34,11.66,5.36,30.35
TRN3636,Krishna Express,Nellore,Chennai,149,12:00,Rain,28,43.24,3.66,18.12,20.25
TRN3637,Shatabdi Express,Hyderabad,Vijayawada,611,17:00,Heavy Rain,34,54.44,15.73,8.47,41.05
TRN3638,Deccan Express,Guntur,Tirupati,658,06:00,Clear,20,27.15,5.98,13.74,13.7
TRN3639,Duronto Express,Vijayawada,Visakhapatnam,535,17:00,Cloudy,27,69.29,0.0,15.96,14.45
TRN3640,Superfast Express,Guntur,Tirupati,270,01:00,Rain,37,50.39,9.15,8.45,21.28
TRN3641,Garib Rath,Nellore,Chennai,492,14:00,Rain,34,56.63,1.35,12.05,22.29
TRN3642,Intercity Express,Nellore,Chennai,553,13:00,Cloudy,41,19.99,6.14,21.99,18.56
TRN3643,Shatabdi Express,Vijayawada,Visakhapatnam,342,15:00,Rain,29,58.16,3.86,17.88,22.74
TRN3644,Jan Shatabdi,Hyderabad,Vijayawada,221,19:00,Cloudy,20,61.62,5.05,0.0,19.07
TRN3645,Shatabdi Express,Hyderabad,Vijayawada,460,05:00,Clear,32,47.71,0.4,7.54,9.21
TRN3646,Superfast Express,Kurnool,Hyderabad,180,21:00,Clear,27,17.86,6.84,7.09,16.49
TRN3647,Superfast Express,Hyderabad,Warangal,643,21:00,Cloudy,40,26.43,5.02,3.86,20.4
TRN3648,Krishna Express,Hyderabad,Vijayawada,354,11:00,Rain,38,60.5,2.57,0.0,10.22
TRN3649,Duronto Express,Kurnool,Hyderabad,312,15:00,Cloudy,20,45.59,18.19,0.0,15.4
TRN3650,Rajdhani Express,Nellore,Chennai,494,21:00,Fog,21,22.2,0.0,23.72,32.66
TRN3651,Krishna Express,Hyderabad,Warangal,234,17:00,Clear,31,27.03,2.28,7.21,11.4
TRN3652,Intercity Express,Hyderabad,Vijayawada,610,02:00,Cloudy,20,70.95,9.26,0.01,13.15
TRN3653,Shatabdi Express,Hyderabad,Warangal,352,21:00,Clear,34,14.81,9.98,7.13,20.35
TRN3654,Rajdhani Express,Nellore,Chennai,221,12:00,Rain,40,14.9,1.97,5.09,10.04
TRN3655,Intercity Express,Secunderabad,Nizamabad,189,01:00,Clear,26,21.65,7.4,14.99,23.92
TRN3656,Krishna Express,Kurnool,Hyderabad,605,12:00,Rain,30,34.87,6.32,21.5,27.97
TRN3657,Intercity Express,Nellore,Chennai,103,21:00,Clear,34,10.47,6.01,9.77,19.11
TRN3658,Deccan Express,Kurnool,Hyderabad,374,17:00,Clear,33,67.89,4.87,2.46,13.1
TRN3659,Deccan Express,Kurnool,Hyderabad,425,07:00,Rain,33,53.26,7.74,9.08,26.54
TRN3660,Deccan Express,Secunderabad,Nizamabad,380,01:00,Clear,23,37.28,12.8,6.67,25.51
TRN3661,Vande Bharat,Vijayawada,Visakhapatnam,519,02:00,Rain,34,35.9,5.64,0.87,15.33
TRN3662,Vande Bharat,Nellore,Chennai,151,00:00,Heavy Rain,22,0.78,0.0,0.0,15.45
TRN3663,Krishna Express,Secunderabad,Nizamabad,370,05:00,Fog,35,40.96,1.98,13.01,27.46
TRN3664,Krishna Express,Guntur,Tirupati,545,05:00,Clear,35,9.11,3.39,28.51,27.62
TRN3665,Garib Rath,Guntur,Tirupati,580,09:00,Clear,24,60.52,8.62,18.99,31.34
TRN3666,Jan Shatabdi,Nellore,Chennai,665,18:00,Rain,21,5.92,5.41,2.26,23.38
TRN3667,Deccan Express,Kurnool,Hyderabad,594,00:00,Clear,33,22.44,11.52,3.39,18.01
TRN3668,Garib Rath,Kurnool,Hyderabad,100,18:00,Rain,25,17.04,5.95,12.76,29.5
TRN3669,Shatabdi Express,Guntur,Tirupati,137,23:00,Rain,32,50.38,11.76,14.9,23.52
TRN3670,Duronto Express,Nellore,Chennai,208,02:00,Clear,28,20.12,1.67,12.9,5.46
TRN3671,Garib Rath,Vijayawada,Visakhapatnam,588,18:00,Clear,33,53.59,5.1,15.89,24.25
TRN3672,Vande Bharat,Hyderabad,Vijayawada,568,09:00,Cloudy,33,30.94,10.98,0.0,29.33
TRN3673,Intercity Express,Kurnool,Hyderabad,691,07:00,Cloudy,24,43.45,9.13,0.0,23.27
TRN3674,Superfast Express,Secunderabad,Nizamabad,468,04:00,Clear,20,43.3,0.0,10.4,10.71
TRN3675,Intercity Express,Vijayawada,Visakhapatnam,257,15:00,Cloudy,34,21.35,4.07,0.0,1.6
TRN3676,Superfast Express,Secunderabad,Nizamabad,404,03:00,Clear,33,76.25,5.11,15.47,13.51
TRN3677,Duronto Express,Nellore,Chennai,617,23:00,Clear,20,7.06,0.99,19.15,13.48
TRN3678,Intercity Express,Kurnool,Hyderabad,671,13:00,Clear,39,68.29,6.12,14.58,21.21
TRN3679,Duronto Express,Hyderabad,Warangal,344,11:00,Clear,36,78.5,5.59,1.45,8.31
TRN3680,Deccan Express,Guntur,Tirupati,271,10:00,Clear,34,0.68,3.94,8.58,19.77
TRN3681,Superfast Express,Hyderabad,Warangal,129,11:00,Clear,36,10.51,10.46,0.0,7.72
TRN3682,Intercity Express,Vijayawada,Visakhapatnam,559,16:00,Clear,19,10.19,5.62,9.76,16.58
TRN3683,Deccan Express,Hyderabad,Vijayawada,680,23:00,Cloudy,27,49.82,5.82,4.82,26.15
TRN3684,Superfast Express,Nellore,Chennai,374,22:00,Fog,33,9.0,4.52,0.0,20.21
TRN3685,Jan Shatabdi,Hyderabad,Vijayawada,255,01:00,Clear,39,37.54,6.97,12.03,11.87
TRN3686,Jan Shatabdi,Kurnool,Hyderabad,241,03:00,Clear,27,44.16,12.7,4.26,11.88
TRN3687,Duronto Express,Secunderabad,Nizamabad,174,00:00,Clear,32,77.98,11.08,13.11,18.97
TRN3688,Vande Bharat,Kurnool,Hyderabad,570,04:00,Rain,29,18.25,2.06,2.98,10.38
TRN3689,Krishna Express,Hyderabad,Vijayawada,121,12:00,Clear,28,44.81,0.0,0.0,0.0
TRN3690,Deccan Express,Hyderabad,Warangal,259,23:00,Rain,38,22.96,4.73,8.22,26.08
TRN3691,Vande Bharat,Nellore,Chennai,276,12:00,Clear,26,67.81,5.29,13.75,18.32
TRN3692,Garib Rath,Hyderabad,Warangal,305,18:00,Clear,34,48.34,1.37,8.02,15.75
TRN3693,Deccan Express,Guntur,Tirupati,372,11:00,Clear,19,20.91,4.1,3.72,13.48
TRN3694,Vande Bharat,Hyderabad,Vijayawada,194,17:00,Heavy Rain,39,36.61,0.23,4.04,29.63
TRN3695,Superfast Express,Hyderabad,Vijayawada,489,09:00,Clear,30,26.44,2.16,14.62,25.37
TRN3696,Rajdhani Express,Guntur,Tirupati,698,20:00,Clear,31,55.47,2.4,12.28,29.86
TRN3697,Intercity Express,Vijayawada,Visakhapatnam,519,06:00,Clear,33,43.98,8.0,4.66,15.66
TRN3698,Jan Shatabdi,Kurnool,Hyderabad,631,12:00,Rain,41,57.7,4.16,2.04,19.25
TRN3699,Intercity Express,Hyderabad,Vijayawada,157,09:00,Clear,31,15.45,3.02,16.16,24.22
TRN3700,Rajdhani Express,Nellore,Chennai,662,19:00,Rain,40,60.46,0.0,7.69,27.28
TRN3701,Garib Rath,Hyderabad,Warangal,638,16:00,Rain,40,28.45,4.14,0.0,17.49
TRN3702,Deccan Express,Kurnool,Hyderabad,685,15:00,Clear,25,64.44,0.0,8.98,11.79
TRN3703,Superfast Express,Hyderabad,Vijayawada,542,21:00,Cloudy,30,8.78,14.79,0.0,27.46
TRN3704,Deccan Express,Guntur,Tirupati,554,19:00,Clear,41,24.6,8.01,8.45,27.23
TRN3705,Intercity Express,Kurnool,Hyderabad,649,11:00,Heavy Rain,35,7.86,7.68,7.78,39.92
TRN3706,Intercity Express,Hyderabad,Warangal,140,08:00,Fog,22,71.34,7.78,18.37,31.25
TRN3707,Duronto Express,Nellore,Chennai,181,22:00,Clear,30,17.58,5.16,4.2,13.5
TRN3708,Jan Shatabdi,Guntur,Tirupati,381,19:00,Rain,20,36.08,5.4,0.0,25.75
TRN3709,Deccan Express,Secunderabad,Nizamabad,672,08:00,Heavy Rain,22,65.93,1.42,13.3,31.65
TRN3710,Intercity Express,Kurnool,Hyderabad,169,13:00,Heavy Rain,25,64.65,1.65,20.36,25.49
TRN3711,Rajdhani Express,Kurnool,Hyderabad,471,21:00,Clear,26,28.54,8.38,9.03,25.04
TRN3712,Duronto Express,Guntur,Tirupati,554,08:00,Rain,31,46.36,0.93,8.98,19.03
TRN3713,Shatabdi Express,Hyderabad,Vijayawada,422,05:00,Clear,37,16.05,7.27,19.35,18.67
TRN3714,Intercity Express,Guntur,Tirupati,125,17:00,Cloudy,26,25.72,3.02,12.74,17.31
TRN3715,Jan Shatabdi,Hyderabad,Vijayawada,334,19:00,Clear,27,78.04,11.15,7.12,23.28
TRN3716,Jan Shatabdi,Secunderabad,Nizamabad,591,04:00,Rain,20,75.49,11.31,24.01,33.88
TRN3717,Krishna Express,Kurnool,Hyderabad,669,10:00,Cloudy,23,79.79,8.26,14.22,30.03
TRN3718,Duronto Express,Nellore,Chennai,481,04:00,Heavy Rain,22,49.87,2.41,4.87,20.07
TRN3719,Deccan Express,Nellore,Chennai,379,06:00,Clear,29,23.44,7.12,0.0,5.98
TRN3720,Vande Bharat,Secunderabad,Nizamabad,362,01:00,Clear,34,51.87,6.01,11.8,14.21
TRN3721,Intercity Express,Guntur,Tirupati,322,12:00,Cloudy,38,52.94,1.5,1.18,8.3
TRN3722,Krishna Express,Guntur,Tirupati,162,15:00,Clear,29,62.34,2.58,0.0,6.06
TRN3723,Jan Shatabdi,Vijayawada,Visakhapatnam,407,19:00,Cloudy,27,13.68,9.61,9.44,22.18
TRN3724,Superfast Express,Secunderabad,Nizamabad,530,20:00,Clear,26,72.47,0.94,0.59,15.73
TRN3725,Shatabdi Express,Hyderabad,Vijayawada,358,14:00,Clear,39,41.07,0.46,0.0,11.03
TRN3726,Vande Bharat,Hyderabad,Warangal,142,07:00,Clear,25,59.69,7.22,0.0,13.73
TRN3727,Vande Bharat,Hyderabad,Warangal,581,04:00,Cloudy,24,50.93,14.17,13.74,23.72
TRN3728,Shatabdi Express,Nellore,Chennai,295,05:00,Clear,22,53.32,7.1,2.1,11.02
TRN3729,Superfast Express,Nellore,Chennai,586,20:00,Clear,39,57.03,0.0,5.0,4.55
TRN3730,Superfast Express,Hyderabad,Warangal,214,10:00,Rain,19,51.58,6.81,9.72,32.23
TRN3731,Superfast Express,Kurnool,Hyderabad,675,15:00,Rain,34,78.86,6.39,9.98,20.39
TRN3732,Garib Rath,Secunderabad,Nizamabad,330,21:00,Clear,21,33.15,7.32,0.0,12.08
TRN3733,Shatabdi Express,Hyderabad,Warangal,547,01:00,Clear,35,60.64,1.54,9.27,13.02
TRN3734,Krishna Express,Nellore,Chennai,556,13:00,Heavy Rain,33,77.69,5.37,11.53,28.1
TRN3735,Krishna Express,Vijayawada,Visakhapatnam,101,14:00,Clear,24,2.67,10.0,5.63,19.16
TRN3736,Duronto Express,Hyderabad,Vijayawada,288,19:00,Heavy Rain,25,72.15,0.0,16.52,24.4
TRN3737,Intercity Express,Vijayawada,Visakhapatnam,209,08:00,Clear,34,68.33,8.52,6.54,20.74
TRN3738,Krishna Express,Hyderabad,Warangal,639,06:00,Clear,21,60.52,5.85,1.92,19.7
TRN3739,Intercity Express,Secunderabad,Nizamabad,298,10:00,Rain,41,74.33,4.93,14.25,37.87
TRN3740,Vande Bharat,Guntur,Tirupati,537,18:00,Cloudy,18,24.83,4.03,0.0,22.58
TRN3741,Rajdhani Express,Guntur,Tirupati,440,18:00,Clear,37,7.15,3.3,13.65,15.12
TRN3742,Superfast Express,Hyderabad,Vijayawada,272,02:00,Clear,28,36.18,7.72,2.72,11.03
TRN3743,Deccan Express,Guntur,Tirupati,616,16:00,Clear,36,11.57,1.28,4.6,8.79
TRN3744,Duronto Express,Hyderabad,Vijayawada,376,21:00,Rain,21,54.03,4.01,4.29,24.06
TRN3745,Intercity Express,Kurnool,Hyderabad,608,18:00,Cloudy,35,64.12,0.0,9.1,15.89
TRN3746,Superfast Express,Nellore,Chennai,310,08:00,Heavy Rain,28,50.37,0.0,11.41,25.39
TRN3747,Garib Rath,Kurnool,Hyderabad,547,03:00,Clear,20,27.06,5.4,4.27,6.1
TRN3748,Rajdhani Express,Nellore,Chennai,231,10:00,Clear,26,69.95,0.0,0.0,7.66
TRN3749,Rajdhani Express,Secunderabad,Nizamabad,447,08:00,Clear,32,35.73,9.65,2.01,28.17
TRN3750,Jan Shatabdi,Nellore,Chennai,578,05:00,Rain,23,22.64,7.14,0.0,16.46
TRN3751,Rajdhani Express,Kurnool,Hyderabad,298,16:00,Clear,19,26.04,4.23,7.27,11.5
TRN3752,Intercity Express,Secunderabad,Nizamabad,304,20:00,Clear,33,14.66,1.89,20.57,13.83
TRN3753,Deccan Express,Hyderabad,Warangal,295,18:00,Cloudy,40,12.19,3.21,9.08,16.77
TRN3754,Shatabdi Express,Kurnool,Hyderabad,376,00:00,Clear,40,20.62,2.85,6.45,1.39
TRN3755,Garib Rath,Kurnool,Hyderabad,385,13:00,Clear,29,15.74,2.32,12.99,11.17
TRN3756,Duronto Express,Kurnool,Hyderabad,223,00:00,Rain,28,32.15,1.28,9.26,10.77
TRN3757,Krishna Express,Hyderabad,Warangal,131,18:00,Clear,21,2.37,3.38,0.0,10.75
TRN3758,Duronto Express,Hyderabad,Warangal,236,22:00,Cloudy,29,38.54,13.97,18.24,24.67
TRN3759,Shatabdi Express,Guntur,Tirupati,546,12:00,Cloudy,27,79.56,1.38,8.28,10.16
TRN3760,Shatabdi Express,Nellore,Chennai,113,06:00,Cloudy,30,56.21,1.25,7.33,2.12
TRN3761,Krishna Express,Guntur,Tirupati,401,19:00,Rain,22,54.9,10.88,7.55,28.66
TRN3762,Garib Rath,Hyderabad,Warangal,684,04:00,Fog,33,37.07,7.63,0.67,23.2
TRN3763,Deccan Express,Hyderabad,Warangal,446,22:00,Clear,28,55.56,14.29,13.69,27.5
TRN3764,Superfast Express,Secunderabad,Nizamabad,634,10:00,Cloudy,23,3.53,8.71,3.9,34.17
TRN3765,Krishna Express,Hyderabad,Warangal,139,17:00,Heavy Rain,41,63.26,1.54,14.61,30.1
TRN3766,Shatabdi Express,Hyderabad,Vijayawada,546,04:00,Rain,27,37.51,1.04,18.81,20.07
TRN3767,Shatabdi Express,Guntur,Tirupati,359,19:00,Clear,20,49.38,9.68,0.0,15.7
TRN3768,Shatabdi Express,Guntur,Tirupati,552,11:00,Clear,27,44.54,5.53,10.4,18.23
TRN3769,Shatabdi Express,Vijayawada,Visakhapatnam,120,17:00,Cloudy,29,35.51,3.01,15.07,11.9
TRN3770,Vande Bharat,Secunderabad,Nizamabad,295,01:00,Rain,28,70.46,0.29,20.26,14.38
TRN3771,Deccan Express,Hyderabad,Warangal,109,00:00,Clear,38,1.31,3.42,10.71,13.5
TRN3772,Jan Shatabdi,Kurnool,Hyderabad,544,22:00,Heavy Rain,22,53.0,3.43,0.0,18.65
TRN3773,Jan Shatabdi,Nellore,Chennai,646,14:00,Clear,21,26.22,9.94,0.0,13.34
TRN3774,Superfast Express,Hyderabad,Vijayawada,443,19:00,Clear,24,55.65,2.11,6.03,22.94
TRN3775,Jan Shatabdi,Hyderabad,Vijayawada,335,06:00,Heavy Rain,30,78.98,5.01,7.03,26.28
TRN3776,Deccan Express,Vijayawada,Visakhapatnam,454,21:00,Clear,35,17.62,3.3,2.27,18.96
TRN3777,Vande Bharat,Hyderabad,Warangal,103,03:00,Cloudy,41,11.31,2.35,6.89,6.87
TRN3778,Krishna Express,Hyderabad,Warangal,433,03:00,Rain,38,75.49,11.27,8.2,22.57
TRN3779,Rajdhani Express,Vijayawada,Visakhapatnam,551,12:00,Rain,22,23.86,4.62,0.0,23.34
TRN3780,Deccan Express,Hyderabad,Vijayawada,665,06:00,Cloudy,29,73.16,5.98,6.95,22.08
TRN3781,Garib Rath,Secunderabad,Nizamabad,490,02:00,Rain,18,14.39,6.39,17.26,26.9
TRN3782,Deccan Express,Secunderabad,Nizamabad,201,09:00,Clear,39,27.81,4.95,24.42,27.35
TRN3783,Shatabdi Express,Nellore,Chennai,394,14:00,Cloudy,37,6.59,2.3,18.56,8.77
TRN3784,Krishna Express,Kurnool,Hyderabad,80,08:00,Clear,25,59.46,7.34,14.8,20.87
TRN3785,Duronto Express,Kurnool,Hyderabad,308,04:00,Cloudy,31,67.82,5.74,6.53,13.43
TRN3786,Superfast Express,Hyderabad,Warangal,148,11:00,Clear,22,66.98,11.12,8.15,14.98
TRN3787,Duronto Express,Guntur,Tirupati,613,05:00,Clear,18,18.73,6.03,2.62,12.23
TRN3788,Garib Rath,Hyderabad,Vijayawada,617,19:00,Clear,23,3.91,1.89,6.81,18.28
TRN3789,Shatabdi Express,Hyderabad,Warangal,578,05:00,Heavy Rain,24,34.82,7.13,10.25,33.81
TRN3790,Shatabdi Express,Kurnool,Hyderabad,424,15:00,Cloudy,22,14.01,6.05,0.0,7.81
TRN3791,Duronto Express,Kurnool,Hyderabad,288,10:00,Clear,32,66.82,4.16,14.72,19.0
TRN3792,Rajdhani Express,Vijayawada,Visakhapatnam,459,19:00,Clear,36,73.87,4.33,9.15,21.79
TRN3793,Garib Rath,Hyderabad,Vijayawada,542,12:00,Fog,22,1.33,5.88,14.68,25.35
TRN3794,Vande Bharat,Hyderabad,Warangal,252,23:00,Clear,26,68.55,5.37,2.1,17.73
TRN3795,Shatabdi Express,Nellore,Chennai,251,03:00,Cloudy,27,60.4,4.83,0.0,4.55
TRN3796,Krishna Express,Kurnool,Hyderabad,82,19:00,Clear,40,32.66,0.0,6.73,10.21
TRN3797,Duronto Express,Kurnool,Hyderabad,263,00:00,Clear,33,67.84,5.06,14.03,17.3
TRN3798,Superfast Express,Hyderabad,Vijayawada,287,17:00,Clear,21,29.74,11.11,9.76,27.39
TRN3799,Shatabdi Express,Secunderabad,Nizamabad,93,12:00,Clear,27,62.34,0.0,12.94,5.0
TRN3800,Rajdhani Express,Nellore,Chennai,609,18:00,Cloudy,23,19.88,3.22,4.96,19.38
TRN3801,Garib Rath,Secunderabad,Nizamabad,693,20:00,Rain,22,5.64,2.72,0.0,27.79
TRN3802,Jan Shatabdi,Hyderabad,Warangal,87,07:00,Fog,37,70.98,10.3,9.57,33.23
TRN3803,Vande Bharat,Hyderabad,Vijayawada,236,05:00,Rain,36,68.46,1.62,8.98,15.03
TRN3804,Superfast Express,Nellore,Chennai,383,07:00,Fog,18,10.54,9.66,28.24,45.13
TRN3805,Rajdhani Express,Guntur,Tirupati,614,04:00,Clear,33,40.78,4.45,12.22,12.6
TRN3806,Jan Shatabdi,Nellore,Chennai,647,18:00,Cloudy,27,49.02,0.52,15.52,24.38
TRN3807,Deccan Express,Hyderabad,Warangal,590,17:00,Rain,24,32.97,3.94,9.05,20.71
TRN3808,Jan Shatabdi,Secunderabad,Nizamabad,479,21:00,Clear,39,32.99,3.98,16.72,23.45
TRN3809,Shatabdi Express,Hyderabad,Vijayawada,531,02:00,Rain,29,25.78,6.72,0.0,21.86
TRN3810,Vande Bharat,Kurnool,Hyderabad,693,14:00,Clear,22,7.54,1.55,0.0,14.46
TRN3811,Rajdhani Express,Guntur,Tirupati,430,16:00,Clear,32,21.18,8.85,7.41,13.25
TRN3812,Duronto Express,Hyderabad,Warangal,146,09:00,Clear,32,37.72,7.87,0.0,13.86
TRN3813,Garib Rath,Secunderabad,Nizamabad,566,04:00,Clear,34,6.89,3.02,4.49,7.28
TRN3814,Intercity Express,Hyderabad,Warangal,206,19:00,Cloudy,24,50.64,11.62,18.46,31.56
TRN3815,Jan Shatabdi,Secunderabad,Nizamabad,128,10:00,Cloudy,29,67.11,13.84,5.9,28.25
TRN3816,Deccan Express,Guntur,Tirupati,652,03:00,Cloudy,34,72.0,5.58,4.64,16.61
TRN3817,Jan Shatabdi,Hyderabad,Warangal,588,11:00,Cloudy,24,48.83,3.25,11.1,19.55
TRN3818,Krishna Express,Hyderabad,Warangal,86,21:00,Clear,36,14.15,7.71,10.98,20.47
TRN3819,Krishna Express,Hyderabad,Warangal,603,07:00,Rain,19,52.92,3.68,2.33,28.67
TRN3820,Jan Shatabdi,Nellore,Chennai,551,02:00,Rain,35,70.25,0.0,4.18,14.36
TRN3821,Shatabdi Express,Nellore,Chennai,257,23:00,Rain,39,48.81,4.15,1.5,16.59
TRN3822,Shatabdi Express,Kurnool,Hyderabad,215,01:00,Clear,29,10.19,8.69,7.68,16.99
TRN3823,Garib Rath,Kurnool,Hyderabad,183,01:00,Clear,22,69.39,10.06,0.0,4.95
TRN3824,Rajdhani Express,Secunderabad,Nizamabad,503,19:00,Clear,40,53.25,6.54,5.98,28.73
TRN3825,Shatabdi Express,Secunderabad,Nizamabad,234,11:00,Cloudy,19,14.36,4.37,12.47,3.5
TRN3826,Rajdhani Express,Secunderabad,Nizamabad,591,08:00,Clear,34,23.7,1.64,16.13,26.15
TRN3827,Garib Rath,Vijayawada,Visakhapatnam,277,15:00,Cloudy,38,24.66,4.74,20.51,13.63
TRN3828,Duronto Express,Hyderabad,Warangal,217,01:00,Fog,37,53.38,9.29,3.74,20.02
TRN3829,Jan Shatabdi,Guntur,Tirupati,395,04:00,Rain,35,15.25,11.07,12.13,33.22
